000000000002,0.405,Chimalhuacán,Mexico,20.09N,98.96W
1836-08-01,18.119,1.715,Chisinau,Moldova,47.42N,29.61E
1836-09-01,14.794,2.887,Chisinau,Moldova,47.42N,29.61E
1836-10-01,11.47,5.468999999999999,Chisinau,Moldova,47.42N,29.61E
1836-11-01,2.615,2.169,Chisinau,Moldova,47.42N,29.61E
1836-12-01,1.132,2.3369999999999997,Chisinau,Moldova,47.42N,29.61E
1837-01-01,-3.834,3.235,Chisinau,Moldova,47.42N,29.61E
1837-02-01,-4.953,1.715,Chisinau,Moldova,47.42N,29.61E
1837-03-01,1.205,2.217,Chisinau,Moldova,47.42N,29.61E
1837-04-01,10.325,1.6880000000000002,Chisinau,Moldova,47.42N,29.61E
1837-05-01,14.928,1.666,Chisinau,Moldova,47.42N,29.61E
1837-06-01,17.117,1.794,Chisinau,Moldova,47.42N,29.61E
1837-07-01,17.759999999999994,1.8330000000000002,Chisinau,Moldova,47.42N,29.61E
1837-08-01,20.178,1.5319999999999998,Chisinau,Moldova,47.42N,29.61E
1837-09-01,15.269,1.423,Chisinau,Moldova,47.42N,29.61E
1837-10-01,6.859,3.468,Chisinau,Moldova,47.42N,29.61E
1837-11-01,3.505,2.991,Chisinau,Moldova,47.42N,29.61E
1837-12-01,-5.735,4.419,Chisinau,Moldova,47.42N,29.61E
1838-01-01,-12.341,2.1109999999999998,Chisinau,Moldova,47.42N,29.61E
1838-02-01,-3.3080000000000003,2.26,Chisinau,Moldova,47.42N,29.61E
1838-03-01,1.735,1.893,Chisinau,Moldova,47.42N,29.61E
1838-04-01,8.3,0.914,Chisinau,Moldova,47.42N,29.61E
1838-05-01,15.365,0.5429999999999999,Chisinau,Moldova,47.42N,29.61E
1838-06-01,17.855999999999998,1.5290000000000001,Chisinau,Moldova,47.42N,29.61E
1838-07-01,18.967,4.058,Chisinau,Moldova,47.42N,29.61E
1838-08-01,18.211,3.237,Chisinau,Moldova,47.42N,29.61E
1838-09-01,16.945999999999998,1.446,Chisinau,Moldova,47.42N,29.61E
1838-10-01,6.443,4.484,Chisinau,Moldova,47.42N,29.61E
1838-11-01,4.091,1.85,Chisinau,Moldova,47.42N,29.61E
1838-12-01,-2.838,2.94,Chisinau,Moldova,47.42N,29.61E
1839-01-01,-4.603,1.3840000000000001,Chisinau,Moldova,47.42N,29.61E
1839-02-01,-2.833,1.4480000000000002,Chisinau,Moldova,47.42N,29.61E
1839-03-01,-3.2289999999999996,1.297,Chisinau,Moldova,47.42N,29.61E
1839-04-01,5.3580000000000005,1.7730000000000001,Chisinau,Moldova,47.42N,29.61E
1839-05-01,16.088,1.12,Chisinau,Moldova,47.42N,29.61E
1839-06-01,20.023,1.1420000000000001,Chisinau,Moldova,47.42N,29.61E
1839-07-01,21.648000000000003,2.5810000000000004,Chisinau,Moldova,47.42N,29.61E
1839-08-01,22.601,3.293,Chisinau,Moldova,47.42N,29.61E
1839-09-01,16.898,2.605,Chisinau,Moldova,47.42N,29.61E
1839-10-01,8.634,2.199,Chisinau,Moldova,47.42N,29.61E
1839-11-01,3.572,1.4409999999999998,Chisinau,Moldova,47.42N,29.61E
1839-12-01,-6.474,1.641,Chisinau,Moldova,47.42N,29.61E
1840-01-01,-4.957999999999998,2.351,Chisinau,Moldova,47.42N,29.61E
1840-02-01,-4.93,2.595,Chisinau,Moldova,47.42N,29.61E
1840-03-01,-1.8330000000000002,1.0659999999999998,Chisinau,Moldova,47.42N,29.61E
1840-04-01,6.026000000000002,2.189,Chisinau,Moldova,47.42N,29.61E
1840-05-01,12.821,1.546,Chisinau,Moldova,47.42N,29.61E
1840-06-01,17.809,1.369,Chisinau,Moldova,47.42N,29.61E
1840-07-01,22.753,1.055,Chisinau,Moldova,47.42N,29.61E
1840-08-01,18.79,1.077,Chisinau,Moldova,47.42N,29.61E
1840-09-01,17.031,1.17,Chisinau,Moldova,47.42N,29.61E
1840-10-01,7.922000000000001,2.725,Chisinau,Moldova,47.42N,29.61E
1840-11-01,3.728,2.937,Chisinau,Moldova,47.42N,29.61E
1840-12-01,-9.235,1.999,Chisinau,Moldova,47.42N,29.61E
1841-01-01,-4.553,2.498,Chisinau,Moldova,47.42N,29.61E
1841-02-01,-9.177999999999999,2.739,Chisinau,Moldova,47.42N,29.61E
1841-03-01,-0.518,3.888,Chisinau,Moldova,47.42N,29.61E
1841-04-01,9.53,1.905,Chisinau,Moldova,47.42N,29.61E
1841-05-01,16.695999999999998,1.025,Chisinau,Moldova,47.42N,29.61E
1841-06-01,20.808000000000003,1.026,Chisinau,Moldova,47.42N,29.61E
1841-07-01,23.839000000000002,1.891,Chisinau,Moldova,47.42N,29.61E
1841-08-01,21.506999999999998,1.6159999999999999,Chisinau,Moldova,47.42N,29.61E
1841-09-01,16.945,1.006,Chisinau,Moldova,47.42N,29.61E
1841-10-01,11.575999999999999,1.34,Chisinau,Moldova,47.42N,29.61E
1841-11-01,4.175,0.8690000000000001,Chisinau,Moldova,47.42N,29.61E
1841-12-01,0.431,2.407,Chisinau,Moldova,47.42N,29.61E
1842-01-01,-7.1549999999999985,1.681,Chisinau,Moldova,47.42N,29.61E
1842-02-01,-4.894,0.816,Chisinau,Moldova,47.42N,29.61E
1842-03-01,1.169,2.7680000000000002,Chisinau,Moldova,47.42N,29.61E
1842-04-01,6.022,2.22,Chisinau,Moldova,47.42N,29.61E
1842-05-01,14.866,2.039,Chisinau,Moldova,47.42N,29.61E
1842-06-01,18.559,0.86,Chisinau,Moldova,47.42N,29.61E
1842-07-01,19.897000000000002,1.056,Chisinau,Moldova,47.42N,29.61E
1842-08-01,19.518,1.672,Chisinau,Moldova,47.42N,29.61E
1842-09-01,15.467,2.069,Chisinau,Moldova,47.42N,29.61E
1842-10-01,7.9110000000000005,1.239,Chisinau,Moldova,47.42N,29.61E
1842-11-01,3.069,1.608,Chisinau,Moldova,47.42N,29.61E
1842-12-01,0.515,1.905,Chisinau,Moldova,47.42N,29.61E
1843-01-01,-0.8739999999999997,1.8880000000000001,Chisinau,Moldova,47.42N,29.61E
1843-02-01,3.699,1.225,Chisinau,Moldova,47.42N,29.61E
1843-03-01,1.011,1.4580000000000002,Chisinau,Moldova,47.42N,29.61E
1843-04-01,8.151,1.436,Chisinau,Moldova,47.42N,29.61E
1843-05-01,12.167,1.072,Chisinau,Moldova,47.42N,29.61E
1843-06-01,18.864,1.308,Chisinau,Moldova,47.42N,29.61E
1843-07-01,19.247,1.2,Chisinau,Moldova,47.42N,29.61E
1843-08-01,19.213,2.096,Chisinau,Moldova,47.42N,29.61E
1843-09-01,13.005999999999998,0.868,Chisinau,Moldova,47.42N,29.61E
1843-10-01,9.454,1.805,Chisinau,Moldova,47.42N,29.61E
1843-11-01,2.682,0.6729999999999999,Chisinau,Moldova,47.42N,29.61E
1843-12-01,0.7339999999999999,2.654,Chisinau,Moldova,47.42N,29.61E
1844-01-01,-4.855,0.9470000000000001,Chisinau,Moldova,47.42N,29.61E
1844-02-01,-0.7420000000000002,1.7990000000000002,Chisinau,Moldova,47.42N,29.61E
1844-03-01,0.754,2.03,Chisinau,Moldova,47.42N,29.61E
1844-04-01,5.952999999999999,1.008,Chisinau,Moldova,47.42N,29.61E
1844-05-01,15.363,0.561,Chisinau,Moldova,47.42N,29.61E
1844-06-01,17.633,1.143,Chisinau,Moldova,47.42N,29.61E
1844-07-01,20.749000000000002,1.531,Chisinau,Moldova,47.42N,29.61E
1844-08-01,19.972,2.4290000000000003,Chisinau,Moldova,47.42N,29.61E
1844-09-01,16.433,0.597,Chisinau,Moldova,47.42N,29.61E
1844-10-01,9.062000000000001,1.044,Chisinau,Moldova,47.42N,29.61E
1844-11-01,2.352,0.42,Chisinau,Moldova,47.42N,29.61E
1844-12-01,-6.803,1.1640000000000001,Chisinau,Moldova,47.42N,29.61E
1845-01-01,-2.593,2.17,Chisinau,Moldova,47.42N,29.61E
1845-02-01,-6.767,4.061,Chisinau,Moldova,47.42N,29.61E
1845-03-01,-1.3869999999999998,1.128,Chisinau,Moldova,47.42N,29.61E
1845-04-01,8.708,1.127,Chisinau,Moldova,47.42N,29.61E
1845-05-01,14.414000000000001,1.445,Chisinau,Moldova,47.42N,29.61E
1845-06-01,19.188,1.188,Chisinau,Moldova,47.42N,29.61E
1845-07-01,23.005,1.074,Chisinau,Moldova,47.42N,29.61E
1845-08-01,19.316,0.8170000000000001,Chisinau,Moldova,47.42N,29.61E
1845-09-01,13.589,0.74,Chisinau,Moldova,47.42N,29.61E
1845-10-01,9.375,0.818,Chisinau,Moldova,47.42N,29.61E
1845-11-01,4.348,0.68,Chisinau,Moldova,47.42N,29.61E
1845-12-01,0.7070000000000001,2.833,Chisinau,Moldova,47.42N,29.61E
1846-01-01,-2.369,1.5830000000000002,Chisinau,Moldova,47.42N,29.61E
1846-02-01,-1.864,1.712,Chisinau,Moldova,47.42N,29.61E
1846-03-01,4.655,1.369,Chisinau,Moldova,47.42N,29.61E
1846-04-01,10.345999999999998,1.9069999999999998,Chisinau,Moldova,47.42N,29.61E
1846-05-01,13.938,2.424,Chisinau,Moldova,47.42N,29.61E
1846-06-01,16.671,2.1069999999999998,Chisinau,Moldova,47.42N,29.61E
1846-07-01,22.315,2.372,Chisinau,Moldova,47.42N,29.61E
1846-08-01,22.789,1.416,Chisinau,Moldova,47.42N,29.61E
1846-09-01,16.49,1.547,Chisinau,Moldova,47.42N,29.61E
1846-10-01,11.311,1.12,Chisinau,Moldova,47.42N,29.61E
1846-11-01,-0.5050000000000003,1.6540000000000001,Chisinau,Moldova,47.42N,29.61E
1846-12-01,-0.3290000000000001,1.4280000000000002,Chisinau,Moldova,47.42N,29.61E
1847-01-01,-9.135,6.528,Chisinau,Moldova,47.42N,29.61E
1847-02-01,-1.9210000000000005,1.052,Chisinau,Moldova,47.42N,29.61E
1847-03-01,-0.55,2.576,Chisinau,Moldova,47.42N,29.61E
1847-04-01,9.687,1.368,Chisinau,Moldova,47.42N,29.61E
1847-05-01,16.089000000000002,0.963,Chisinau,Moldova,47.42N,29.61E
1847-06-01,18.685,1.722,Chisinau,Moldova,47.42N,29.61E
1847-07-01,20.94,1.24,Chisinau,Moldova,47.42N,29.61E
1847-08-01,21.892,1.1340000000000001,Chisinau,Moldova,47.42N,29.61E
1847-09-01,16.137,0.8190000000000001,Chisinau,Moldova,47.42N,29.61E
1847-10-01,8.25,1.034,Chisinau,Moldova,47.42N,29.61E
1847-11-01,1.821,0.9670000000000001,Chisinau,Moldova,47.42N,29.61E
1847-12-01,-5.1,2.285,Chisinau,Moldova,47.42N,29.61E
1848-01-01,-11.121,1.883,Chisinau,Moldova,47.42N,29.61E
1848-02-01,-0.7790000000000001,0.987,Chisinau,Moldova,47.42N,29.61E
1848-03-01,3.286,0.8320000000000001,Chisinau,Moldova,47.42N,29.61E
1848-04-01,12.487,1.3459999999999999,Chisinau,Moldova,47.42N,29.61E
1848-05-01,14.654000000000002,1.3319999999999999,Chisinau,Moldova,47.42N,29.61E
1848-06-01,22.633000000000003,2.298,Chisinau,Moldova,47.42N,29.61E
1848-07-01,22.736,2.299,Chisinau,Moldova,47.42N,29.61E
1848-08-01,22.052,1.9880000000000002,Chisinau,Moldova,47.42N,29.61E
1848-09-01,14.65,1.393,Chisinau,Moldova,47.42N,29.61E
1848-10-01,11.314,0.816,Chisinau,Moldova,47.42N,29.61E
1848-11-01,3.928,1.02,Chisinau,Moldova,47.42N,29.61E
1848-12-01,-1.885,1.923,Chisinau,Moldova,47.42N,29.61E
1849-01-01,-6.667000000000001,0.88,Chisinau,Moldova,47.42N,29.61E
1849-02-01,-1.815,1.8769999999999998,Chisinau,Moldova,47.42N,29.61E
1849-03-01,0.2729999999999999,2.133,Chisinau,Moldova,47.42N,29.61E
1849-04-01,7.401000000000002,1.7380000000000002,Chisinau,Moldova,47.42N,29.61E
1849-05-01,15.275,0.755,Chisinau,Moldova,47.42N,29.61E
1849-06-01,20.403,1.821,Chisinau,Moldova,47.42N,29.61E
1849-07-01,21.188000000000002,1.5730000000000002,Chisinau,Moldova,47.42N,29.61E
1849-08-01,20.767,1.4369999999999998,Chisinau,Moldova,47.42N,29.61E
1849-09-01,14.052,1.246,Chisinau,Moldova,47.42N,29.61E
1849-10-01,10.168,1.676,Chisinau,Moldova,47.42N,29.61E
1849-11-01,5.965,2.4859999999999998,Chisinau,Moldova,47.42N,29.61E
1849-12-01,-5.075,1.016,Chisinau,Moldova,47.42N,29.61E
1850-01-01,-9.586,1.469,Chisinau,Moldova,47.42N,29.61E
1850-02-01,-2.407,1.163,Chisinau,Moldova,47.42N,29.61E
1850-03-01,-0.916,2.935,Chisinau,Moldova,47.42N,29.61E
1850-04-01,7.2200000000000015,2.049,Chisinau,Moldova,47.42N,29.61E
1850-05-01,14.95,0.73,Chisinau,Moldova,47.42N,29.61E
1850-06-01,21.484,0.764,Chisinau,Moldova,47.42N,29.61E
1850-07-01,21.995,1.585,Chisinau,Moldova,47.42N,29.61E
1850-08-01,23.639,1.965,Chisinau,Moldova,47.42N,29.61E
1850-09-01,14.276,0.8270000000000001,Chisinau,Moldova,47.42N,29.61E
1850-10-01,10.356,1.534,Chisinau,Moldova,47.42N,29.61E
1850-11-01,3.2939999999999996,1.7719999999999998,Chisinau,Moldova,47.42N,29.61E
1850-12-01,-0.488,1.119,Chisinau,Moldova,47.42N,29.61E
1851-01-01,-5.542000000000001,0.331,Chisinau,Moldova,47.42N,29.61E
1851-02-01,-3.6010000000000004,1.021,Chisinau,Moldova,47.42N,29.61E
1851-03-01,1.7830000000000001,1.222,Chisinau,Moldova,47.42N,29.61E
1851-04-01,9.765,1.5830000000000002,Chisinau,Moldova,47.42N,29.61E
1851-05-01,17.589000000000002,1.544,Chisinau,Moldova,47.42N,29.61E
1851-06-01,18.549,1.5190000000000001,Chisinau,Moldova,47.42N,29.61E
1851-07-01,21.724,2.595,Chisinau,Moldova,47.42N,29.61E
1851-08-01,21.502,2.117,Chisinau,Moldova,47.42N,29.61E
1851-09-01,16.883,0.9690000000000001,Chisinau,Moldova,47.42N,29.61E
1851-10-01,11.452,2.089,Chisinau,Moldova,47.42N,29.61E
1851-11-01,8.679,2.085,Chisinau,Moldova,47.42N,29.61E
1851-12-01,-0.9109999999999999,3.3939999999999997,Chisinau,Moldova,47.42N,29.61E
1852-01-01,-1.3859999999999997,2.081,Chisinau,Moldova,47.42N,29.61E
1852-02-01,-2.7880000000000003,1.0,Chisinau,Moldova,47.42N,29.61E
1852-03-01,0.1359999999999999,0.932,Chisinau,Moldova,47.42N,29.61E
1852-04-01,4.433000000000002,1.6769999999999998,Chisinau,Moldova,47.42N,29.61E
1852-05-01,13.837,1.018,Chisinau,Moldova,47.42N,29.61E
1852-06-01,19.287,0.884,Chisinau,Moldova,47.42N,29.61E
1852-07-01,19.42,1.51,Chisinau,Moldova,47.42N,29.61E
1852-08-01,19.548,1.04,Chisinau,Moldova,47.42N,29.61E
1852-09-01,14.704,1.3130000000000002,Chisinau,Moldova,47.42N,29.61E
1852-10-01,9.725,0.973,Chisinau,Moldova,47.42N,29.61E
1852-11-01,4.367,1.635,Chisinau,Moldova,47.42N,29.61E
1852-12-01,0.7919999999999999,1.389,Chisinau,Moldova,47.42N,29.61E
1853-01-01,-0.6689999999999996,1.256,Chisinau,Moldova,47.42N,29.61E
1853-02-01,0.19399999999999995,1.115,Chisinau,Moldova,47.42N,29.61E
1853-03-01,3.089,1.367,Chisinau,Moldova,47.42N,29.61E
1853-04-01,6.6690000000000005,1.22,Chisinau,Moldova,47.42N,29.61E
1853-05-01,15.488,0.5760000000000001,Chisinau,Moldova,47.42N,29.61E
1853-06-01,19.355,0.912,Chisinau,Moldova,47.42N,29.61E
1853-07-01,21.944000000000003,0.804,Chisinau,Moldova,47.42N,29.61E
1853-08-01,21.271,1.05,Chisinau,Moldova,47.42N,29.61E
1853-09-01,14.595999999999998,0.6759999999999999,Chisinau,Moldova,47.42N,29.61E
1853-10-01,11.479000000000001,1.036,Chisinau,Moldova,47.42N,29.61E
1853-11-01,1.5179999999999998,2.0780000000000003,Chisinau,Moldova,47.42N,29.61E
1853-12-01,-4.0390000000000015,1.032,Chisinau,Moldova,47.42N,29.61E
1854-01-01,-4.664,1.8519999999999999,Chisinau,Moldova,47.42N,29.61E
1854-02-01,-3.7310000000000003,1.248,Chisinau,Moldova,47.42N,29.61E
1854-03-01,-1.2009999999999998,1.222,Chisinau,Moldova,47.42N,29.61E
1854-04-01,6.218999999999999,0.605,Chisinau,Moldova,47.42N,29.61E
1854-05-01,16.503999999999998,0.726,Chisinau,Moldova,47.42N,29.61E
1854-06-01,18.305999999999997,1.463,Chisinau,Moldova,47.42N,29.61E
1854-07-01,22.016,1.198,Chisinau,Moldova,47.42N,29.61E
1854-08-01,19.881,1.325,Chisinau,Moldova,47.42N,29.61E
1854-09-01,13.358,1.004,Chisinau,Moldova,47.42N,29.61E
1854-10-01,10.149,1.296,Chisinau,Moldova,47.42N,29.61E
1854-11-01,3.285,1.5090000000000001,Chisinau,Moldova,47.42N,29.61E
1854-12-01,0.977,2.803,Chisinau,Moldova,47.42N,29.61E
1855-01-01,-5.760999999999999,2.0780000000000003,Chisinau,Moldova,47.42N,29.61E
1855-02-01,-4.123,1.989,Chisinau,Moldova,47.42N,29.61E
1855-03-01,3.589,0.848,Chisinau,Moldova,47.42N,29.61E
1855-04-01,8.692,1.581,Chisinau,Moldova,47.42N,29.61E
1855-05-01,17.037,1.556,Chisinau,Moldova,47.42N,29.61E
1855-06-01,22.017,1.045,Chisinau,Moldova,47.42N,29.61E
1855-07-01,21.453000000000003,0.992,Chisinau,Moldova,47.42N,29.61E
1855-08-01,19.944000000000003,0.919,Chisinau,Moldova,47.42N,29.61E
1855-09-01,12.513,0.669,Chisinau,Moldova,47.42N,29.61E
1855-10-01,11.463,0.912,Chisinau,Moldova,47.42N,29.61E
1855-11-01,1.686,2.1,Chisinau,Moldova,47.42N,29.61E
1855-12-01,-7.678,2.616,Chisinau,Moldova,47.42N,29.61E
1856-01-01,-1.0009999999999994,0.871,Chisinau,Moldova,47.42N,29.61E
1856-02-01,-1.6769999999999998,1.4069999999999998,Chisinau,Moldova,47.42N,29.61E
1856-03-01,-1.854,1.217,Chisinau,Moldova,47.42N,29.61E
1856-04-01,8.337,1.041,Chisinau,Moldova,47.42N,29.61E
1856-05-01,14.957,1.766,Chisinau,Moldova,47.42N,29.61E
1856-06-01,20.026,1.8519999999999999,Chisinau,Moldova,47.42N,29.61E
1856-07-01,19.363,0.9009999999999999,Chisinau,Moldova,47.42N,29.61E
1856-08-01,19.335,1.676,Chisinau,Moldova,47.42N,29.61E
1856-09-01,14.842,1.399,Chisinau,Moldova,47.42N,29.61E
1856-10-01,7.744,0.853,Chisinau,Moldova,47.42N,29.61E
1856-11-01,-0.9389999999999996,1.499,Chisinau,Moldova,47.42N,29.61E
1856-12-01,0.9990000000000001,2.161,Chisinau,Moldova,47.42N,29.61E
1857-01-01,-1.965,1.2570000000000001,Chisinau,Moldova,47.42N,29.61E
1857-02-01,-5.146,1.933,Chisinau,Moldova,47.42N,29.61E
1857-03-01,1.214,1.112,Chisinau,Moldova,47.42N,29.61E
1857-04-01,9.965,0.9520000000000001,Chisinau,Moldova,47.42N,29.61E
1857-05-01,15.009,1.065,Chisinau,Moldova,47.42N,29.61E
1857-06-01,18.531,1.1440000000000001,Chisinau,Moldova,47.42N,29.61E
1857-07-01,19.77,1.141,Chisinau,Moldova,47.42N,29.61E
1857-08-01,19.012,1.075,Chisinau,Moldova,47.42N,29.61E
1857-09-01,13.0,0.725,Chisinau,Moldova,47.42N,29.61E
1857-10-01,10.15,1.18,Chisinau,Moldova,47.42N,29.61E
1857-11-01,1.754,0.647,Chisinau,Moldova,47.42N,29.61E
1857-12-01,-0.506,1.0959999999999999,Chisinau,Moldova,47.42N,29.61E
1858-01-01,-8.386000000000001,2.7119999999999997,Chisinau,Moldova,47.42N,29.61E
1858-02-01,-9.13,1.3519999999999999,Chisinau,Moldova,47.42N,29.61E
1858-03-01,-0.06899999999999995,1.395,Chisinau,Moldova,47.42N,29.61E
1858-04-01,6.550000000000002,1.337,Chisinau,Moldova,47.42N,29.61E
1858-05-01,14.666,1.52,Chisinau,Moldova,47.42N,29.61E
1858-06-01,17.439,1.5819999999999999,Chisinau,Moldova,47.42N,29.61E
1858-07-01,22.062,1.54,Chisinau,Moldova,47.42N,29.61E
1858-08-01,19.924,0.875,Chisinau,Moldova,47.42N,29.61E
1858-09-01,15.519,1.195,Chisinau,Moldova,47.42N,29.61E
1858-10-01,11.901,1.617,Chisinau,Moldova,47.42N,29.61E
1858-11-01,-0.7570000000000001,1.567,Chisinau,Moldova,47.42N,29.61E
1858-12-01,-2.085,1.179,Chisinau,Moldova,47.42N,29.61E
1859-01-01,-3.765,1.163,Chisinau,Moldova,47.42N,29.61E
1859-02-01,-1.003,1.192,Chisinau,Moldova,47.42N,29.61E
1859-03-01,2.378,0.987,Chisinau,Moldova,47.42N,29.61E
1859-04-01,10.067,0.884,Chisinau,Moldova,47.42N,29.61E
1859-05-01,16.063,1.256,Chisinau,Moldova,47.42N,29.61E
1859-06-01,18.113,1.365,Chisinau,Moldova,47.42N,29.61E
1859-07-01,21.711,0.746,Chisinau,Moldova,47.42N,29.61E
1859-08-01,22.7,0.747,Chisinau,Moldova,47.42N,29.61E
1859-09-01,16.017,0.779,Chisinau,Moldova,47.42N,29.61E
1859-10-01,10.221,0.893,Chisinau,Moldova,47.42N,29.61E
1859-11-01,2.588,1.608,Chisinau,Moldova,47.42N,29.61E
1859-12-01,-1.128,1.567,Chisinau,Moldova,47.42N,29.61E
1860-01-01,-1.1249999999999996,1.3780000000000001,Chisinau,Moldova,47.42N,29.61E
1860-02-01,-1.516,1.454,Chisinau,Moldova,47.42N,29.61E
1860-03-01,-1.018,1.936,Chisinau,Moldova,47.42N,29.61E
1860-04-01,8.811,1.048,Chisinau,Moldova,47.42N,29.61E
1860-05-01,14.279000000000002,0.8690000000000001,Chisinau,Moldova,47.42N,29.61E
1860-06-01,20.156,0.929,Chisinau,Moldova,47.42N,29.61E
1860-07-01,20.569000000000003,0.867,Chisinau,Moldova,47.42N,29.61E
1860-08-01,21.487,1.067,Chisinau,Moldova,47.42N,29.61E
1860-09-01,17.067,1.052,Chisinau,Moldova,47.42N,29.61E
1860-10-01,8.411999999999999,0.902,Chisinau,Moldova,47.42N,29.61E
1860-11-01,2.084,0.622,Chisinau,Moldova,47.42N,29.61E
1860-12-01,-1.139,0.9520000000000001,Chisinau,Moldova,47.42N,29.61E
1861-01-01,-11.215,1.445,Chisinau,Moldova,47.42N,29.61E
1861-02-01,-2.7880000000000003,0.6559999999999999,Chisinau,Moldova,47.42N,29.61E
1861-03-01,2.6910000000000003,0.7859999999999999,Chisinau,Moldova,47.42N,29.61E
1861-04-01,5.950000000000001,1.054,Chisinau,Moldova,47.42N,29.61E
1861-05-01,11.816,1.228,Chisinau,Moldova,47.42N,29.61E
1861-06-01,19.0,1.7930000000000001,Chisinau,Moldova,47.42N,29.61E
1861-07-01,21.289,1.2930000000000001,Chisinau,Moldova,47.42N,29.61E
1861-08-01,19.695999999999998,0.649,Chisinau,Moldova,47.42N,29.61E
1861-09-01,15.145,0.503,Chisinau,Moldova,47.42N,29.61E
1861-10-01,7.672999999999999,0.62,Chisinau,Moldova,47.42N,29.61E
1861-11-01,6.181,1.81,Chisinau,Moldova,47.42N,29.61E
1861-12-01,-4.857,2.395,Chisinau,Moldova,47.42N,29.61E
1862-01-01,-7.064,1.402,Chisinau,Moldova,47.42N,29.61E
1862-02-01,-8.036,1.7209999999999999,Chisinau,Moldova,47.42N,29.61E
1862-03-01,3.051,1.1540000000000001,Chisinau,Moldova,47.42N,29.61E
1862-04-01,10.204,1.063,Chisinau,Moldova,47.42N,29.61E
1862-05-01,16.492,1.912,Chisinau,Moldova,47.42N,29.61E
1862-06-01,20.741999999999997,1.271,Chisinau,Moldova,47.42N,29.61E
1862-07-01,21.401,0.9159999999999999,Chisinau,Moldova,47.42N,29.61E
1862-08-01,20.007,1.09,Chisinau,Moldova,47.42N,29.61E
1862-09-01,15.947000000000001,1.157,Chisinau,Moldova,47.42N,29.61E
1862-10-01,8.545,1.229,Chisinau,Moldova,47.42N,29.61E
1862-11-01,-0.03100000000000014,1.5530000000000002,Chisinau,Moldova,47.42N,29.61E
1862-12-01,-8.374,2.839,Chisinau,Moldova,47.42N,29.61E
1863-01-01,-1.7549999999999994,2.455,Chisinau,Moldova,47.42N,29.61E
1863-02-01,-0.8810000000000002,3.5980000000000003,Chisinau,Moldova,47.42N,29.61E
1863-03-01,4.437,0.606,Chisinau,Moldova,47.42N,29.61E
1863-04-01,6.3820000000000014,1.794,Chisinau,Moldova,47.42N,29.61E
1863-05-01,16.743,1.05,Chisinau,Moldova,47.42N,29.61E
1863-06-01,18.781,1.5019999999999998,Chisinau,Moldova,47.42N,29.61E
1863-07-01,19.793,1.3969999999999998,Chisinau,Moldova,47.42N,29.61E
1863-08-01,20.387999999999998,0.725,Chisinau,Moldova,47.42N,29.61E
1863-09-01,18.181,0.998,Chisinau,Moldova,47.42N,29.61E
1863-10-01,9.911,0.871,Chisinau,Moldova,47.42N,29.61E
1863-11-01,4.763,1.39,Chisinau,Moldova,47.42N,29.61E
1863-12-01,-2.287,1.857,Chisinau,Moldova,47.42N,29.61E
1864-01-01,-8.093,2.166,Chisinau,Moldova,47.42N,29.61E
1864-02-01,-1.7880000000000005,2.206,Chisinau,Moldova,47.42N,29.61E
1864-03-01,5.25,1.07,Chisinau,Moldova,47.42N,29.61E
1864-04-01,7.832999999999999,1.129,Chisinau,Moldova,47.42N,29.61E
1864-05-01,11.852,0.653,Chisinau,Moldova,47.42N,29.61E
1864-06-01,20.505,0.919,Chisinau,Moldova,47.42N,29.61E
1864-07-01,19.227,0.9209999999999999,Chisinau,Moldova,47.42N,29.61E
1864-08-01,19.186,1.178,Chisinau,Moldova,47.42N,29.61E
1864-09-01,15.305,1.172,Chisinau,Moldova,47.42N,29.61E
1864-10-01,8.217,1.351,Chisinau,Moldova,47.42N,29.61E
1864-11-01,2.3120000000000003,1.6740000000000002,Chisinau,Moldova,47.42N,29.61E
1864-12-01,-6.318,1.771,Chisinau,Moldova,47.42N,29.61E
1865-01-01,-1.1109999999999998,1.3769999999999998,Chisinau,Moldova,47.42N,29.61E
1865-02-01,-5.562,1.545,Chisinau,Moldova,47.42N,29.61E
1865-03-01,0.29699999999999993,1.032,Chisinau,Moldova,47.42N,29.61E
1865-04-01,7.646000000000001,1.075,Chisinau,Moldova,47.42N,29.61E
1865-05-01,16.338,1.274,Chisinau,Moldova,47.42N,29.61E
1865-06-01,16.714000000000002,1.173,Chisinau,Moldova,47.42N,29.61E
1865-07-01,22.118000000000002,0.6890000000000001,Chisinau,Moldova,47.42N,29.61E
1865-08-01,20.264,0.953,Chisinau,Moldova,47.42N,29.61E
1865-09-01,13.146,0.935,Chisinau,Moldova,47.42N,29.61E
1865-10-01,10.574000000000002,1.608,Chisinau,Moldova,47.42N,29.61E
1865-11-01,4.51,1.012,Chisinau,Moldova,47.42N,29.61E
1865-12-01,-2.647,2.065,Chisinau,Moldova,47.42N,29.61E
1866-01-01,-1.8469999999999995,0.662,Chisinau,Moldova,47.42N,29.61E
1866-02-01,-1.984,1.153,Chisinau,Moldova,47.42N,29.61E
1866-03-01,4.9,1.209,Chisinau,Moldova,47.42N,29.61E
1866-04-01,9.113,0.97,Chisinau,Moldova,47.42N,29.61E
1866-05-01,13.16,1.0979999999999999,Chisinau,Moldova,47.42N,29.61E
1866-06-01,20.816,0.537,Chisinau,Moldova,47.42N,29.61E
1866-07-01,21.588,1.012,Chisinau,Moldova,47.42N,29.61E
