000000000001,2.123,Zwolle,Netherlands,52.24N,5.26E
1900-03-01,2.8240000000000003,0.4,Zwolle,Netherlands,52.24N,5.26E
1900-04-01,7.386,0.37,Zwolle,Netherlands,52.24N,5.26E
1900-05-01,11.057,0.465,Zwolle,Netherlands,52.24N,5.26E
1900-06-01,15.745,0.5529999999999999,Zwolle,Netherlands,52.24N,5.26E
1900-07-01,18.605,0.502,Zwolle,Netherlands,52.24N,5.26E
1900-08-01,16.26,0.39399999999999996,Zwolle,Netherlands,52.24N,5.26E
1900-09-01,14.432,0.384,Zwolle,Netherlands,52.24N,5.26E
1900-10-01,9.857000000000001,0.44,Zwolle,Netherlands,52.24N,5.26E
1900-11-01,6.144,0.514,Zwolle,Netherlands,52.24N,5.26E
1900-12-01,4.901,0.642,Zwolle,Netherlands,52.24N,5.26E
1901-01-01,-0.5230000000000001,0.604,Zwolle,Netherlands,52.24N,5.26E
1901-02-01,-1.2990000000000004,0.653,Zwolle,Netherlands,52.24N,5.26E
1901-03-01,3.593,0.369,Zwolle,Netherlands,52.24N,5.26E
1901-04-01,8.747,0.5579999999999999,Zwolle,Netherlands,52.24N,5.26E
1901-05-01,12.380999999999998,0.586,Zwolle,Netherlands,52.24N,5.26E
1901-06-01,15.0,0.66,Zwolle,Netherlands,52.24N,5.26E
1901-07-01,18.658,0.332,Zwolle,Netherlands,52.24N,5.26E
1901-08-01,16.964000000000002,0.33799999999999997,Zwolle,Netherlands,52.24N,5.26E
1901-09-01,14.469000000000001,0.436,Zwolle,Netherlands,52.24N,5.26E
1901-10-01,10.229,0.48100000000000004,Zwolle,Netherlands,52.24N,5.26E
1901-11-01,4.893,0.866,Zwolle,Netherlands,52.24N,5.26E
1901-12-01,2.432,0.49700000000000005,Zwolle,Netherlands,52.24N,5.26E
1902-01-01,4.093,0.752,Zwolle,Netherlands,52.24N,5.26E
1902-02-01,-0.015000000000000124,0.341,Zwolle,Netherlands,52.24N,5.26E
1902-03-01,5.519,0.32799999999999996,Zwolle,Netherlands,52.24N,5.26E
1902-04-01,8.31,0.365,Zwolle,Netherlands,52.24N,5.26E
1902-05-01,9.175,0.5479999999999999,Zwolle,Netherlands,52.24N,5.26E
1902-06-01,15.373,0.603,Zwolle,Netherlands,52.24N,5.26E
1902-07-01,15.655,0.518,Zwolle,Netherlands,52.24N,5.26E
1902-08-01,14.996000000000002,0.514,Zwolle,Netherlands,52.24N,5.26E
1902-09-01,13.149000000000001,0.39899999999999997,Zwolle,Netherlands,52.24N,5.26E
1902-10-01,8.447999999999999,0.47600000000000003,Zwolle,Netherlands,52.24N,5.26E
1902-11-01,4.273,0.665,Zwolle,Netherlands,52.24N,5.26E
1902-12-01,0.8239999999999998,0.634,Zwolle,Netherlands,52.24N,5.26E
1903-01-01,2.64,0.754,Zwolle,Netherlands,52.24N,5.26E
1903-02-01,5.523999999999999,0.604,Zwolle,Netherlands,52.24N,5.26E
1903-03-01,7.3660000000000005,0.387,Zwolle,Netherlands,52.24N,5.26E
1903-04-01,5.421,0.35700000000000004,Zwolle,Netherlands,52.24N,5.26E
1903-05-01,12.628,0.23399999999999999,Zwolle,Netherlands,52.24N,5.26E
1903-06-01,14.371,0.467,Zwolle,Netherlands,52.24N,5.26E
1903-07-01,16.031,0.594,Zwolle,Netherlands,52.24N,5.26E
1903-08-01,15.412,0.336,Zwolle,Netherlands,52.24N,5.26E
1903-09-01,14.576,0.524,Zwolle,Netherlands,52.24N,5.26E
1903-10-01,10.937000000000001,0.43200000000000005,Zwolle,Netherlands,52.24N,5.26E
1903-11-01,5.747000000000001,0.594,Zwolle,Netherlands,52.24N,5.26E
1903-12-01,0.8799999999999999,0.612,Zwolle,Netherlands,52.24N,5.26E
1904-01-01,0.823,0.745,Zwolle,Netherlands,52.24N,5.26E
1904-02-01,2.7760000000000002,0.6859999999999999,Zwolle,Netherlands,52.24N,5.26E
1904-03-01,3.95,0.41700000000000004,Zwolle,Netherlands,52.24N,5.26E
1904-04-01,9.355,0.182,Zwolle,Netherlands,52.24N,5.26E
1904-05-01,12.241,0.33399999999999996,Zwolle,Netherlands,52.24N,5.26E
1904-06-01,14.498,0.35700000000000004,Zwolle,Netherlands,52.24N,5.26E
1904-07-01,18.334,0.46,Zwolle,Netherlands,52.24N,5.26E
1904-08-01,16.423000000000002,0.49700000000000005,Zwolle,Netherlands,52.24N,5.26E
1904-09-01,12.778,0.245,Zwolle,Netherlands,52.24N,5.26E
1904-10-01,9.422,0.275,Zwolle,Netherlands,52.24N,5.26E
1904-11-01,5.073,0.637,Zwolle,Netherlands,52.24N,5.26E
1904-12-01,3.82,0.406,Zwolle,Netherlands,52.24N,5.26E
1905-01-01,0.914,0.596,Zwolle,Netherlands,52.24N,5.26E
1905-02-01,3.367,0.259,Zwolle,Netherlands,52.24N,5.26E
1905-03-01,6.1450000000000005,0.40399999999999997,Zwolle,Netherlands,52.24N,5.26E
1905-04-01,6.553000000000001,0.423,Zwolle,Netherlands,52.24N,5.26E
1905-05-01,11.886,0.252,Zwolle,Netherlands,52.24N,5.26E
1905-06-01,16.878999999999998,0.479,Zwolle,Netherlands,52.24N,5.26E
1905-07-01,18.265,0.439,Zwolle,Netherlands,52.24N,5.26E
1905-08-01,16.401,0.355,Zwolle,Netherlands,52.24N,5.26E
1905-09-01,13.290999999999999,0.442,Zwolle,Netherlands,52.24N,5.26E
1905-10-01,6.2639999999999985,0.604,Zwolle,Netherlands,52.24N,5.26E
1905-11-01,4.213,0.8079999999999999,Zwolle,Netherlands,52.24N,5.26E
1905-12-01,2.432,0.888,Zwolle,Netherlands,52.24N,5.26E
1906-01-01,3.0780000000000003,0.722,Zwolle,Netherlands,52.24N,5.26E
1906-02-01,2.324,0.502,Zwolle,Netherlands,52.24N,5.26E
1906-03-01,3.946,0.24,Zwolle,Netherlands,52.24N,5.26E
1906-04-01,7.678,0.304,Zwolle,Netherlands,52.24N,5.26E
1906-05-01,12.700999999999999,0.5660000000000001,Zwolle,Netherlands,52.24N,5.26E
1906-06-01,14.552,0.5670000000000001,Zwolle,Netherlands,52.24N,5.26E
1906-07-01,17.093,0.389,Zwolle,Netherlands,52.24N,5.26E
1906-08-01,17.135,0.191,Zwolle,Netherlands,52.24N,5.26E
1906-09-01,13.998,0.26,Zwolle,Netherlands,52.24N,5.26E
1906-10-01,11.6,0.287,Zwolle,Netherlands,52.24N,5.26E
1906-11-01,7.537999999999999,0.307,Zwolle,Netherlands,52.24N,5.26E
1906-12-01,-0.06700000000000017,0.715,Zwolle,Netherlands,52.24N,5.26E
1907-01-01,1.3159999999999998,0.451,Zwolle,Netherlands,52.24N,5.26E
1907-02-01,0.4779999999999998,0.39299999999999996,Zwolle,Netherlands,52.24N,5.26E
1907-03-01,4.815,0.19399999999999998,Zwolle,Netherlands,52.24N,5.26E
1907-04-01,7.516,0.131,Zwolle,Netherlands,52.24N,5.26E
1907-05-01,12.56,0.39799999999999996,Zwolle,Netherlands,52.24N,5.26E
1907-06-01,13.996,0.385,Zwolle,Netherlands,52.24N,5.26E
1907-07-01,14.279000000000002,0.318,Zwolle,Netherlands,52.24N,5.26E
1907-08-01,15.524,0.258,Zwolle,Netherlands,52.24N,5.26E
1907-09-01,14.059000000000001,0.183,Zwolle,Netherlands,52.24N,5.26E
1907-10-01,11.361,0.309,Zwolle,Netherlands,52.24N,5.26E
1907-11-01,5.823,0.49700000000000005,Zwolle,Netherlands,52.24N,5.26E
1907-12-01,3.0060000000000002,0.5329999999999999,Zwolle,Netherlands,52.24N,5.26E
1908-01-01,-0.8050000000000002,0.8220000000000001,Zwolle,Netherlands,52.24N,5.26E
1908-02-01,3.365,0.531,Zwolle,Netherlands,52.24N,5.26E
1908-03-01,3.669000000000001,0.37200000000000005,Zwolle,Netherlands,52.24N,5.26E
1908-04-01,5.9860000000000015,0.253,Zwolle,Netherlands,52.24N,5.26E
1908-05-01,13.092,0.326,Zwolle,Netherlands,52.24N,5.26E
1908-06-01,16.230999999999998,0.451,Zwolle,Netherlands,52.24N,5.26E
1908-07-01,16.887999999999998,0.18899999999999997,Zwolle,Netherlands,52.24N,5.26E
1908-08-01,15.247000000000002,0.284,Zwolle,Netherlands,52.24N,5.26E
1908-09-01,13.710999999999999,0.303,Zwolle,Netherlands,52.24N,5.26E
1908-10-01,10.187000000000001,0.245,Zwolle,Netherlands,52.24N,5.26E
1908-11-01,4.508,0.36,Zwolle,Netherlands,52.24N,5.26E
1908-12-01,1.075,0.659,Zwolle,Netherlands,52.24N,5.26E
1909-01-01,0.7509999999999999,0.479,Zwolle,Netherlands,52.24N,5.26E
1909-02-01,0.4129999999999998,0.304,Zwolle,Netherlands,52.24N,5.26E
1909-03-01,2.968,0.22399999999999998,Zwolle,Netherlands,52.24N,5.26E
1909-04-01,8.389000000000001,0.366,Zwolle,Netherlands,52.24N,5.26E
1909-05-01,11.199000000000002,0.247,Zwolle,Netherlands,52.24N,5.26E
1909-06-01,13.321,0.249,Zwolle,Netherlands,52.24N,5.26E
1909-07-01,14.869000000000002,0.335,Zwolle,Netherlands,52.24N,5.26E
1909-08-01,16.259,0.434,Zwolle,Netherlands,52.24N,5.26E
1909-09-01,13.182,0.287,Zwolle,Netherlands,52.24N,5.26E
1909-10-01,11.005999999999998,0.319,Zwolle,Netherlands,52.24N,5.26E
1909-11-01,4.305,0.469,Zwolle,Netherlands,52.24N,5.26E
1909-12-01,2.918,0.581,Zwolle,Netherlands,52.24N,5.26E
1910-01-01,2.999,0.515,Zwolle,Netherlands,52.24N,5.26E
1910-02-01,4.017,0.386,Zwolle,Netherlands,52.24N,5.26E
1910-03-01,5.45,0.331,Zwolle,Netherlands,52.24N,5.26E
1910-04-01,7.7440000000000015,0.244,Zwolle,Netherlands,52.24N,5.26E
1910-05-01,12.489,0.146,Zwolle,Netherlands,52.24N,5.26E
1910-06-01,16.477999999999998,0.311,Zwolle,Netherlands,52.24N,5.26E
1910-07-01,15.403999999999998,0.172,Zwolle,Netherlands,52.24N,5.26E
1910-08-01,16.267000000000003,0.21,Zwolle,Netherlands,52.24N,5.26E
1910-09-01,13.450999999999999,0.133,Zwolle,Netherlands,52.24N,5.26E
1910-10-01,10.409,0.39799999999999996,Zwolle,Netherlands,52.24N,5.26E
1910-11-01,3.589,0.413,Zwolle,Netherlands,52.24N,5.26E
1910-12-01,5.006,0.555,Zwolle,Netherlands,52.24N,5.26E
1911-01-01,1.18,0.479,Zwolle,Netherlands,52.24N,5.26E
1911-02-01,3.326,0.305,Zwolle,Netherlands,52.24N,5.26E
1911-03-01,5.2200000000000015,0.29100000000000004,Zwolle,Netherlands,52.24N,5.26E
1911-04-01,7.162000000000001,0.297,Zwolle,Netherlands,52.24N,5.26E
1911-05-01,13.765999999999998,0.418,Zwolle,Netherlands,52.24N,5.26E
1911-06-01,14.985,0.391,Zwolle,Netherlands,52.24N,5.26E
1911-07-01,18.743,0.368,Zwolle,Netherlands,52.24N,5.26E
1911-08-01,19.645000000000003,0.332,Zwolle,Netherlands,52.24N,5.26E
1911-09-01,15.067,0.35,Zwolle,Netherlands,52.24N,5.26E
1911-10-01,9.504,0.213,Zwolle,Netherlands,52.24N,5.26E
1911-11-01,5.91,0.337,Zwolle,Netherlands,52.24N,5.26E
1911-12-01,4.709,0.586,Zwolle,Netherlands,52.24N,5.26E
1912-01-01,1.232,0.754,Zwolle,Netherlands,52.24N,5.26E
1912-02-01,3.983,0.6559999999999999,Zwolle,Netherlands,52.24N,5.26E
1912-03-01,7.435,0.442,Zwolle,Netherlands,52.24N,5.26E
1912-04-01,8.326,0.204,Zwolle,Netherlands,52.24N,5.26E
1912-05-01,11.972,0.213,Zwolle,Netherlands,52.24N,5.26E
1912-06-01,15.326,0.172,Zwolle,Netherlands,52.24N,5.26E
1912-07-01,18.569000000000003,0.18600000000000003,Zwolle,Netherlands,52.24N,5.26E
1912-08-01,14.347999999999999,0.16399999999999998,Zwolle,Netherlands,52.24N,5.26E
1912-09-01,10.744000000000002,0.32299999999999995,Zwolle,Netherlands,52.24N,5.26E
1912-10-01,7.972999999999999,0.312,Zwolle,Netherlands,52.24N,5.26E
1912-11-01,5.249,0.244,Zwolle,Netherlands,52.24N,5.26E
1912-12-01,5.305,0.239,Zwolle,Netherlands,52.24N,5.26E
1913-01-01,2.209,0.324,Zwolle,Netherlands,52.24N,5.26E
1913-02-01,3.505,0.33,Zwolle,Netherlands,52.24N,5.26E
1913-03-01,6.8660000000000005,0.247,Zwolle,Netherlands,52.24N,5.26E
1913-04-01,8.447000000000001,0.298,Zwolle,Netherlands,52.24N,5.26E
1913-05-01,12.737,0.239,Zwolle,Netherlands,52.24N,5.26E
1913-06-01,14.595,0.256,Zwolle,Netherlands,52.24N,5.26E
1913-07-01,14.778999999999998,0.462,Zwolle,Netherlands,52.24N,5.26E
1913-08-01,15.399,0.491,Zwolle,Netherlands,52.24N,5.26E
1913-09-01,14.136,0.35700000000000004,Zwolle,Netherlands,52.24N,5.26E
1913-10-01,10.894,0.415,Zwolle,Netherlands,52.24N,5.26E
1913-11-01,8.182,0.37200000000000005,Zwolle,Netherlands,52.24N,5.26E
1913-12-01,3.9819999999999998,0.562,Zwolle,Netherlands,52.24N,5.26E
1914-01-01,-0.224,0.563,Zwolle,Netherlands,52.24N,5.26E
1914-02-01,5.821000000000001,0.52,Zwolle,Netherlands,52.24N,5.26E
1914-03-01,5.995,0.267,Zwolle,Netherlands,52.24N,5.26E
1914-04-01,10.142000000000001,0.256,Zwolle,Netherlands,52.24N,5.26E
1914-05-01,11.353000000000002,0.263,Zwolle,Netherlands,52.24N,5.26E
1914-06-01,14.357000000000001,0.228,Zwolle,Netherlands,52.24N,5.26E
1914-07-01,17.89,0.298,Zwolle,Netherlands,52.24N,5.26E
1914-08-01,17.55,0.36200000000000004,Zwolle,Netherlands,52.24N,5.26E
1914-09-01,13.835,0.3,Zwolle,Netherlands,52.24N,5.26E
1914-10-01,9.622,0.33799999999999997,Zwolle,Netherlands,52.24N,5.26E
1914-11-01,5.195,0.34299999999999997,Zwolle,Netherlands,52.24N,5.26E
1914-12-01,4.72,0.484,Zwolle,Netherlands,52.24N,5.26E
1915-01-01,2.648,0.47200000000000003,Zwolle,Netherlands,52.24N,5.26E
1915-02-01,3.1260000000000003,0.34600000000000003,Zwolle,Netherlands,52.24N,5.26E
1915-03-01,3.9389999999999996,0.562,Zwolle,Netherlands,52.24N,5.26E
1915-04-01,7.391,0.223,Zwolle,Netherlands,52.24N,5.26E
1915-05-01,12.285,0.33799999999999997,Zwolle,Netherlands,52.24N,5.26E
1915-06-01,15.845,0.405,Zwolle,Netherlands,52.24N,5.26E
1915-07-01,15.874999999999998,0.19699999999999998,Zwolle,Netherlands,52.24N,5.26E
1915-08-01,15.860999999999999,0.188,Zwolle,Netherlands,52.24N,5.26E
1915-09-01,13.352,0.311,Zwolle,Netherlands,52.24N,5.26E
1915-10-01,7.639999999999999,0.16,Zwolle,Netherlands,52.24N,5.26E
1915-11-01,2.888,0.46,Zwolle,Netherlands,52.24N,5.26E
1915-12-01,4.76,0.655,Zwolle,Netherlands,52.24N,5.26E
1916-01-01,5.494,0.479,Zwolle,Netherlands,52.24N,5.26E
1916-02-01,2.7299999999999995,0.642,Zwolle,Netherlands,52.24N,5.26E
1916-03-01,4.3839999999999995,0.293,Zwolle,Netherlands,52.24N,5.26E
1916-04-01,8.679,0.27,Zwolle,Netherlands,52.24N,5.26E
1916-05-01,13.007,0.324,Zwolle,Netherlands,52.24N,5.26E
1916-06-01,12.527000000000001,0.289,Zwolle,Netherlands,52.24N,5.26E
1916-07-01,15.46,0.222,Zwolle,Netherlands,52.24N,5.26E
1916-08-01,16.534000000000002,0.337,Zwolle,Netherlands,52.24N,5.26E
1916-09-01,13.342,0.285,Zwolle,Netherlands,52.24N,5.26E
1916-10-01,9.932,0.221,Zwolle,Netherlands,52.24N,5.26E
1916-11-01,5.882999999999999,0.151,Zwolle,Netherlands,52.24N,5.26E
1916-12-01,2.4130000000000003,0.47,Zwolle,Netherlands,52.24N,5.26E
1917-01-01,-0.9089999999999998,0.43799999999999994,Zwolle,Netherlands,52.24N,5.26E
1917-02-01,-1.4690000000000003,0.341,Zwolle,Netherlands,52.24N,5.26E
1917-03-01,1.781,0.38,Zwolle,Netherlands,52.24N,5.26E
1917-04-01,4.5600000000000005,0.358,Zwolle,Netherlands,52.24N,5.26E
1917-05-01,14.458,0.6890000000000001,Zwolle,Netherlands,52.24N,5.26E
1917-06-01,18.291,0.295,Zwolle,Netherlands,52.24N,5.26E
1917-07-01,16.846999999999998,0.446,Zwolle,Netherlands,52.24N,5.26E
1917-08-01,16.569000000000006,0.318,Zwolle,Netherlands,52.24N,5.26E
1917-09-01,14.779000000000002,0.409,Zwolle,Netherlands,52.24N,5.26E
1917-10-01,7.986999999999999,0.109,Zwolle,Netherlands,52.24N,5.26E
1917-11-01,6.984,0.507,Zwolle,Netherlands,52.24N,5.26E
1917-12-01,-0.09399999999999986,0.303,Zwolle,Netherlands,52.24N,5.26E
1918-01-01,2.597,0.435,Zwolle,Netherlands,52.24N,5.26E
1918-02-01,3.903,0.36,Zwolle,Netherlands,52.24N,5.26E
1918-03-01,5.212999999999999,0.303,Zwolle,Netherlands,52.24N,5.26E
1918-04-01,8.195,0.331,Zwolle,Netherlands,52.24N,5.26E
1918-05-01,14.002,0.33299999999999996,Zwolle,Netherlands,52.24N,5.26E
1918-06-01,13.470999999999998,0.244,Zwolle,Netherlands,52.24N,5.26E
1918-07-01,16.41,0.254,Zwolle,Netherlands,52.24N,5.26E
1918-08-01,16.19,0.308,Zwolle,Netherlands,52.24N,5.26E
1918-09-01,13.262,0.222,Zwolle,Netherlands,52.24N,5.26E
1918-10-01,9.164,0.231,Zwolle,Netherlands,52.24N,5.26E
1918-11-01,4.688,0.341,Zwolle,Netherlands,52.24N,5.26E
1918-12-01,5.481999999999998,0.434,Zwolle,Netherlands,52.24N,5.26E
1919-01-01,1.786,0.54,Zwolle,Netherlands,52.24N,5.26E
1919-02-01,0.6119999999999999,0.39799999999999996,Zwolle,Netherlands,52.24N,5.26E
1919-03-01,4.0520000000000005,0.359,Zwolle,Netherlands,52.24N,5.26E
1919-04-01,6.426,0.461,Zwolle,Netherlands,52.24N,5.26E
1919-05-01,13.183,0.518,Zwolle,Netherlands,52.24N,5.26E
1919-06-01,14.642000000000001,0.242,Zwolle,Netherlands,52.24N,5.26E
1919-07-01,14.06,0.43,Zwolle,Netherlands,52.24N,5.26E
1919-08-01,16.166,0.429,Zwolle,Netherlands,52.24N,5.26E
1919-09-01,14.652000000000001,0.313,Zwolle,Netherlands,52.24N,5.26E
1919-10-01,7.023,0.319,Zwolle,Netherlands,52.24N,5.26E
1919-11-01,1.7059999999999995,0.191,Zwolle,Netherlands,52.24N,5.26E
1919-12-01,2.951,0.433,Zwolle,Netherlands,52.24N,5.26E
1920-01-01,3.8160000000000003,0.514,Zwolle,Netherlands,52.24N,5.26E
1920-02-01,5.4510000000000005,0.37,Zwolle,Netherlands,52.24N,5.26E
1920-03-01,7.709,0.225,Zwolle,Netherlands,52.24N,5.26E
1920-04-01,9.414,0.569,Zwolle,Netherlands,52.24N,5.26E
1920-05-01,13.196000000000002,0.45399999999999996,Zwolle,Netherlands,52.24N,5.26E
1920-06-01,15.573,0.38799999999999996,Zwolle,Netherlands,52.24N,5.26E
1920-07-01,16.608999999999998,0.34,Zwolle,Netherlands,52.24N,5.26E
1920-08-01,14.615000000000002,0.28800000000000003,Zwolle,Netherlands,52.24N,5.26E
1920-09-01,13.427,0.309,Zwolle,Netherlands,52.24N,5.26E
1920-10-01,8.722000000000001,0.321,Zwolle,Netherlands,52.24N,5.26E
1920-11-01,3.6830000000000003,0.39799999999999996,Zwolle,Netherlands,52.24N,5.26E
1920-12-01,1.811,0.49,Zwolle,Netherlands,52.24N,5.26E
1921-01-01,5.7330000000000005,0.634,Zwolle,Netherlands,52.24N,5.26E
1921-02-01,3.407,0.375,Zwolle,Netherlands,52.24N,5.26E
1921-03-01,7.215,0.259,Zwolle,Netherlands,52.24N,5.26E
1921-04-01,8.747,0.35600000000000004,Zwolle,Netherlands,52.24N,5.26E
1921-05-01,13.501,0.306,Zwolle,Netherlands,52.24N,5.26E
1921-06-01,14.725,0.397,Zwolle,Netherlands,52.24N,5.26E
1921-07-01,18.269000000000002,0.446,Zwolle,Netherlands,52.24N,5.26E
1921-08-01,17.141000000000002,0.337,Zwolle,Netherlands,52.24N,5.26E
1921-09-01,14.517000000000001,0.336,Zwolle,Netherlands,52.24N,5.26E
1921-10-01,12.892000000000001,0.39,Zwolle,Netherlands,52.24N,5.26E
1921-11-01,1.556,0.256,Zwolle,Netherlands,52.24N,5.26E
1921-12-01,2.885,0.379,Zwolle,Netherlands,52.24N,5.26E
1922-01-01,-0.015000000000000124,0.491,Zwolle,Netherlands,52.24N,5.26E
1922-02-01,1.4739999999999998,0.359,Zwolle,Netherlands,52.24N,5.26E
1922-03-01,4.434,0.156,Zwolle,Netherlands,52.24N,5.26E
1922-04-01,6.117999999999999,0.402,Zwolle,Netherlands,52.24N,5.26E
1922-05-01,13.459,0.51,Zwolle,Netherlands,52.24N,5.26E
1922-06-01,15.12,0.28600000000000003,Zwolle,Netherlands,52.24N,5.26E
1922-07-01,15.337,0.29100000000000004,Zwolle,Netherlands,52.24N,5.26E
1922-08-01,15.068,0.395,Zwolle,Netherlands,52.24N,5.26E
1922-09-01,12.390999999999998,0.396,Zwolle,Netherlands,52.24N,5.26E
1922-10-01,6.574999999999998,0.331,Zwolle,Netherlands,52.24N,5.26E
1922-11-01,4.766,0.35,Zwolle,Netherlands,52.24N,5.26E
1922-12-01,4.39,0.22699999999999998,Zwolle,Netherlands,52.24N,5.26E
1923-01-01,3.703,0.32799999999999996,Zwolle,Netherlands,52.24N,5.26E
1923-02-01,2.975,0.444,Zwolle,Netherlands,52.24N,5.26E
1923-03-01,6.532,0.285,Zwolle,Netherlands,52.24N,5.26E
1923-04-01,7.552,0.252,Zwolle,Netherlands,52.24N,5.26E
1923-05-01,10.599,0.23600000000000002,Zwolle,Netherlands,52.24N,5.26E
1923-06-01,11.514000000000001,0.28800000000000003,Zwolle,Netherlands,52.24N,5.26E
1923-07-01,18.733,0.335,Zwolle,Netherlands,52.24N,5.26E
1923-08-01,15.962000000000002,0.317,Zwolle,Netherlands,52.24N,5.26E
1923-09-01,13.375,0.255,Zwolle,Netherlands,52.24N,5.26E
1923-10-01,10.667,0.304,Zwolle,Netherlands,52.24N,5.26E
1923-11-01,3.49,0.444,Zwolle,Netherlands,52.24N,5.26E
1923-12-01,0.2250000000000001,0.382,Zwolle,Netherlands,52.24N,5.26E
1924-01-01,0.115,0.316,Zwolle,Netherlands,52.24N,5.26E
1924-02-01,0.2709999999999997,0.185,Zwolle,Netherlands,52.24N,5.26E
1924-03-01,3.484,0.32899999999999996,Zwolle,Netherlands,52.24N,5.26E
1924-04-01,6.577000000000001,0.32,Zwolle,Netherlands,52.24N,5.26E
1924-05-01,13.265,0.52,Zwolle,Netherlands,52.24N,5.26E
1924-06-01,14.965,0.299,Zwolle,Netherlands,52.24N,5.26E
1924-07-01,16.647000000000002,0.21899999999999997,Zwolle,Netherlands,52.24N,5.26E
1924-08-01,14.766000000000002,0.26,Zwolle,Netherlands,52.24N,5.26E
1924-09-01,14.101,0.141,Zwolle,Netherlands,52.24N,5.26E
1924-10-01,10.433,0.43700000000000006,Zwolle,Netherlands,52.24N,5.26E
1924-11-01,5.2189999999999985,0.17800000000000002,Zwolle,Netherlands,52.24N,5.26E
1924-12-01,3.693,0.26899999999999996,Zwolle,Netherlands,52.24N,5.26E
1925-01-01,3.821,0.565,Zwolle,Netherlands,52.24N,5.26E
1925-02-01,4.85,0.498,Zwolle,Netherlands,52.24N,5.26E
1925-03-01,3.545,0.467,Zwolle,Netherlands,52.24N,5.26E
1925-04-01,8.155000000000001,0.265,Zwolle,Netherlands,52.24N,5.26E
1925-05-01,13.800999999999998,0.317,Zwolle,Netherlands,52.24N,5.26E
1925-06-01,15.028,0.266,Zwolle,Netherlands,52.24N,5.26E
1925-07-01,18.413,0.249,Zwolle,Netherlands,52.24N,5.26E
1925-08-01,16.512,0.223,Zwolle,Netherlands,52.24N,5.26E
1925-09-01,11.905,0.23,Zwolle,Netherlands,52.24N,5.26E
1925-10-01,9.884,0.341,Zwolle,Netherlands,52.24N,5.26E
1925-11-01,3.156,0.435,Zwolle,Netherlands,52.24N,5.26E
1925-12-01,1.118,0.244,Zwolle,Netherlands,52.24N,5.26E
1926-01-01,1.756,0.322,Zwolle,Netherlands,52.24N,5.26E
1926-02-01,5.789,0.441,Zwolle,Netherlands,52.24N,5.26E
1926-03-01,5.848,0.252,Zwolle,Netherlands,52.24N,5.26E
1926-04-01,9.947,0.35700000000000004,Zwolle,Netherlands,52.24N,5.26E
1926-05-01,10.718,0.371,Zwolle,Netherlands,52.24N,5.26E
1926-06-01,14.12,0.442,Zwolle,Netherlands,52.24N,5.26E
1926-07-01,17.724,0.414,Zwolle,Netherlands,52.24N,5.26E
1926-08-01,16.69,0.258,Zwolle,Netherlands,52.24N,5.26E
1926-09-01,15.515,0.27899999999999997,Zwolle,Netherlands,52.24N,5.26E
1926-10-01,8.280999999999999,0.251,Zwolle,Netherlands,52.24N,5.26E
1926-11-01,6.649,0.444,Zwolle,Netherlands,52.24N,5.26E
1926-12-01,2.469,0.42200000000000004,Zwolle,Netherlands,52.24N,5.26E
1927-01-01,3.536,0.226,Zwolle,Netherlands,52.24N,5.26E
1927-02-01,3.16,0.34299999999999997,Zwolle,Netherlands,52.24N,5.26E
1927-03-01,6.99,0.359,Zwolle,Netherlands,52.24N,5.26E
1927-04-01,7.812,0.27899999999999997,Zwolle,Netherlands,52.24N,5.26E
1927-05-01,11.269,0.258,Zwolle,Netherlands,52.24N,5.26E
1927-06-01,13.562000000000001,0.23,Zwolle,Netherlands,52.24N,5.26E
1927-07-01,17.255,0.36700000000000005,Zwolle,Netherlands,52.24N,5.26E
1927-08-01,17.038,0.41700000000000004,Zwolle,Netherlands,52.24N,5.26E
1927-09-01,14.245999999999999,0.205,Zwolle,Netherlands,52.24N,5.26E
1927-10-01,10.175,0.22399999999999998,Zwolle,Netherlands,52.24N,5.26E
1927-11-01,4.154,0.35,Zwolle,Netherlands,52.24N,5.26E
1927-12-01,-1.258,0.322,Zwolle,Netherlands,52.24N,5.26E
1928-01-01,3.1519999999999997,0.33799999999999997,Zwolle,Netherlands,52.24N,5.26E
1928-02-01,4.75,0.389,Zwolle,Netherlands,52.24N,5.26E
1928-03-01,4.8420000000000005,0.266,Zwolle,Netherlands,52.24N,5.26E
1928-04-01,8.295,0.17600000000000002,Zwolle,Netherlands,52.24N,5.26E
1928-05-01,10.901,0.371,Zwolle,Netherlands,52.24N,5.26E
1928-06-01,13.954,0.163,Zwolle,Netherlands,52.24N,5.26E
1928-07-01,17.342,0.252,Zwolle,Netherlands,52.24N,5.26E
1928-08-01,16.389000000000006,0.27,Zwolle,Netherlands,52.24N,5.26E
1928-09-01,13.328,0.36200000000000004,Zwolle,Netherlands,52.24N,5.26E
1928-10-01,9.836,0.195,Zwolle,Netherlands,52.24N,5.26E
