,22.24,0.564,Chandpur,Bangladesh,23.31N,90.00E
1990-05-01,20.844,0.209,Chaohu,China,31.35N,118.74E
1990-06-01,26.34,0.25,Chaohu,China,31.35N,118.74E
1990-07-01,30.01,0.405,Chaohu,China,31.35N,118.74E
1990-08-01,28.684,0.243,Chaohu,China,31.35N,118.74E
1990-09-01,23.16,0.32899999999999996,Chaohu,China,31.35N,118.74E
1990-10-01,17.338,0.28800000000000003,Chaohu,China,31.35N,118.74E
1990-11-01,13.116,0.349,Chaohu,China,31.35N,118.74E
1990-12-01,5.67,0.46,Chaohu,China,31.35N,118.74E
1991-01-01,3.444,0.204,Chaohu,China,31.35N,118.74E
1991-02-01,5.8740000000000006,0.17800000000000002,Chaohu,China,31.35N,118.74E
1991-03-01,8.347000000000001,0.525,Chaohu,China,31.35N,118.74E
1991-04-01,14.562999999999999,0.33,Chaohu,China,31.35N,118.74E
1991-05-01,20.15,0.20600000000000002,Chaohu,China,31.35N,118.74E
1991-06-01,24.746,0.096,Chaohu,China,31.35N,118.74E
1991-07-01,28.351,0.32899999999999996,Chaohu,China,31.35N,118.74E
1991-08-01,26.926,0.209,Chaohu,China,31.35N,118.74E
1991-09-01,22.945999999999998,0.18899999999999997,Chaohu,China,31.35N,118.74E
1991-10-01,16.96,0.226,Chaohu,China,31.35N,118.74E
1991-11-01,11.081,0.22399999999999998,Chaohu,China,31.35N,118.74E
1991-12-01,5.186,0.335,Chaohu,China,31.35N,118.74E
1992-01-01,3.2960000000000003,0.158,Chaohu,China,31.35N,118.74E
1992-02-01,6.431,0.402,Chaohu,China,31.35N,118.74E
1992-03-01,7.846999999999999,0.22399999999999998,Chaohu,China,31.35N,118.74E
1992-04-01,16.419,0.222,Chaohu,China,31.35N,118.74E
1992-05-01,21.177,0.126,Chaohu,China,31.35N,118.74E
1992-06-01,23.943,0.268,Chaohu,China,31.35N,118.74E
1992-07-01,28.337,0.25,Chaohu,China,31.35N,118.74E
1992-08-01,27.101,0.21899999999999997,Chaohu,China,31.35N,118.74E
1992-09-01,22.855,0.461,Chaohu,China,31.35N,118.74E
1992-10-01,15.675,0.268,Chaohu,China,31.35N,118.74E
1992-11-01,10.427,0.33299999999999996,Chaohu,China,31.35N,118.74E
1992-12-01,6.48,0.479,Chaohu,China,31.35N,118.74E
1993-01-01,1.6130000000000002,0.313,Chaohu,China,31.35N,118.74E
1993-02-01,6.7970000000000015,0.175,Chaohu,China,31.35N,118.74E
1993-03-01,9.446,0.22399999999999998,Chaohu,China,31.35N,118.74E
1993-04-01,15.675999999999998,0.14,Chaohu,China,31.35N,118.74E
1993-05-01,19.627,0.327,Chaohu,China,31.35N,118.74E
1993-06-01,25.109,0.113,Chaohu,China,31.35N,118.74E
1993-07-01,26.896,0.19,Chaohu,China,31.35N,118.74E
1993-08-01,25.923,0.28600000000000003,Chaohu,China,31.35N,118.74E
1993-09-01,23.346999999999998,0.16399999999999998,Chaohu,China,31.35N,118.74E
1993-10-01,16.899,0.098,Chaohu,China,31.35N,118.74E
1993-11-01,11.245999999999999,0.442,Chaohu,China,31.35N,118.74E
1993-12-01,4.413,0.41200000000000003,Chaohu,China,31.35N,118.74E
1994-01-01,4.0,0.231,Chaohu,China,31.35N,118.74E
1994-02-01,4.606,0.21600000000000003,Chaohu,China,31.35N,118.74E
1994-03-01,8.992,0.24,Chaohu,China,31.35N,118.74E
1994-04-01,16.698,0.267,Chaohu,China,31.35N,118.74E
1994-05-01,23.201,0.284,Chaohu,China,31.35N,118.74E
1994-06-01,25.184,0.17300000000000001,Chaohu,China,31.35N,118.74E
1994-07-01,30.441999999999997,0.40700000000000003,Chaohu,China,31.35N,118.74E
1994-08-01,29.171,0.389,Chaohu,China,31.35N,118.74E
1994-09-01,23.191,0.392,Chaohu,China,31.35N,118.74E
1994-10-01,16.97,0.218,Chaohu,China,31.35N,118.74E
1994-11-01,13.638000000000002,0.29600000000000004,Chaohu,China,31.35N,118.74E
1994-12-01,7.0889999999999995,0.32,Chaohu,China,31.35N,118.74E
1995-01-01,3.286,0.203,Chaohu,China,31.35N,118.74E
1995-02-01,5.236000000000001,0.308,Chaohu,China,31.35N,118.74E
1995-03-01,10.456,0.33299999999999996,Chaohu,China,31.35N,118.74E
1995-04-01,14.779000000000002,0.231,Chaohu,China,31.35N,118.74E
1995-05-01,20.836,0.095,Chaohu,China,31.35N,118.74E
1995-06-01,24.02,0.235,Chaohu,China,31.35N,118.74E
1995-07-01,28.652,0.257,Chaohu,China,31.35N,118.74E
1995-08-01,28.631,0.33799999999999997,Chaohu,China,31.35N,118.74E
1995-09-01,24.052,0.27399999999999997,Chaohu,China,31.35N,118.74E
1995-10-01,17.739,0.235,Chaohu,China,31.35N,118.74E
1995-11-01,10.597,0.21600000000000003,Chaohu,China,31.35N,118.74E
1995-12-01,4.601,0.24100000000000002,Chaohu,China,31.35N,118.74E
1996-01-01,3.1630000000000003,0.358,Chaohu,China,31.35N,118.74E
1996-02-01,3.951,0.161,Chaohu,China,31.35N,118.74E
1996-03-01,8.201,0.161,Chaohu,China,31.35N,118.74E
1996-04-01,14.542,0.128,Chaohu,China,31.35N,118.74E
1996-05-01,20.667,0.122,Chaohu,China,31.35N,118.74E
1996-06-01,25.085,0.418,Chaohu,China,31.35N,118.74E
1996-07-01,27.295,0.28300000000000003,Chaohu,China,31.35N,118.74E
1996-08-01,27.883000000000003,0.248,Chaohu,China,31.35N,118.74E
1996-09-01,24.191,0.302,Chaohu,China,31.35N,118.74E
1996-10-01,17.832,0.17,Chaohu,China,31.35N,118.74E
1996-11-01,10.835999999999999,0.257,Chaohu,China,31.35N,118.74E
1996-12-01,6.146000000000001,0.29100000000000004,Chaohu,China,31.35N,118.74E
1997-01-01,2.93,0.281,Chaohu,China,31.35N,118.74E
1997-02-01,5.459,0.289,Chaohu,China,31.35N,118.74E
1997-03-01,11.136,0.222,Chaohu,China,31.35N,118.74E
1997-04-01,15.776,0.159,Chaohu,China,31.35N,118.74E
1997-05-01,23.147,0.359,Chaohu,China,31.35N,118.74E
1997-06-01,25.558000000000003,0.151,Chaohu,China,31.35N,118.74E
1997-07-01,27.599,0.293,Chaohu,China,31.35N,118.74E
1997-08-01,27.706999999999997,0.282,Chaohu,China,31.35N,118.74E
1997-09-01,22.0,0.377,Chaohu,China,31.35N,118.74E
1997-10-01,18.153,0.19899999999999998,Chaohu,China,31.35N,118.74E
1997-11-01,11.448,0.301,Chaohu,China,31.35N,118.74E
1997-12-01,6.050000000000002,0.261,Chaohu,China,31.35N,118.74E
1998-01-01,2.785,0.209,Chaohu,China,31.35N,118.74E
1998-02-01,6.926,0.20600000000000002,Chaohu,China,31.35N,118.74E
1998-03-01,9.687000000000001,0.256,Chaohu,China,31.35N,118.74E
1998-04-01,18.514,0.188,Chaohu,China,31.35N,118.74E
1998-05-01,21.021,0.155,Chaohu,China,31.35N,118.74E
1998-06-01,24.485,0.22899999999999998,Chaohu,China,31.35N,118.74E
1998-07-01,29.441,0.289,Chaohu,China,31.35N,118.74E
1998-08-01,28.844,0.36700000000000005,Chaohu,China,31.35N,118.74E
1998-09-01,23.761,0.183,Chaohu,China,31.35N,118.74E
1998-10-01,18.898,0.209,Chaohu,China,31.35N,118.74E
1998-11-01,14.220999999999998,0.24,Chaohu,China,31.35N,118.74E
1998-12-01,6.7890000000000015,0.423,Chaohu,China,31.35N,118.74E
1999-01-01,5.231,0.187,Chaohu,China,31.35N,118.74E
1999-02-01,7.224,0.19899999999999998,Chaohu,China,31.35N,118.74E
1999-03-01,9.501,0.31,Chaohu,China,31.35N,118.74E
1999-04-01,15.998,0.17300000000000001,Chaohu,China,31.35N,118.74E
1999-05-01,21.638,0.18600000000000003,Chaohu,China,31.35N,118.74E
1999-06-01,23.699,0.469,Chaohu,China,31.35N,118.74E
1999-07-01,26.392,0.312,Chaohu,China,31.35N,118.74E
1999-08-01,26.465999999999998,0.248,Chaohu,China,31.35N,118.74E
1999-09-01,25.063000000000002,0.451,Chaohu,China,31.35N,118.74E
1999-10-01,17.794999999999995,0.14800000000000002,Chaohu,China,31.35N,118.74E
1999-11-01,11.157,0.23,Chaohu,China,31.35N,118.74E
1999-12-01,5.832000000000002,0.27,Chaohu,China,31.35N,118.74E
2000-01-01,2.7230000000000003,0.327,Chaohu,China,31.35N,118.74E
2000-02-01,4.189,0.127,Chaohu,China,31.35N,118.74E
2000-03-01,11.199000000000002,0.161,Chaohu,China,31.35N,118.74E
2000-04-01,16.764,0.228,Chaohu,China,31.35N,118.74E
2000-05-01,22.482,0.187,Chaohu,China,31.35N,118.74E
2000-06-01,25.272,0.255,Chaohu,China,31.35N,118.74E
2000-07-01,29.031999999999996,0.284,Chaohu,China,31.35N,118.74E
2000-08-01,27.603,0.355,Chaohu,China,31.35N,118.74E
2000-09-01,23.377,0.18600000000000003,Chaohu,China,31.35N,118.74E
2000-10-01,17.689,0.156,Chaohu,China,31.35N,118.74E
2000-11-01,10.219,0.252,Chaohu,China,31.35N,118.74E
2000-12-01,7.202999999999999,0.243,Chaohu,China,31.35N,118.74E
2001-01-01,4.263,0.22399999999999998,Chaohu,China,31.35N,118.74E
2001-02-01,5.992000000000001,0.264,Chaohu,China,31.35N,118.74E
2001-03-01,11.165,0.18600000000000003,Chaohu,China,31.35N,118.74E
2001-04-01,15.364,0.262,Chaohu,China,31.35N,118.74E
2001-05-01,22.32,0.23,Chaohu,China,31.35N,118.74E
2001-06-01,24.569000000000003,0.342,Chaohu,China,31.35N,118.74E
2001-07-01,29.819000000000003,0.273,Chaohu,China,31.35N,118.74E
2001-08-01,26.193,0.445,Chaohu,China,31.35N,118.74E
2001-09-01,23.439,0.195,Chaohu,China,31.35N,118.74E
2001-10-01,18.304000000000002,0.133,Chaohu,China,31.35N,118.74E
2001-11-01,11.277,0.132,Chaohu,China,31.35N,118.74E
2001-12-01,4.963,0.40399999999999997,Chaohu,China,31.35N,118.74E
2002-01-01,5.693,0.228,Chaohu,China,31.35N,118.74E
2002-02-01,8.092,0.168,Chaohu,China,31.35N,118.74E
2002-03-01,12.555,0.22699999999999998,Chaohu,China,31.35N,118.74E
2002-04-01,16.564,0.231,Chaohu,China,31.35N,118.74E
2002-05-01,19.748,0.19,Chaohu,China,31.35N,118.74E
2002-06-01,26.274,0.133,Chaohu,China,31.35N,118.74E
2002-07-01,28.273000000000003,0.295,Chaohu,China,31.35N,118.74E
2002-08-01,26.688000000000002,0.318,Chaohu,China,31.35N,118.74E
2002-09-01,23.480999999999998,0.134,Chaohu,China,31.35N,118.74E
2002-10-01,17.968,0.29100000000000004,Chaohu,China,31.35N,118.74E
2002-11-01,11.148,0.109,Chaohu,China,31.35N,118.74E
2002-12-01,5.284000000000002,0.273,Chaohu,China,31.35N,118.74E
2003-01-01,3.008,0.252,Chaohu,China,31.35N,118.74E
2003-02-01,6.336,0.336,Chaohu,China,31.35N,118.74E
2003-03-01,9.871,0.154,Chaohu,China,31.35N,118.74E
2003-04-01,15.440999999999999,0.35100000000000003,Chaohu,China,31.35N,118.74E
2003-05-01,20.691,0.12,Chaohu,China,31.35N,118.74E
2003-06-01,25.173,0.268,Chaohu,China,31.35N,118.74E
2003-07-01,29.028000000000002,0.34600000000000003,Chaohu,China,31.35N,118.74E
2003-08-01,28.111,0.39299999999999996,Chaohu,China,31.35N,118.74E
2003-09-01,24.816999999999997,0.285,Chaohu,China,31.35N,118.74E
2003-10-01,16.964000000000002,0.32899999999999996,Chaohu,China,31.35N,118.74E
2003-11-01,11.437,0.196,Chaohu,China,31.35N,118.74E
2003-12-01,5.004,0.303,Chaohu,China,31.35N,118.74E
2004-01-01,3.428,0.322,Chaohu,China,31.35N,118.74E
2004-02-01,8.495000000000001,0.214,Chaohu,China,31.35N,118.74E
2004-03-01,10.155,0.256,Chaohu,China,31.35N,118.74E
2004-04-01,17.005,0.34,Chaohu,China,31.35N,118.74E
2004-05-01,21.291,0.218,Chaohu,China,31.35N,118.74E
2004-06-01,24.718000000000004,0.45899999999999996,Chaohu,China,31.35N,118.74E
2004-07-01,29.212,0.13699999999999998,Chaohu,China,31.35N,118.74E
2004-08-01,27.885,0.263,Chaohu,China,31.35N,118.74E
2004-09-01,22.998,0.248,Chaohu,China,31.35N,118.74E
2004-10-01,17.365,0.141,Chaohu,China,31.35N,118.74E
2004-11-01,13.0,0.171,Chaohu,China,31.35N,118.74E
2004-12-01,6.7139999999999995,0.282,Chaohu,China,31.35N,118.74E
2005-01-01,1.8940000000000001,0.253,Chaohu,China,31.35N,118.74E
2005-02-01,3.3339999999999996,0.289,Chaohu,China,31.35N,118.74E
2005-03-01,9.126,0.25,Chaohu,China,31.35N,118.74E
2005-04-01,18.456,0.25,Chaohu,China,31.35N,118.74E
2005-05-01,21.353,0.156,Chaohu,China,31.35N,118.74E
2005-06-01,27.311999999999998,0.255,Chaohu,China,31.35N,118.74E
2005-07-01,28.676,0.23600000000000002,Chaohu,China,31.35N,118.74E
2005-08-01,26.886,0.27699999999999997,Chaohu,China,31.35N,118.74E
2005-09-01,25.028000000000002,0.265,Chaohu,China,31.35N,118.74E
2005-10-01,17.259,0.316,Chaohu,China,31.35N,118.74E
2005-11-01,13.685,0.23800000000000002,Chaohu,China,31.35N,118.74E
2005-12-01,3.889,0.24100000000000002,Chaohu,China,31.35N,118.74E
2006-01-01,4.222,0.21899999999999997,Chaohu,China,31.35N,118.74E
2006-02-01,4.633,0.161,Chaohu,China,31.35N,118.74E
2006-03-01,11.533,0.359,Chaohu,China,31.35N,118.74E
2006-04-01,17.098,0.38,Chaohu,China,31.35N,118.74E
2006-05-01,21.235,0.28600000000000003,Chaohu,China,31.35N,118.74E
2006-06-01,26.213,0.213,Chaohu,China,31.35N,118.74E
2006-07-01,28.808000000000003,0.154,Chaohu,China,31.35N,118.74E
2006-08-01,29.336,0.408,Chaohu,China,31.35N,118.74E
2006-09-01,22.211,0.204,Chaohu,China,31.35N,118.74E
2006-10-01,20.163,0.192,Chaohu,China,31.35N,118.74E
2006-11-01,13.155,0.151,Chaohu,China,31.35N,118.74E
2006-12-01,5.615,0.265,Chaohu,China,31.35N,118.74E
2007-01-01,3.61,0.131,Chaohu,China,31.35N,118.74E
2007-02-01,9.273,0.259,Chaohu,China,31.35N,118.74E
2007-03-01,11.697000000000001,0.139,Chaohu,China,31.35N,118.74E
2007-04-01,15.962,0.21100000000000002,Chaohu,China,31.35N,118.74E
2007-05-01,23.629,0.19399999999999998,Chaohu,China,31.35N,118.74E
2007-06-01,25.146,0.233,Chaohu,China,31.35N,118.74E
2007-07-01,28.691999999999997,0.265,Chaohu,China,31.35N,118.74E
2007-08-01,28.840999999999998,0.172,Chaohu,China,31.35N,118.74E
2007-09-01,23.590999999999998,0.254,Chaohu,China,31.35N,118.74E
2007-10-01,18.217,0.16,Chaohu,China,31.35N,118.74E
2007-11-01,11.423,0.251,Chaohu,China,31.35N,118.74E
2007-12-01,6.803000000000001,0.124,Chaohu,China,31.35N,118.74E
2008-01-01,1.7919999999999998,0.237,Chaohu,China,31.35N,118.74E
2008-02-01,2.8489999999999998,0.141,Chaohu,China,31.35N,118.74E
2008-03-01,11.757,0.121,Chaohu,China,31.35N,118.74E
2008-04-01,16.128,0.174,Chaohu,China,31.35N,118.74E
2008-05-01,22.525,0.377,Chaohu,China,31.35N,118.74E
2008-06-01,23.984,0.33799999999999997,Chaohu,China,31.35N,118.74E
2008-07-01,29.045,0.213,Chaohu,China,31.35N,118.74E
2008-08-01,27.229,0.255,Chaohu,China,31.35N,118.74E
2008-09-01,24.447,0.13,Chaohu,China,31.35N,118.74E
2008-10-01,18.888,0.19,Chaohu,China,31.35N,118.74E
2008-11-01,11.418,0.23,Chaohu,China,31.35N,118.74E
2008-12-01,6.002999999999999,0.406,Chaohu,China,31.35N,118.74E
2009-01-01,2.745,0.256,Chaohu,China,31.35N,118.74E
2009-02-01,7.922999999999999,0.179,Chaohu,China,31.35N,118.74E
2009-03-01,10.207,0.085,Chaohu,China,31.35N,118.74E
2009-04-01,16.736,0.282,Chaohu,China,31.35N,118.74E
2009-05-01,21.941,0.19899999999999998,Chaohu,China,31.35N,118.74E
2009-06-01,26.544,0.168,Chaohu,China,31.35N,118.74E
2009-07-01,28.44,0.207,Chaohu,China,31.35N,118.74E
2009-08-01,27.491999999999997,0.168,Chaohu,China,31.35N,118.74E
2009-09-01,24.045,0.24600000000000002,Chaohu,China,31.35N,118.74E
2009-10-01,19.685,0.313,Chaohu,China,31.35N,118.74E
2009-11-01,8.972000000000003,0.307,Chaohu,China,31.35N,118.74E
2009-12-01,4.849,0.275,Chaohu,China,31.35N,118.74E
2010-01-01,4.206,0.319,Chaohu,China,31.35N,118.74E
2010-02-01,6.567,0.284,Chaohu,China,31.35N,118.74E
2010-03-01,9.244,0.26,Chaohu,China,31.35N,118.74E
2010-04-01,13.122,0.271,Chaohu,China,31.35N,118.74E
2010-05-01,21.344,0.336,Chaohu,China,31.35N,118.74E
2010-06-01,24.723000000000003,0.303,Chaohu,China,31.35N,118.74E
2010-07-01,28.339000000000002,0.21100000000000002,Chaohu,China,31.35N,118.74E
2010-08-01,29.596,0.29,Chaohu,China,31.35N,118.74E
2010-09-01,24.463,0.21600000000000003,Chaohu,China,31.35N,118.74E
2010-10-01,16.916999999999998,0.105,Chaohu,China,31.35N,118.74E
2010-11-01,12.267999999999999,0.297,Chaohu,China,31.35N,118.74E
2010-12-01,6.5280000000000005,0.5429999999999999,Chaohu,China,31.35N,118.74E
2011-01-01,0.14400000000000013,0.33299999999999996,Chaohu,China,31.35N,118.74E
2011-02-01,5.585,0.253,Chaohu,China,31.35N,118.74E
2011-03-01,9.459,0.268,Chaohu,China,31.35N,118.74E
2011-04-01,16.817,0.266,Chaohu,China,31.35N,118.74E
2011-05-01,21.901,0.245,Chaohu,China,31.35N,118.74E
2011-06-01,24.83,0.42,Chaohu,China,31.35N,118.74E
2011-07-01,28.622,0.282,Chaohu,China,31.35N,118.74E
2011-08-01,27.342,0.268,Chaohu,China,31.35N,118.74E
2011-09-01,23.147,0.141,Chaohu,China,31.35N,118.74E
2011-10-01,17.563,0.248,Chaohu,China,31.35N,118.74E
2011-11-01,14.707,0.506,Chaohu,China,31.35N,118.74E
2011-12-01,4.510000000000002,0.44,Chaohu,China,31.35N,118.74E
2012-01-01,3.168,0.524,Chaohu,China,31.35N,118.74E
2012-02-01,3.4290000000000003,0.37,Chaohu,China,31.35N,118.74E
2012-03-01,9.431,0.306,Chaohu,China,31.35N,118.74E
2012-04-01,18.057,0.41100000000000003,Chaohu,China,31.35N,118.74E
2012-05-01,21.892,0.207,Chaohu,China,31.35N,118.74E
2012-06-01,25.168000000000003,0.51,Chaohu,China,31.35N,118.74E
2012-07-01,29.488000000000003,0.331,Chaohu,China,31.35N,118.74E
2012-08-01,28.03,0.24,Chaohu,China,31.35N,118.74E
2012-09-01,22.444000000000003,0.539,Chaohu,China,31.35N,118.74E
2012-10-01,18.14,0.261,Chaohu,China,31.35N,118.74E
2012-11-01,10.312,0.326,Chaohu,China,31.35N,118.74E
2012-12-01,4.013,0.21899999999999997,Chaohu,China,31.35N,118.74E
2013-01-01,3.0180000000000002,0.321,Chaohu,China,31.35N,118.74E
2013-02-01,5.792000000000001,0.478,Chaohu,China,31.35N,118.74E
2013-03-01,11.138,0.285,Chaohu,China,31.35N,118.74E
2013-04-01,15.526,0.46,Chaohu,China,31.35N,118.74E
2013-05-01,21.833000000000002,0.36700000000000005,Chaohu,China,31.35N,118.74E
2013-06-01,24.9,0.9390000000000001,Chaohu,China,31.35N,118.74E
2013-07-01,30.459,0.863,Chaohu,China,31.35N,118.74E
2013-08-01,30.406999999999996,0.614,Chaohu,China,31.35N,118.74E
2013-09-01,,,Chaohu,China,31.35N,118.74E
1820-08-01,21.270000000000003,2.225,Chaoyang,China,40.99N,121.42E
1820-09-01,17.766,1.702,Chaoyang,China,40.99N,121.42E
1820-10-01,8.916,1.861,Chaoyang,China,40.99N,121.42E
1820-11-01,-0.256,2.1319999999999997,Chaoyang,China,40.99N,121.42E
1820-12-01,-8.152999999999999,2.425,Chaoyang,China,40.99N,121.42E
1821-01-01,-7.719000000000001,2.496,Chaoyang,China,40.99N,121.42E
1821-02-01,-4.591,2.673,Chaoyang,China,40.99N,121.42E
1821-03-01,1.526,2.137,Chaoyang,China,40.99N,121.42E
1821-04-01,8.693,2.189,Chaoyang,China,40.99N,121.42E
1821-05-01,16.155,1.755,Chaoyang,China,40.99N,121.42E
1821-06-01,20.13,1.8869999999999998,Chaoyang,China,40.99N,121.42E
1821-07-01,22.796999999999997,1.9669999999999999,Chaoyang,China,40.99N,121.42E
1821-08-01,22.794,1.6640000000000001,Chaoyang,China,40.99N,121.42E
1821-09-01,16.531,1.739,Chaoyang,China,40.99N,121.42E
1821-10-01,9.760000000000002,1.8630000000000002,Chaoyang,China,40.99N,121.42E
1821-11-01,1.46,2.657,Chaoyang,China,40.99N,121.42E
1821-12-01,-6.693,2.4859999999999998,Chaoyang,China,40.99N,121.42E
1822-01-01,-9.023,2.545,Chaoyang,China,40.99N,121.42E
1822-02-01,-4.747,2.61,Chaoyang,China,40.99N,121.42E
1822-03-01,3.975,2.336,Chaoyang,China,40.99N,121.42E
1822-04-01,9.421,2.096,Chaoyang,China,40.99N,121.42E
1822-05-01,15.526,1.8559999999999999,Chaoyang,China,40.99N,121.42E
1822-06-01,20.908,1.62,Chaoyang,China,40.99N,121.42E
1822-07-01,24.057,1.6369999999999998,Chaoyang,China,40.99N,121.42E
1822-08-01,22.704,1.9069999999999998,Chaoyang,China,40.99N,121.42E
1822-09-01,17.235,1.72,Chaoyang,China,40.99N,121.42E
1822-10-01,9.275,1.854,Chaoyang,China,40.99N,121.42E
1822-11-01,0.016000000000000014,2.2430000000000003,Chaoyang,China,40.99N,121.42E
1822-12-01,-8.421,2.7510000000000003,Chaoyang,China,40.99N,121.42E
1823-01-01,-9.785,2.3169999999999997,Chaoyang,China,40.99N,121.42E
1823-02-01,-7.087000000000001,2.718,Chaoyang,China,40.99N,121.42E
1823-03-01,0.752,2.2680000000000002,Chaoyang,China,40.99N,121.42E
1823-04-01,8.487,2.398,Chaoyang,China,40.99N,121.42E
1823-05-01,15.415,1.851,Chaoyang,China,40.99N,121.42E
1823-06-01,21.847,2.064,Chaoyang,China,40.99N,121.42E
1823-07-01,24.079,1.642,Chaoyang,China,40.99N,121.42E
1823-08-01,22.493,1.6780000000000002,Chaoyang,China,40.99N,121.42E
1823-09-01,16.601,1.57,Chaoyang,China,40.99N,121.42E
1823-10-01,8.699000000000002,1.996,Chaoyang,China,40.99N,121.42E
1823-11-01,0.3220000000000001,2.377,Chaoyang,China,40.99N,121.42E
1823-12-01,-7.2860000000000005,2.367,Chaoyang,China,40.99N,121.42E
1824-01-01,-8.73,2.246,Chaoyang,China,40.99N,121.42E
1824-02-01,-6.058,2.479,Chaoyang,China,40.99N,121.42E
1824-03-01,1.207,2.283,Chaoyang,China,40.99N,121.42E
1824-04-01,9.402000000000001,2.3280000000000003,Chaoyang,China,40.99N,121.42E
1824-05-01,16.234,2.005,Chaoyang,China,40.99N,121.42E
1824-06-01,21.327,2.4859999999999998,Chaoyang,China,40.99N,121.42E
1824-07-01,24.508000000000003,2.815,Chaoyang,China,40.99N,121.42E
1824-08-01,22.906,1.804,Chaoyang,China,40.99N,121.42E
1824-09-01,17.929000000000002,1.666,Chaoyang,China,40.99N,121.42E
1824-10-01,9.716,1.864,Chaoyang,China,40.99N,121.42E
1824-11-01,1.706,2.206,Chaoyang,China,40.99N,121.42E
1824-12-01,-3.804,2.556,Chaoyang,China,40.99N,121.42E
1825-01-01,-7.705000000000001,2.364,Chaoyang,China,40.99N,121.42E
1825-02-01,-6.171,2.496,Chaoyang,China,40.99N,121.42E
1825-03-01,0.965,2.338,Chaoyang,China,40.99N,121.42E
1825-04-01,9.826,2.4530000000000003,Chaoyang,China,40.99N,121.42E
1825-05-01,16.089000000000002,1.699,Chaoyang,China,40.99N,121.42E
1825-06-01,21.971,1.564,Chaoyang,China,40.99N,121.42E
1825-07-01,23.449,1.83,Chaoyang,China,40.99N,121.42E
1825-08-01,22.503,1.735,Chaoyang,China,40.99N,121.42E
1825-09-01,17.538,1.7480000000000002,Chaoyang,China,40.99N,121.42E
1825-10-01,9.5,2.063,Chaoyang,China,40.99N,121.42E
1825-11-01,2.31,2.323,Chaoyang,China,40.99N,121.42E
1825-12-01,-6.5089999999999995,2.3209999999999997,Chaoyang,China,40.99N,121.42E
1826-01-01,-9.422,2.291,Chaoyang,China,40.99N,121.42E
1826-02-01,-7.865,2.658,Chaoyang,China,40.99N,121.42E
1826-03-01,0.677,2.199,Chaoyang,China,40.99N,121.42E
1826-04-01,9.254,2.69,Chaoyang,China,40.99N,121.42E
1826-05-01,16.854,1.785,Chaoyang,China,40.99N,121.42E
1826-06-01,21.4,1.725,Chaoyang,China,40.99N,121.42E
1826-07-01,24.295,1.6840000000000002,Chaoyang,China,40.99N,121.42E
1826-08-01,22.473000000000006,1.655,Chaoyang,China,40.99N,121.42E
1826-09-01,17.548,1.963,Chaoyang,China,40.99N,121.42E
1826-10-01,9.993,2.177,Chaoyang,China,40.99N,121.42E
1826-11-01,2.138,2.116,Chaoyang,China,40.99N,121.42E
1826-12-01,-4.569,2.815,Chaoyang,China,40.99N,121.42E
1827-01-01,-7.484000000000001,2.877,Chaoyang,China,40.99N,121.42E
1827-02-01,-4.996,2.379,Chaoyang,China,40.99N,121.42E
1827-03-01,2.3520000000000003,2.17,Chaoyang,China,40.99N,121.42E
1827-04-01,10.073,2.9160000000000004,Chaoyang,China,40.99N,121.42E
1827-05-01,16.833000000000002,2.375,Chaoyang,China,40.99N,121.42E
1827-06-01,21.884,1.6869999999999998,Chaoyang,China,40.99N,121.42E
1827-07-01,24.674,1.676,Chaoyang,China,40.99N,121.42E
1827-08-01,23.107000000000006,1.6030000000000002,Chaoyang,China,40.99N,121.42E
