999997,0.956,Majalaya,Indonesia,7.23S,107.84E
1867-10-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1867-11-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1867-12-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1868-01-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1868-02-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1868-03-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1868-04-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1868-05-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1868-06-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1868-07-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1868-08-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1868-09-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1868-10-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1868-11-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1868-12-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1869-01-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1869-02-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1869-03-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1869-04-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1869-05-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1869-06-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1869-07-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1869-08-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1869-09-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1869-10-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1869-11-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1869-12-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1870-01-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1870-02-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1870-03-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1870-04-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1870-05-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1870-06-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1870-07-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1870-08-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1870-09-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1870-10-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1870-11-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1870-12-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1871-01-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1871-02-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1871-03-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1871-04-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1871-05-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1871-06-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1871-07-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1871-08-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1871-09-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1871-10-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1871-11-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1871-12-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1872-01-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1872-02-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1872-03-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1872-04-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1872-05-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1872-06-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1872-07-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1872-08-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1872-09-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1872-10-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1872-11-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1872-12-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1873-01-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1873-02-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1873-03-01,26.008000000000003,1.162,Malabo,Equatorial Guinea,4.02N,8.84E
1873-04-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1873-05-01,26.133000000000003,1.055,Malabo,Equatorial Guinea,4.02N,8.84E
1873-06-01,26.236,1.6019999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1873-07-01,25.336,1.546,Malabo,Equatorial Guinea,4.02N,8.84E
1873-08-01,24.622,1.202,Malabo,Equatorial Guinea,4.02N,8.84E
1873-09-01,24.595,1.767,Malabo,Equatorial Guinea,4.02N,8.84E
1873-10-01,24.249,1.213,Malabo,Equatorial Guinea,4.02N,8.84E
1873-11-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1873-12-01,25.459,1.077,Malabo,Equatorial Guinea,4.02N,8.84E
1874-01-01,26.116999999999997,1.4380000000000002,Malabo,Equatorial Guinea,4.02N,8.84E
1874-02-01,25.875,1.104,Malabo,Equatorial Guinea,4.02N,8.84E
1874-03-01,25.733,1.6130000000000002,Malabo,Equatorial Guinea,4.02N,8.84E
1874-04-01,25.825,0.951,Malabo,Equatorial Guinea,4.02N,8.84E
1874-05-01,25.462,1.3230000000000002,Malabo,Equatorial Guinea,4.02N,8.84E
1874-06-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1874-07-01,24.566999999999997,0.86,Malabo,Equatorial Guinea,4.02N,8.84E
1874-08-01,23.925,1.053,Malabo,Equatorial Guinea,4.02N,8.84E
1874-09-01,24.344,0.826,Malabo,Equatorial Guinea,4.02N,8.84E
1874-10-01,24.42,0.96,Malabo,Equatorial Guinea,4.02N,8.84E
1874-11-01,24.671999999999997,1.177,Malabo,Equatorial Guinea,4.02N,8.84E
1874-12-01,25.105,1.074,Malabo,Equatorial Guinea,4.02N,8.84E
1875-01-01,24.805999999999997,0.99,Malabo,Equatorial Guinea,4.02N,8.84E
1875-02-01,25.496,1.008,Malabo,Equatorial Guinea,4.02N,8.84E
1875-03-01,25.488000000000003,0.9890000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1875-04-01,25.595,0.9790000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1875-05-01,25.906999999999996,1.245,Malabo,Equatorial Guinea,4.02N,8.84E
1875-06-01,25.592,1.27,Malabo,Equatorial Guinea,4.02N,8.84E
1875-07-01,24.921999999999997,1.181,Malabo,Equatorial Guinea,4.02N,8.84E
1875-08-01,24.337,1.24,Malabo,Equatorial Guinea,4.02N,8.84E
1875-09-01,23.934,0.9490000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1875-10-01,23.791,1.085,Malabo,Equatorial Guinea,4.02N,8.84E
1875-11-01,24.000999999999998,0.9329999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1875-12-01,24.351000000000006,1.0859999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1876-01-01,24.464000000000002,1.84,Malabo,Equatorial Guinea,4.02N,8.84E
1876-02-01,24.766,1.775,Malabo,Equatorial Guinea,4.02N,8.84E
1876-03-01,24.776,1.7819999999999998,Malabo,Equatorial Guinea,4.02N,8.84E
1876-04-01,24.56,2.77,Malabo,Equatorial Guinea,4.02N,8.84E
1876-05-01,25.27,0.845,Malabo,Equatorial Guinea,4.02N,8.84E
1876-06-01,25.072,1.001,Malabo,Equatorial Guinea,4.02N,8.84E
1876-07-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1876-08-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1876-09-01,,,Malabo,Equatorial Guinea,4.02N,8.84E
1876-10-01,24.802,1.113,Malabo,Equatorial Guinea,4.02N,8.84E
1876-11-01,24.897,1.5730000000000002,Malabo,Equatorial Guinea,4.02N,8.84E
1876-12-01,24.951999999999998,1.943,Malabo,Equatorial Guinea,4.02N,8.84E
1877-01-01,25.423,1.2409999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1877-02-01,25.698,1.3869999999999998,Malabo,Equatorial Guinea,4.02N,8.84E
1877-03-01,26.094,1.205,Malabo,Equatorial Guinea,4.02N,8.84E
1877-04-01,25.701,1.18,Malabo,Equatorial Guinea,4.02N,8.84E
1877-05-01,25.62,0.932,Malabo,Equatorial Guinea,4.02N,8.84E
1877-06-01,25.631999999999998,1.73,Malabo,Equatorial Guinea,4.02N,8.84E
1877-07-01,24.903000000000002,0.861,Malabo,Equatorial Guinea,4.02N,8.84E
1877-08-01,24.789,1.053,Malabo,Equatorial Guinea,4.02N,8.84E
1877-09-01,24.399,0.8190000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1877-10-01,24.769,0.9059999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1877-11-01,25.523000000000003,0.986,Malabo,Equatorial Guinea,4.02N,8.84E
1877-12-01,25.57,1.9769999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1878-01-01,25.554000000000002,1.178,Malabo,Equatorial Guinea,4.02N,8.84E
1878-02-01,26.338,1.374,Malabo,Equatorial Guinea,4.02N,8.84E
1878-03-01,27.085,1.5630000000000002,Malabo,Equatorial Guinea,4.02N,8.84E
1878-04-01,26.375,1.149,Malabo,Equatorial Guinea,4.02N,8.84E
1878-05-01,25.576,0.8590000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1878-06-01,25.281999999999996,1.615,Malabo,Equatorial Guinea,4.02N,8.84E
1878-07-01,24.176,1.984,Malabo,Equatorial Guinea,4.02N,8.84E
1878-08-01,23.538,2.077,Malabo,Equatorial Guinea,4.02N,8.84E
1878-09-01,23.987,1.1320000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1878-10-01,24.496,1.065,Malabo,Equatorial Guinea,4.02N,8.84E
1878-11-01,24.991999999999997,1.635,Malabo,Equatorial Guinea,4.02N,8.84E
1878-12-01,24.901999999999997,1.565,Malabo,Equatorial Guinea,4.02N,8.84E
1879-01-01,24.785999999999998,1.284,Malabo,Equatorial Guinea,4.02N,8.84E
1879-02-01,25.608,1.0090000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1879-03-01,25.113000000000003,1.26,Malabo,Equatorial Guinea,4.02N,8.84E
1879-04-01,25.152,1.15,Malabo,Equatorial Guinea,4.02N,8.84E
1879-05-01,25.081,1.26,Malabo,Equatorial Guinea,4.02N,8.84E
1879-06-01,24.48,1.088,Malabo,Equatorial Guinea,4.02N,8.84E
1879-07-01,23.588,1.242,Malabo,Equatorial Guinea,4.02N,8.84E
1879-08-01,23.349,1.093,Malabo,Equatorial Guinea,4.02N,8.84E
1879-09-01,23.583000000000002,1.034,Malabo,Equatorial Guinea,4.02N,8.84E
1879-10-01,24.072000000000006,1.45,Malabo,Equatorial Guinea,4.02N,8.84E
1879-11-01,24.744,0.877,Malabo,Equatorial Guinea,4.02N,8.84E
1879-12-01,24.575000000000006,1.058,Malabo,Equatorial Guinea,4.02N,8.84E
1880-01-01,24.789,1.053,Malabo,Equatorial Guinea,4.02N,8.84E
1880-02-01,25.16,1.111,Malabo,Equatorial Guinea,4.02N,8.84E
1880-03-01,25.111,0.9740000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1880-04-01,25.102,1.087,Malabo,Equatorial Guinea,4.02N,8.84E
1880-05-01,25.307,0.8690000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1880-06-01,24.493,0.8270000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1880-07-01,24.618,0.779,Malabo,Equatorial Guinea,4.02N,8.84E
1880-08-01,24.221999999999998,0.932,Malabo,Equatorial Guinea,4.02N,8.84E
1880-09-01,23.936,0.9,Malabo,Equatorial Guinea,4.02N,8.84E
1880-10-01,24.324,0.91,Malabo,Equatorial Guinea,4.02N,8.84E
1880-11-01,25.122,1.5019999999999998,Malabo,Equatorial Guinea,4.02N,8.84E
1880-12-01,25.333,1.054,Malabo,Equatorial Guinea,4.02N,8.84E
1881-01-01,25.498,1.023,Malabo,Equatorial Guinea,4.02N,8.84E
1881-02-01,26.174,1.3559999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1881-03-01,26.356,1.505,Malabo,Equatorial Guinea,4.02N,8.84E
1881-04-01,25.962,0.8590000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1881-05-01,25.851999999999997,1.1,Malabo,Equatorial Guinea,4.02N,8.84E
1881-06-01,24.475,1.004,Malabo,Equatorial Guinea,4.02N,8.84E
1881-07-01,24.456,0.941,Malabo,Equatorial Guinea,4.02N,8.84E
1881-08-01,23.611,1.27,Malabo,Equatorial Guinea,4.02N,8.84E
1881-09-01,24.037,0.8240000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1881-10-01,24.622,1.288,Malabo,Equatorial Guinea,4.02N,8.84E
1881-11-01,25.035,1.122,Malabo,Equatorial Guinea,4.02N,8.84E
1881-12-01,25.679,1.729,Malabo,Equatorial Guinea,4.02N,8.84E
1882-01-01,25.994,1.057,Malabo,Equatorial Guinea,4.02N,8.84E
1882-02-01,26.141,0.9309999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1882-03-01,26.042,0.887,Malabo,Equatorial Guinea,4.02N,8.84E
1882-04-01,25.328000000000003,0.889,Malabo,Equatorial Guinea,4.02N,8.84E
1882-05-01,25.436,0.8320000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1882-06-01,24.545,1.083,Malabo,Equatorial Guinea,4.02N,8.84E
1882-07-01,23.948,0.7759999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1882-08-01,23.564,0.872,Malabo,Equatorial Guinea,4.02N,8.84E
1882-09-01,24.177,0.887,Malabo,Equatorial Guinea,4.02N,8.84E
1882-10-01,24.171000000000006,0.812,Malabo,Equatorial Guinea,4.02N,8.84E
1882-11-01,24.802,0.9229999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1882-12-01,24.478,1.202,Malabo,Equatorial Guinea,4.02N,8.84E
1883-01-01,24.878,1.245,Malabo,Equatorial Guinea,4.02N,8.84E
1883-02-01,25.196,1.3459999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1883-03-01,26.439,1.7830000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1883-04-01,26.378,1.7009999999999998,Malabo,Equatorial Guinea,4.02N,8.84E
1883-05-01,25.956,0.9670000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1883-06-01,25.322,0.821,Malabo,Equatorial Guinea,4.02N,8.84E
1883-07-01,24.889,0.93,Malabo,Equatorial Guinea,4.02N,8.84E
1883-08-01,24.52,1.452,Malabo,Equatorial Guinea,4.02N,8.84E
1883-09-01,24.353,1.367,Malabo,Equatorial Guinea,4.02N,8.84E
1883-10-01,24.608,1.002,Malabo,Equatorial Guinea,4.02N,8.84E
1883-11-01,24.875999999999998,1.2919999999999998,Malabo,Equatorial Guinea,4.02N,8.84E
1883-12-01,25.184,0.917,Malabo,Equatorial Guinea,4.02N,8.84E
1884-01-01,25.248,0.8959999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1884-02-01,26.316,1.4040000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1884-03-01,25.723000000000003,1.847,Malabo,Equatorial Guinea,4.02N,8.84E
1884-04-01,25.553,0.9490000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1884-05-01,25.571,1.389,Malabo,Equatorial Guinea,4.02N,8.84E
1884-06-01,25.048,1.3159999999999998,Malabo,Equatorial Guinea,4.02N,8.84E
1884-07-01,24.245,1.158,Malabo,Equatorial Guinea,4.02N,8.84E
1884-08-01,23.875,1.114,Malabo,Equatorial Guinea,4.02N,8.84E
1884-09-01,23.712,1.121,Malabo,Equatorial Guinea,4.02N,8.84E
1884-10-01,24.078000000000007,1.1840000000000002,Malabo,Equatorial Guinea,4.02N,8.84E
1884-11-01,24.432,1.183,Malabo,Equatorial Guinea,4.02N,8.84E
1884-12-01,24.909,1.33,Malabo,Equatorial Guinea,4.02N,8.84E
1885-01-01,24.605999999999998,1.354,Malabo,Equatorial Guinea,4.02N,8.84E
1885-02-01,25.61,1.319,Malabo,Equatorial Guinea,4.02N,8.84E
1885-03-01,25.765,1.204,Malabo,Equatorial Guinea,4.02N,8.84E
1885-04-01,25.46,1.181,Malabo,Equatorial Guinea,4.02N,8.84E
1885-05-01,26.092,1.196,Malabo,Equatorial Guinea,4.02N,8.84E
1885-06-01,25.353,1.159,Malabo,Equatorial Guinea,4.02N,8.84E
1885-07-01,25.005,1.207,Malabo,Equatorial Guinea,4.02N,8.84E
1885-08-01,24.22,1.182,Malabo,Equatorial Guinea,4.02N,8.84E
1885-09-01,23.781999999999996,1.119,Malabo,Equatorial Guinea,4.02N,8.84E
1885-10-01,24.141,1.159,Malabo,Equatorial Guinea,4.02N,8.84E
1885-11-01,24.539,0.645,Malabo,Equatorial Guinea,4.02N,8.84E
1885-12-01,25.223000000000006,0.8320000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1886-01-01,25.188000000000002,0.711,Malabo,Equatorial Guinea,4.02N,8.84E
1886-02-01,25.69,0.938,Malabo,Equatorial Guinea,4.02N,8.84E
1886-03-01,25.339000000000002,1.046,Malabo,Equatorial Guinea,4.02N,8.84E
1886-04-01,25.6,0.625,Malabo,Equatorial Guinea,4.02N,8.84E
1886-05-01,25.509,0.693,Malabo,Equatorial Guinea,4.02N,8.84E
1886-06-01,25.385,1.0759999999999998,Malabo,Equatorial Guinea,4.02N,8.84E
1886-07-01,24.325,0.802,Malabo,Equatorial Guinea,4.02N,8.84E
1886-08-01,23.763,0.836,Malabo,Equatorial Guinea,4.02N,8.84E
1886-09-01,24.267,0.748,Malabo,Equatorial Guinea,4.02N,8.84E
1886-10-01,24.21,0.8079999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1886-11-01,24.791,1.018,Malabo,Equatorial Guinea,4.02N,8.84E
1886-12-01,24.125999999999998,1.02,Malabo,Equatorial Guinea,4.02N,8.84E
1887-01-01,24.180999999999997,0.934,Malabo,Equatorial Guinea,4.02N,8.84E
1887-02-01,25.119,1.077,Malabo,Equatorial Guinea,4.02N,8.84E
1887-03-01,25.135,0.88,Malabo,Equatorial Guinea,4.02N,8.84E
1887-04-01,24.915,0.667,Malabo,Equatorial Guinea,4.02N,8.84E
1887-05-01,24.928,0.838,Malabo,Equatorial Guinea,4.02N,8.84E
1887-06-01,23.725,0.838,Malabo,Equatorial Guinea,4.02N,8.84E
1887-07-01,23.226999999999997,1.5590000000000002,Malabo,Equatorial Guinea,4.02N,8.84E
1887-08-01,22.583,1.137,Malabo,Equatorial Guinea,4.02N,8.84E
1887-09-01,23.405,1.1179999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1887-10-01,23.660999999999998,0.93,Malabo,Equatorial Guinea,4.02N,8.84E
1887-11-01,24.646,0.8290000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1887-12-01,24.439,0.7979999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1888-01-01,24.873,1.4409999999999998,Malabo,Equatorial Guinea,4.02N,8.84E
1888-02-01,25.681,1.587,Malabo,Equatorial Guinea,4.02N,8.84E
1888-03-01,26.101999999999997,1.3119999999999998,Malabo,Equatorial Guinea,4.02N,8.84E
1888-04-01,25.053,1.094,Malabo,Equatorial Guinea,4.02N,8.84E
1888-05-01,25.205,0.621,Malabo,Equatorial Guinea,4.02N,8.84E
1888-06-01,24.351,0.8809999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1888-07-01,23.038,1.253,Malabo,Equatorial Guinea,4.02N,8.84E
1888-08-01,23.000999999999998,0.9490000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1888-09-01,23.605,0.5429999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1888-10-01,23.733,0.7120000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1888-11-01,24.993,0.461,Malabo,Equatorial Guinea,4.02N,8.84E
1888-12-01,24.964,0.6679999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1889-01-01,24.954,0.941,Malabo,Equatorial Guinea,4.02N,8.84E
1889-02-01,25.966,1.607,Malabo,Equatorial Guinea,4.02N,8.84E
1889-03-01,26.123,0.586,Malabo,Equatorial Guinea,4.02N,8.84E
1889-04-01,25.488000000000003,1.272,Malabo,Equatorial Guinea,4.02N,8.84E
1889-05-01,25.761999999999997,0.51,Malabo,Equatorial Guinea,4.02N,8.84E
1889-06-01,25.24,0.531,Malabo,Equatorial Guinea,4.02N,8.84E
1889-07-01,24.223000000000003,0.7659999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1889-08-01,23.778,0.946,Malabo,Equatorial Guinea,4.02N,8.84E
1889-09-01,23.531999999999996,1.065,Malabo,Equatorial Guinea,4.02N,8.84E
1889-10-01,23.679,2.011,Malabo,Equatorial Guinea,4.02N,8.84E
1889-11-01,24.594,1.192,Malabo,Equatorial Guinea,4.02N,8.84E
1889-12-01,24.808000000000003,1.764,Malabo,Equatorial Guinea,4.02N,8.84E
1890-01-01,24.426,0.825,Malabo,Equatorial Guinea,4.02N,8.84E
1890-02-01,24.54,1.329,Malabo,Equatorial Guinea,4.02N,8.84E
1890-03-01,24.154,2.035,Malabo,Equatorial Guinea,4.02N,8.84E
1890-04-01,23.929000000000002,1.557,Malabo,Equatorial Guinea,4.02N,8.84E
1890-05-01,24.462,1.704,Malabo,Equatorial Guinea,4.02N,8.84E
1890-06-01,23.668000000000003,1.3459999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1890-07-01,22.807,1.7730000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1890-08-01,22.578000000000007,1.035,Malabo,Equatorial Guinea,4.02N,8.84E
1890-09-01,22.849,1.355,Malabo,Equatorial Guinea,4.02N,8.84E
1890-10-01,23.459,0.602,Malabo,Equatorial Guinea,4.02N,8.84E
1890-11-01,24.314,0.804,Malabo,Equatorial Guinea,4.02N,8.84E
1890-12-01,24.730999999999998,0.612,Malabo,Equatorial Guinea,4.02N,8.84E
1891-01-01,24.829,0.716,Malabo,Equatorial Guinea,4.02N,8.84E
1891-02-01,25.323,0.6509999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1891-03-01,24.92,0.838,Malabo,Equatorial Guinea,4.02N,8.84E
1891-04-01,25.092,0.9940000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1891-05-01,24.993000000000002,0.735,Malabo,Equatorial Guinea,4.02N,8.84E
1891-06-01,24.443,0.534,Malabo,Equatorial Guinea,4.02N,8.84E
1891-07-01,23.443,0.924,Malabo,Equatorial Guinea,4.02N,8.84E
1891-08-01,23.051,0.927,Malabo,Equatorial Guinea,4.02N,8.84E
1891-09-01,23.68,0.618,Malabo,Equatorial Guinea,4.02N,8.84E
1891-10-01,23.894,0.556,Malabo,Equatorial Guinea,4.02N,8.84E
1891-11-01,24.603,0.721,Malabo,Equatorial Guinea,4.02N,8.84E
1891-12-01,25.201,0.603,Malabo,Equatorial Guinea,4.02N,8.84E
1892-01-01,25.265,0.643,Malabo,Equatorial Guinea,4.02N,8.84E
1892-02-01,25.427,0.449,Malabo,Equatorial Guinea,4.02N,8.84E
1892-03-01,25.614,0.7509999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1892-04-01,25.32,0.569,Malabo,Equatorial Guinea,4.02N,8.84E
1892-05-01,24.967,0.76,Malabo,Equatorial Guinea,4.02N,8.84E
1892-06-01,24.647,0.562,Malabo,Equatorial Guinea,4.02N,8.84E
1892-07-01,23.622,0.445,Malabo,Equatorial Guinea,4.02N,8.84E
1892-08-01,23.53,0.36200000000000004,Malabo,Equatorial Guinea,4.02N,8.84E
1892-09-01,23.445,0.867,Malabo,Equatorial Guinea,4.02N,8.84E
1892-10-01,23.326,0.475,Malabo,Equatorial Guinea,4.02N,8.84E
1892-11-01,24.587,0.628,Malabo,Equatorial Guinea,4.02N,8.84E
1892-12-01,24.854000000000006,1.073,Malabo,Equatorial Guinea,4.02N,8.84E
1893-01-01,24.881999999999998,0.795,Malabo,Equatorial Guinea,4.02N,8.84E
1893-02-01,25.046999999999997,0.86,Malabo,Equatorial Guinea,4.02N,8.84E
1893-03-01,25.357,0.9590000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1893-04-01,24.668000000000003,0.679,Malabo,Equatorial Guinea,4.02N,8.84E
1893-05-01,25.523000000000003,0.7070000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1893-06-01,24.505,1.54,Malabo,Equatorial Guinea,4.02N,8.84E
1893-07-01,24.183000000000003,1.425,Malabo,Equatorial Guinea,4.02N,8.84E
1893-08-01,24.164,0.396,Malabo,Equatorial Guinea,4.02N,8.84E
1893-09-01,23.485,0.8290000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1893-10-01,23.587,0.6940000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1893-11-01,25.123,0.578,Malabo,Equatorial Guinea,4.02N,8.84E
1893-12-01,24.834,0.636,Malabo,Equatorial Guinea,4.02N,8.84E
1894-01-01,25.3,0.564,Malabo,Equatorial Guinea,4.02N,8.84E
1894-02-01,25.647,0.89,Malabo,Equatorial Guinea,4.02N,8.84E
1894-03-01,25.611,0.634,Malabo,Equatorial Guinea,4.02N,8.84E
1894-04-01,25.175,0.516,Malabo,Equatorial Guinea,4.02N,8.84E
1894-05-01,25.14,0.75,Malabo,Equatorial Guinea,4.02N,8.84E
1894-06-01,24.581,0.475,Malabo,Equatorial Guinea,4.02N,8.84E
1894-07-01,24.131999999999998,0.823,Malabo,Equatorial Guinea,4.02N,8.84E
1894-08-01,23.744,0.654,Malabo,Equatorial Guinea,4.02N,8.84E
1894-09-01,23.654,0.647,Malabo,Equatorial Guinea,4.02N,8.84E
1894-10-01,23.634,0.40700000000000003,Malabo,Equatorial Guinea,4.02N,8.84E
1894-11-01,24.899,0.55,Malabo,Equatorial Guinea,4.02N,8.84E
1894-12-01,25.151999999999997,0.657,Malabo,Equatorial Guinea,4.02N,8.84E
1895-01-01,25.385,0.544,Malabo,Equatorial Guinea,4.02N,8.84E
1895-02-01,25.528000000000002,0.7170000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1895-03-01,25.133000000000003,0.7340000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1895-04-01,25.285,0.72,Malabo,Equatorial Guinea,4.02N,8.84E
1895-05-01,25.866,0.589,Malabo,Equatorial Guinea,4.02N,8.84E
1895-06-01,24.888,0.384,Malabo,Equatorial Guinea,4.02N,8.84E
1895-07-01,23.784000000000002,0.84,Malabo,Equatorial Guinea,4.02N,8.84E
1895-08-01,23.545,0.853,Malabo,Equatorial Guinea,4.02N,8.84E
1895-09-01,23.91,0.48,Malabo,Equatorial Guinea,4.02N,8.84E
1895-10-01,23.914,0.5660000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1895-11-01,25.381,0.67,Malabo,Equatorial Guinea,4.02N,8.84E
1895-12-01,25.405,0.785,Malabo,Equatorial Guinea,4.02N,8.84E
1896-01-01,25.195,0.9309999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1896-02-01,25.945,0.6779999999999999,Malabo,Equatorial Guinea,4.02N,8.84E
1896-03-01,25.294,0.617,Malabo,Equatorial Guinea,4.02N,8.84E
1896-04-01,25.626,0.8740000000000001,Malabo,Equatorial Guinea,4.02N,8.84E
1896-05-01,25.331999999999997,0.863,Malabo,Equatorial Guinea,4.02N,8.84E
