3.691,0.987,Da Lat,Vietnam,12.05N,108.49E
2008-06-01,18.6,0.307,Dabrowa Gornicza,Poland,50.63N,19.01E
2008-07-01,19.419,0.18899999999999997,Dabrowa Gornicza,Poland,50.63N,19.01E
2008-08-01,18.841,0.245,Dabrowa Gornicza,Poland,50.63N,19.01E
2008-09-01,13.103000000000002,0.213,Dabrowa Gornicza,Poland,50.63N,19.01E
2008-10-01,10.059,0.244,Dabrowa Gornicza,Poland,50.63N,19.01E
2008-11-01,5.65,0.165,Dabrowa Gornicza,Poland,50.63N,19.01E
2008-12-01,1.251,0.331,Dabrowa Gornicza,Poland,50.63N,19.01E
2009-01-01,-2.997,0.385,Dabrowa Gornicza,Poland,50.63N,19.01E
2009-02-01,-0.7949999999999999,0.36,Dabrowa Gornicza,Poland,50.63N,19.01E
2009-03-01,3.1489999999999996,0.11599999999999999,Dabrowa Gornicza,Poland,50.63N,19.01E
2009-04-01,12.077000000000002,0.53,Dabrowa Gornicza,Poland,50.63N,19.01E
2009-05-01,13.949000000000002,0.16899999999999998,Dabrowa Gornicza,Poland,50.63N,19.01E
2009-06-01,15.956,0.264,Dabrowa Gornicza,Poland,50.63N,19.01E
2009-07-01,19.874000000000002,0.41,Dabrowa Gornicza,Poland,50.63N,19.01E
2009-08-01,19.299,0.327,Dabrowa Gornicza,Poland,50.63N,19.01E
2009-09-01,15.694,0.344,Dabrowa Gornicza,Poland,50.63N,19.01E
2009-10-01,7.454,0.213,Dabrowa Gornicza,Poland,50.63N,19.01E
2009-11-01,6.0760000000000005,0.23,Dabrowa Gornicza,Poland,50.63N,19.01E
2009-12-01,-0.858,0.262,Dabrowa Gornicza,Poland,50.63N,19.01E
2010-01-01,-6.533,0.316,Dabrowa Gornicza,Poland,50.63N,19.01E
2010-02-01,-1.401,0.266,Dabrowa Gornicza,Poland,50.63N,19.01E
2010-03-01,3.5989999999999998,0.12300000000000001,Dabrowa Gornicza,Poland,50.63N,19.01E
2010-04-01,9.074,0.273,Dabrowa Gornicza,Poland,50.63N,19.01E
2010-05-01,12.864,0.331,Dabrowa Gornicza,Poland,50.63N,19.01E
2010-06-01,17.599,0.281,Dabrowa Gornicza,Poland,50.63N,19.01E
2010-07-01,21.101,0.335,Dabrowa Gornicza,Poland,50.63N,19.01E
2010-08-01,19.062,0.321,Dabrowa Gornicza,Poland,50.63N,19.01E
2010-09-01,12.595999999999998,0.154,Dabrowa Gornicza,Poland,50.63N,19.01E
2010-10-01,6.2269999999999985,0.248,Dabrowa Gornicza,Poland,50.63N,19.01E
2010-11-01,6.29,0.203,Dabrowa Gornicza,Poland,50.63N,19.01E
2010-12-01,-5.077,0.361,Dabrowa Gornicza,Poland,50.63N,19.01E
2011-01-01,-0.7490000000000001,0.5,Dabrowa Gornicza,Poland,50.63N,19.01E
2011-02-01,-2.7110000000000003,0.23199999999999998,Dabrowa Gornicza,Poland,50.63N,19.01E
2011-03-01,4.12,0.187,Dabrowa Gornicza,Poland,50.63N,19.01E
2011-04-01,10.872,0.309,Dabrowa Gornicza,Poland,50.63N,19.01E
2011-05-01,14.277999999999999,0.27399999999999997,Dabrowa Gornicza,Poland,50.63N,19.01E
2011-06-01,18.493,0.242,Dabrowa Gornicza,Poland,50.63N,19.01E
2011-07-01,17.974999999999994,0.281,Dabrowa Gornicza,Poland,50.63N,19.01E
2011-08-01,19.398,0.17600000000000002,Dabrowa Gornicza,Poland,50.63N,19.01E
2011-09-01,15.770999999999999,0.266,Dabrowa Gornicza,Poland,50.63N,19.01E
2011-10-01,8.924,0.187,Dabrowa Gornicza,Poland,50.63N,19.01E
2011-11-01,3.315,0.33299999999999996,Dabrowa Gornicza,Poland,50.63N,19.01E
2011-12-01,2.074,0.406,Dabrowa Gornicza,Poland,50.63N,19.01E
2012-01-01,-1.101,0.49700000000000005,Dabrowa Gornicza,Poland,50.63N,19.01E
2012-02-01,-5.932,0.252,Dabrowa Gornicza,Poland,50.63N,19.01E
2012-03-01,5.266,0.263,Dabrowa Gornicza,Poland,50.63N,19.01E
2012-04-01,9.818,0.272,Dabrowa Gornicza,Poland,50.63N,19.01E
2012-05-01,15.502,0.36,Dabrowa Gornicza,Poland,50.63N,19.01E
2012-06-01,17.298000000000002,0.406,Dabrowa Gornicza,Poland,50.63N,19.01E
2012-07-01,20.352,0.287,Dabrowa Gornicza,Poland,50.63N,19.01E
2012-08-01,19.266,0.408,Dabrowa Gornicza,Poland,50.63N,19.01E
2012-09-01,15.085,0.27399999999999997,Dabrowa Gornicza,Poland,50.63N,19.01E
2012-10-01,8.744,0.33799999999999997,Dabrowa Gornicza,Poland,50.63N,19.01E
2012-11-01,5.8130000000000015,0.506,Dabrowa Gornicza,Poland,50.63N,19.01E
2012-12-01,-2.334,0.373,Dabrowa Gornicza,Poland,50.63N,19.01E
2013-01-01,-2.557,0.544,Dabrowa Gornicza,Poland,50.63N,19.01E
2013-02-01,-0.379,0.5329999999999999,Dabrowa Gornicza,Poland,50.63N,19.01E
2013-03-01,-0.56,0.322,Dabrowa Gornicza,Poland,50.63N,19.01E
2013-04-01,9.016,0.218,Dabrowa Gornicza,Poland,50.63N,19.01E
2013-05-01,14.734000000000002,0.28300000000000003,Dabrowa Gornicza,Poland,50.63N,19.01E
2013-06-01,17.879,0.282,Dabrowa Gornicza,Poland,50.63N,19.01E
2013-07-01,19.987000000000002,0.402,Dabrowa Gornicza,Poland,50.63N,19.01E
2013-08-01,19.471,0.35100000000000003,Dabrowa Gornicza,Poland,50.63N,19.01E
2013-09-01,,,Dabrowa Gornicza,Poland,50.63N,19.01E
1880-01-01,24.867,1.295,Dadiangas,Philippines,5.63N,125.92E
1880-02-01,25.3,1.249,Dadiangas,Philippines,5.63N,125.92E
1880-03-01,25.828000000000007,1.091,Dadiangas,Philippines,5.63N,125.92E
1880-04-01,26.254,0.9740000000000001,Dadiangas,Philippines,5.63N,125.92E
1880-05-01,27.627,0.981,Dadiangas,Philippines,5.63N,125.92E
1880-06-01,27.26,0.907,Dadiangas,Philippines,5.63N,125.92E
1880-07-01,27.408,0.899,Dadiangas,Philippines,5.63N,125.92E
1880-08-01,27.458000000000002,1.052,Dadiangas,Philippines,5.63N,125.92E
1880-09-01,26.843000000000004,1.014,Dadiangas,Philippines,5.63N,125.92E
1880-10-01,26.77,1.209,Dadiangas,Philippines,5.63N,125.92E
1880-11-01,26.465999999999998,1.5719999999999998,Dadiangas,Philippines,5.63N,125.92E
1880-12-01,25.237,1.715,Dadiangas,Philippines,5.63N,125.92E
1881-01-01,25.188000000000002,1.679,Dadiangas,Philippines,5.63N,125.92E
1881-02-01,25.045,1.82,Dadiangas,Philippines,5.63N,125.92E
1881-03-01,25.835,1.4180000000000001,Dadiangas,Philippines,5.63N,125.92E
1881-04-01,26.471,1.817,Dadiangas,Philippines,5.63N,125.92E
1881-05-01,27.253,1.276,Dadiangas,Philippines,5.63N,125.92E
1881-06-01,26.82,1.054,Dadiangas,Philippines,5.63N,125.92E
1881-07-01,27.182,0.882,Dadiangas,Philippines,5.63N,125.92E
1881-08-01,26.715999999999998,1.258,Dadiangas,Philippines,5.63N,125.92E
1881-09-01,,,Dadiangas,Philippines,5.63N,125.92E
1881-10-01,,,Dadiangas,Philippines,5.63N,125.92E
1881-11-01,,,Dadiangas,Philippines,5.63N,125.92E
1881-12-01,,,Dadiangas,Philippines,5.63N,125.92E
1882-01-01,26.519000000000002,1.103,Dadiangas,Philippines,5.63N,125.92E
1882-02-01,25.849,1.053,Dadiangas,Philippines,5.63N,125.92E
1882-03-01,25.969,0.992,Dadiangas,Philippines,5.63N,125.92E
1882-04-01,26.833,0.894,Dadiangas,Philippines,5.63N,125.92E
1882-05-01,27.499000000000002,0.9329999999999999,Dadiangas,Philippines,5.63N,125.92E
1882-06-01,27.211,0.8170000000000001,Dadiangas,Philippines,5.63N,125.92E
1882-07-01,27.057,0.8320000000000001,Dadiangas,Philippines,5.63N,125.92E
1882-08-01,27.085,1.003,Dadiangas,Philippines,5.63N,125.92E
1882-09-01,27.359,1.045,Dadiangas,Philippines,5.63N,125.92E
1882-10-01,26.895,1.115,Dadiangas,Philippines,5.63N,125.92E
1882-11-01,26.28,1.09,Dadiangas,Philippines,5.63N,125.92E
1882-12-01,25.714000000000002,1.536,Dadiangas,Philippines,5.63N,125.92E
1883-01-01,25.388,0.961,Dadiangas,Philippines,5.63N,125.92E
1883-02-01,25.191000000000006,1.4969999999999999,Dadiangas,Philippines,5.63N,125.92E
1883-03-01,26.484,1.109,Dadiangas,Philippines,5.63N,125.92E
1883-04-01,27.046,0.981,Dadiangas,Philippines,5.63N,125.92E
1883-05-01,27.24,0.932,Dadiangas,Philippines,5.63N,125.92E
1883-06-01,27.399,0.927,Dadiangas,Philippines,5.63N,125.92E
1883-07-01,27.607,0.983,Dadiangas,Philippines,5.63N,125.92E
1883-08-01,27.034000000000002,0.9109999999999999,Dadiangas,Philippines,5.63N,125.92E
1883-09-01,27.021,1.159,Dadiangas,Philippines,5.63N,125.92E
1883-10-01,26.723000000000003,0.846,Dadiangas,Philippines,5.63N,125.92E
1883-11-01,26.340999999999998,1.242,Dadiangas,Philippines,5.63N,125.92E
1883-12-01,25.391,1.296,Dadiangas,Philippines,5.63N,125.92E
1884-01-01,25.068,1.382,Dadiangas,Philippines,5.63N,125.92E
1884-02-01,24.865,1.169,Dadiangas,Philippines,5.63N,125.92E
1884-03-01,25.221,1.0,Dadiangas,Philippines,5.63N,125.92E
1884-04-01,26.19,1.069,Dadiangas,Philippines,5.63N,125.92E
1884-05-01,26.679000000000002,0.914,Dadiangas,Philippines,5.63N,125.92E
1884-06-01,26.753,0.919,Dadiangas,Philippines,5.63N,125.92E
1884-07-01,26.751,0.8370000000000001,Dadiangas,Philippines,5.63N,125.92E
1884-08-01,26.544,0.985,Dadiangas,Philippines,5.63N,125.92E
1884-09-01,26.226999999999997,0.905,Dadiangas,Philippines,5.63N,125.92E
1884-10-01,26.365,0.897,Dadiangas,Philippines,5.63N,125.92E
1884-11-01,26.131,1.004,Dadiangas,Philippines,5.63N,125.92E
1884-12-01,25.736,1.095,Dadiangas,Philippines,5.63N,125.92E
1885-01-01,25.311,1.499,Dadiangas,Philippines,5.63N,125.92E
1885-02-01,25.268,1.5419999999999998,Dadiangas,Philippines,5.63N,125.92E
1885-03-01,26.274,1.249,Dadiangas,Philippines,5.63N,125.92E
1885-04-01,27.019,1.4769999999999999,Dadiangas,Philippines,5.63N,125.92E
1885-05-01,27.418000000000003,1.354,Dadiangas,Philippines,5.63N,125.92E
1885-06-01,27.339000000000002,0.883,Dadiangas,Philippines,5.63N,125.92E
1885-07-01,27.136999999999997,0.82,Dadiangas,Philippines,5.63N,125.92E
1885-08-01,26.761999999999997,0.9279999999999999,Dadiangas,Philippines,5.63N,125.92E
1885-09-01,26.401000000000003,0.848,Dadiangas,Philippines,5.63N,125.92E
1885-10-01,26.175,0.996,Dadiangas,Philippines,5.63N,125.92E
1885-11-01,26.247,0.963,Dadiangas,Philippines,5.63N,125.92E
1885-12-01,25.901,1.472,Dadiangas,Philippines,5.63N,125.92E
1886-01-01,24.335,1.145,Dadiangas,Philippines,5.63N,125.92E
1886-02-01,24.253,1.084,Dadiangas,Philippines,5.63N,125.92E
1886-03-01,25.35,0.953,Dadiangas,Philippines,5.63N,125.92E
1886-04-01,26.522,1.0,Dadiangas,Philippines,5.63N,125.92E
1886-05-01,27.083000000000002,0.885,Dadiangas,Philippines,5.63N,125.92E
1886-06-01,27.116,0.986,Dadiangas,Philippines,5.63N,125.92E
1886-07-01,27.413,1.29,Dadiangas,Philippines,5.63N,125.92E
1886-08-01,26.976,0.878,Dadiangas,Philippines,5.63N,125.92E
1886-09-01,26.949,0.831,Dadiangas,Philippines,5.63N,125.92E
1886-10-01,26.857,0.905,Dadiangas,Philippines,5.63N,125.92E
1886-11-01,25.933000000000003,1.003,Dadiangas,Philippines,5.63N,125.92E
1886-12-01,25.354,1.297,Dadiangas,Philippines,5.63N,125.92E
1887-01-01,24.378,1.097,Dadiangas,Philippines,5.63N,125.92E
1887-02-01,24.857,1.181,Dadiangas,Philippines,5.63N,125.92E
1887-03-01,25.223000000000006,1.4069999999999998,Dadiangas,Philippines,5.63N,125.92E
1887-04-01,25.912,1.135,Dadiangas,Philippines,5.63N,125.92E
1887-05-01,26.935,0.927,Dadiangas,Philippines,5.63N,125.92E
1887-06-01,26.713,1.212,Dadiangas,Philippines,5.63N,125.92E
1887-07-01,27.089000000000002,0.9109999999999999,Dadiangas,Philippines,5.63N,125.92E
1887-08-01,26.413,0.898,Dadiangas,Philippines,5.63N,125.92E
1887-09-01,26.609,0.871,Dadiangas,Philippines,5.63N,125.92E
1887-10-01,26.394,0.857,Dadiangas,Philippines,5.63N,125.92E
1887-11-01,26.386999999999997,0.975,Dadiangas,Philippines,5.63N,125.92E
1887-12-01,25.5,1.135,Dadiangas,Philippines,5.63N,125.92E
1888-01-01,24.819000000000003,1.261,Dadiangas,Philippines,5.63N,125.92E
1888-02-01,24.774,1.177,Dadiangas,Philippines,5.63N,125.92E
1888-03-01,25.936,1.123,Dadiangas,Philippines,5.63N,125.92E
1888-04-01,26.924,0.9079999999999999,Dadiangas,Philippines,5.63N,125.92E
1888-05-01,27.656,1.099,Dadiangas,Philippines,5.63N,125.92E
1888-06-01,27.418000000000003,0.8340000000000001,Dadiangas,Philippines,5.63N,125.92E
1888-07-01,27.89,0.937,Dadiangas,Philippines,5.63N,125.92E
1888-08-01,27.342,0.983,Dadiangas,Philippines,5.63N,125.92E
1888-09-01,27.072000000000006,0.9,Dadiangas,Philippines,5.63N,125.92E
1888-10-01,27.11,1.121,Dadiangas,Philippines,5.63N,125.92E
1888-11-01,26.664,0.902,Dadiangas,Philippines,5.63N,125.92E
1888-12-01,25.941,1.103,Dadiangas,Philippines,5.63N,125.92E
1889-01-01,25.612,1.006,Dadiangas,Philippines,5.63N,125.92E
1889-02-01,26.024,1.16,Dadiangas,Philippines,5.63N,125.92E
1889-03-01,26.545,0.9990000000000001,Dadiangas,Philippines,5.63N,125.92E
1889-04-01,27.881999999999998,0.9109999999999999,Dadiangas,Philippines,5.63N,125.92E
1889-05-01,28.171,0.867,Dadiangas,Philippines,5.63N,125.92E
1889-06-01,27.997,0.858,Dadiangas,Philippines,5.63N,125.92E
1889-07-01,27.124000000000002,1.433,Dadiangas,Philippines,5.63N,125.92E
1889-08-01,27.169,0.895,Dadiangas,Philippines,5.63N,125.92E
1889-09-01,26.584000000000003,0.9540000000000001,Dadiangas,Philippines,5.63N,125.92E
1889-10-01,26.584,0.929,Dadiangas,Philippines,5.63N,125.92E
1889-11-01,25.944000000000006,1.023,Dadiangas,Philippines,5.63N,125.92E
1889-12-01,25.607,1.159,Dadiangas,Philippines,5.63N,125.92E
1890-01-01,25.328000000000003,1.073,Dadiangas,Philippines,5.63N,125.92E
1890-02-01,24.965999999999998,1.295,Dadiangas,Philippines,5.63N,125.92E
1890-03-01,25.69,1.453,Dadiangas,Philippines,5.63N,125.92E
1890-04-01,26.614,1.073,Dadiangas,Philippines,5.63N,125.92E
1890-05-01,26.911,0.9259999999999999,Dadiangas,Philippines,5.63N,125.92E
1890-06-01,27.041,0.88,Dadiangas,Philippines,5.63N,125.92E
1890-07-01,27.058000000000003,0.95,Dadiangas,Philippines,5.63N,125.92E
1890-08-01,26.499000000000002,0.9259999999999999,Dadiangas,Philippines,5.63N,125.92E
1890-09-01,26.494,0.8640000000000001,Dadiangas,Philippines,5.63N,125.92E
1890-10-01,26.447,0.9159999999999999,Dadiangas,Philippines,5.63N,125.92E
1890-11-01,25.945,1.008,Dadiangas,Philippines,5.63N,125.92E
1890-12-01,25.705,1.139,Dadiangas,Philippines,5.63N,125.92E
1891-01-01,25.292,1.124,Dadiangas,Philippines,5.63N,125.92E
1891-02-01,25.111,0.983,Dadiangas,Philippines,5.63N,125.92E
1891-03-01,25.78,0.95,Dadiangas,Philippines,5.63N,125.92E
1891-04-01,26.755,0.902,Dadiangas,Philippines,5.63N,125.92E
1891-05-01,27.466,1.4569999999999999,Dadiangas,Philippines,5.63N,125.92E
1891-06-01,27.49,1.228,Dadiangas,Philippines,5.63N,125.92E
1891-07-01,27.031,0.629,Dadiangas,Philippines,5.63N,125.92E
1891-08-01,26.669,0.8690000000000001,Dadiangas,Philippines,5.63N,125.92E
1891-09-01,26.761000000000006,1.044,Dadiangas,Philippines,5.63N,125.92E
1891-10-01,26.449,0.887,Dadiangas,Philippines,5.63N,125.92E
1891-11-01,26.081999999999997,0.861,Dadiangas,Philippines,5.63N,125.92E
1891-12-01,26.152,0.741,Dadiangas,Philippines,5.63N,125.92E
1892-01-01,25.39,0.83,Dadiangas,Philippines,5.63N,125.92E
1892-02-01,25.794,0.9640000000000001,Dadiangas,Philippines,5.63N,125.92E
1892-03-01,26.259,1.248,Dadiangas,Philippines,5.63N,125.92E
1892-04-01,26.523000000000003,0.9570000000000001,Dadiangas,Philippines,5.63N,125.92E
1892-05-01,27.307,0.9840000000000001,Dadiangas,Philippines,5.63N,125.92E
1892-06-01,27.681,0.7090000000000001,Dadiangas,Philippines,5.63N,125.92E
1892-07-01,27.296999999999997,0.986,Dadiangas,Philippines,5.63N,125.92E
1892-08-01,26.563000000000002,0.782,Dadiangas,Philippines,5.63N,125.92E
1892-09-01,27.324,0.8190000000000001,Dadiangas,Philippines,5.63N,125.92E
1892-10-01,27.016,0.821,Dadiangas,Philippines,5.63N,125.92E
1892-11-01,25.674000000000003,0.9740000000000001,Dadiangas,Philippines,5.63N,125.92E
1892-12-01,25.932,0.8959999999999999,Dadiangas,Philippines,5.63N,125.92E
1893-01-01,24.616,0.9540000000000001,Dadiangas,Philippines,5.63N,125.92E
1893-02-01,24.978,0.998,Dadiangas,Philippines,5.63N,125.92E
1893-03-01,25.733,0.863,Dadiangas,Philippines,5.63N,125.92E
1893-04-01,26.781,0.828,Dadiangas,Philippines,5.63N,125.92E
1893-05-01,26.94,0.6759999999999999,Dadiangas,Philippines,5.63N,125.92E
1893-06-01,27.177,0.703,Dadiangas,Philippines,5.63N,125.92E
1893-07-01,27.453000000000003,0.963,Dadiangas,Philippines,5.63N,125.92E
1893-08-01,27.042,1.063,Dadiangas,Philippines,5.63N,125.92E
1893-09-01,26.728,0.648,Dadiangas,Philippines,5.63N,125.92E
1893-10-01,26.463,0.718,Dadiangas,Philippines,5.63N,125.92E
1893-11-01,26.686999999999998,0.71,Dadiangas,Philippines,5.63N,125.92E
1893-12-01,25.999000000000002,0.8220000000000001,Dadiangas,Philippines,5.63N,125.92E
1894-01-01,24.941999999999997,0.884,Dadiangas,Philippines,5.63N,125.92E
1894-02-01,25.491,1.186,Dadiangas,Philippines,5.63N,125.92E
1894-03-01,26.006999999999998,1.105,Dadiangas,Philippines,5.63N,125.92E
1894-04-01,26.386999999999997,0.9179999999999999,Dadiangas,Philippines,5.63N,125.92E
1894-05-01,27.118000000000002,0.701,Dadiangas,Philippines,5.63N,125.92E
1894-06-01,27.207,0.722,Dadiangas,Philippines,5.63N,125.92E
1894-07-01,27.12,0.762,Dadiangas,Philippines,5.63N,125.92E
1894-08-01,26.951,1.138,Dadiangas,Philippines,5.63N,125.92E
1894-09-01,26.636999999999997,0.904,Dadiangas,Philippines,5.63N,125.92E
1894-10-01,26.954,0.7559999999999999,Dadiangas,Philippines,5.63N,125.92E
1894-11-01,26.199,0.8240000000000001,Dadiangas,Philippines,5.63N,125.92E
1894-12-01,26.08,0.7929999999999999,Dadiangas,Philippines,5.63N,125.92E
1895-01-01,25.537,1.182,Dadiangas,Philippines,5.63N,125.92E
1895-02-01,25.043000000000003,0.753,Dadiangas,Philippines,5.63N,125.92E
1895-03-01,25.471,1.047,Dadiangas,Philippines,5.63N,125.92E
1895-04-01,26.52,1.167,Dadiangas,Philippines,5.63N,125.92E
1895-05-01,26.993000000000002,1.013,Dadiangas,Philippines,5.63N,125.92E
1895-06-01,27.091,1.024,Dadiangas,Philippines,5.63N,125.92E
1895-07-01,27.347,0.873,Dadiangas,Philippines,5.63N,125.92E
1895-08-01,26.683000000000003,0.757,Dadiangas,Philippines,5.63N,125.92E
1895-09-01,27.365,0.836,Dadiangas,Philippines,5.63N,125.92E
1895-10-01,26.802,0.713,Dadiangas,Philippines,5.63N,125.92E
1895-11-01,26.34,0.9740000000000001,Dadiangas,Philippines,5.63N,125.92E
1895-12-01,25.565,1.048,Dadiangas,Philippines,5.63N,125.92E
1896-01-01,24.648000000000003,1.496,Dadiangas,Philippines,5.63N,125.92E
1896-02-01,25.268,0.838,Dadiangas,Philippines,5.63N,125.92E
1896-03-01,25.749,0.87,Dadiangas,Philippines,5.63N,125.92E
1896-04-01,26.373,1.203,Dadiangas,Philippines,5.63N,125.92E
1896-05-01,27.098000000000003,1.263,Dadiangas,Philippines,5.63N,125.92E
1896-06-01,27.142,1.3159999999999998,Dadiangas,Philippines,5.63N,125.92E
1896-07-01,26.832,1.564,Dadiangas,Philippines,5.63N,125.92E
1896-08-01,27.413,1.069,Dadiangas,Philippines,5.63N,125.92E
1896-09-01,26.915000000000006,1.042,Dadiangas,Philippines,5.63N,125.92E
1896-10-01,26.555,1.2830000000000001,Dadiangas,Philippines,5.63N,125.92E
1896-11-01,26.791,0.7929999999999999,Dadiangas,Philippines,5.63N,125.92E
1896-12-01,26.024,0.9359999999999999,Dadiangas,Philippines,5.63N,125.92E
1897-01-01,25.738000000000003,1.053,Dadiangas,Philippines,5.63N,125.92E
1897-02-01,26.180999999999997,0.93,Dadiangas,Philippines,5.63N,125.92E
1897-03-01,26.248,1.693,Dadiangas,Philippines,5.63N,125.92E
1897-04-01,27.441999999999997,0.82,Dadiangas,Philippines,5.63N,125.92E
1897-05-01,27.863000000000003,0.775,Dadiangas,Philippines,5.63N,125.92E
1897-06-01,27.906999999999996,0.861,Dadiangas,Philippines,5.63N,125.92E
1897-07-01,27.46,0.752,Dadiangas,Philippines,5.63N,125.92E
1897-08-01,27.213,0.7709999999999999,Dadiangas,Philippines,5.63N,125.92E
1897-09-01,26.766,0.8740000000000001,Dadiangas,Philippines,5.63N,125.92E
1897-10-01,26.791,0.861,Dadiangas,Philippines,5.63N,125.92E
1897-11-01,26.561,0.858,Dadiangas,Philippines,5.63N,125.92E
1897-12-01,26.245,1.17,Dadiangas,Philippines,5.63N,125.92E
1898-01-01,25.843000000000004,1.0490000000000002,Dadiangas,Philippines,5.63N,125.92E
1898-02-01,25.941999999999997,0.961,Dadiangas,Philippines,5.63N,125.92E
1898-03-01,25.730999999999998,1.014,Dadiangas,Philippines,5.63N,125.92E
1898-04-01,27.209,1.068,Dadiangas,Philippines,5.63N,125.92E
1898-05-01,27.872,1.0859999999999999,Dadiangas,Philippines,5.63N,125.92E
1898-06-01,27.287,0.6579999999999999,Dadiangas,Philippines,5.63N,125.92E
1898-07-01,27.075,0.638,Dadiangas,Philippines,5.63N,125.92E
1898-08-01,27.0,0.695,Dadiangas,Philippines,5.63N,125.92E
1898-09-01,26.554,0.6779999999999999,Dadiangas,Philippines,5.63N,125.92E
1898-10-01,26.811999999999998,0.927,Dadiangas,Philippines,5.63N,125.92E
1898-11-01,26.163,0.963,Dadiangas,Philippines,5.63N,125.92E
1898-12-01,25.965,1.114,Dadiangas,Philippines,5.63N,125.92E
1899-01-01,26.013,1.158,Dadiangas,Philippines,5.63N,125.92E
1899-02-01,25.264,1.175,Dadiangas,Philippines,5.63N,125.92E
1899-03-01,25.467,1.101,Dadiangas,Philippines,5.63N,125.92E
1899-04-01,26.896,1.079,Dadiangas,Philippines,5.63N,125.92E
1899-05-01,27.712,1.218,Dadiangas,Philippines,5.63N,125.92E
1899-06-01,26.613000000000003,0.95,Dadiangas,Philippines,5.63N,125.92E
1899-07-01,27.469,0.845,Dadiangas,Philippines,5.63N,125.92E
1899-08-01,27.232,0.946,Dadiangas,Philippines,5.63N,125.92E
1899-09-01,27.180999999999997,0.924,Dadiangas,Philippines,5.63N,125.92E
1899-10-01,26.994,0.9179999999999999,Dadiangas,Philippines,5.63N,125.92E
1899-11-01,26.525,1.431,Dadiangas,Philippines,5.63N,125.92E
1899-12-01,25.591,1.0270000000000001,Dadiangas,Philippines,5.63N,125.92E
1900-01-01,25.625,1.275,Dadiangas,Philippines,5.63N,125.92E
1900-02-01,25.585,1.411,Dadiangas,Philippines,5.63N,125.92E
1900-03-01,26.741999999999997,1.254,Dadiangas,Philippines,5.63N,125.92E
1900-04-01,27.461,1.178,Dadiangas,Philippines,5.63N,125.92E
1900-05-01,27.77,1.055,Dadiangas,Philippines,5.63N,125.92E
1900-06-01,27.585,1.028,Dadiangas,Philippines,5.63N,125.92E
1900-07-01,27.63,1.073,Dadiangas,Philippines,5.63N,125.92E
1900-08-01,27.409000000000002,1.021,Dadiangas,Philippines,5.63N,125.92E
1900-09-01,27.307,1.014,Dadiangas,Philippines,5.63N,125.92E
1900-10-01,27.133000000000003,1.09,Dadiangas,Philippines,5.63N,125.92E
1900-11-01,26.554,1.046,Dadiangas,Philippines,5.63N,125.92E
1900-12-01,25.987,1.239,Dadiangas,Philippines,5.63N,125.92E
1901-01-01,25.712,1.208,Dadiangas,Philippines,5.63N,125.92E
1901-02-01,25.506999999999998,1.291,Dadiangas,Philippines,5.63N,125.92E
1901-03-01,26.605999999999998,1.1420000000000001,Dadiangas,Philippines,5.63N,125.92E
1901-04-01,27.552,1.083,Dadiangas,Philippines,5.63N,125.92E
1901-05-01,27.914,1.024,Dadiangas,Philippines,5.63N,125.92E
1901-06-01,28.095,1.101,Dadiangas,Philippines,5.63N,125.92E
1901-07-01,27.799,1.016,Dadiangas,Philippines,5.63N,125.92E
1901-08-01,26.791,1.006,Dadiangas,Philippines,5.63N,125.92E
1901-09-01,26.873,0.9440000000000001,Dadiangas,Philippines,5.63N,125.92E
1901-10-01,26.555999999999997,1.008,Dadiangas,Philippines,5.63N,125.92E
1901-11-01,26.278,1.064,Dadiangas,Philippines,5.63N,125.92E
1901-12-01,25.671,1.128,Dadiangas,Philippines,5.63N,125.92E
1902-01-01,25.272,1.244,Dadiangas,Philippines,5.63N,125.92E
1902-02-01,25.141,1.278,Dadiangas,Philippines,5.63N,125.92E
1902-03-01,25.796000000000006,1.103,Dadiangas,Philippines,5.63N,125.92E
1902-04-01,27.309,1.178,Dadiangas,Philippines,5.63N,125.92E
1902-05-01,27.463,1.031,Dadiangas,Philippines,5.63N,125.92E
1902-06-01,27.605,0.9690000000000001,Dadiangas,Philippines,5.63N,125.92E
1902-07-01,27.669,0.9309999999999999,Dadiangas,Philippines,5.63N,125.92E
1902-08-01,27.239,1.014,Dadiangas,Philippines,5.63N,125.92E
1902-09-01,26.627,0.9590000000000001,Dadiangas,Philippines,5.63N,125.92E
1902-10-01,26.318,0.9940000000000001,Dadiangas,Philippines,5.63N,125.92E
1902-11-01,26.290000000000006,1.147,Dadiangas,Philippines,5.63N,125.92E
1902-12-01,25.681,1.175,Dadiangas,Philippines,5.63N,125.92E
