0000000006,0.402,Koganei,Japan,36.17N,139.23E
1892-04-01,30.369,0.615,Kolar,India,13.66N,78.44E
1892-05-01,30.579,0.8390000000000001,Kolar,India,13.66N,78.44E
1892-06-01,27.854,0.594,Kolar,India,13.66N,78.44E
1892-07-01,26.344,0.583,Kolar,India,13.66N,78.44E
1892-08-01,25.401999999999997,0.569,Kolar,India,13.66N,78.44E
1892-09-01,25.293000000000003,0.33,Kolar,India,13.66N,78.44E
1892-10-01,24.843000000000004,0.263,Kolar,India,13.66N,78.44E
1892-11-01,22.896,0.768,Kolar,India,13.66N,78.44E
1892-12-01,21.543000000000003,0.7440000000000001,Kolar,India,13.66N,78.44E
1893-01-01,22.101,0.6459999999999999,Kolar,India,13.66N,78.44E
1893-02-01,24.366999999999997,1.084,Kolar,India,13.66N,78.44E
1893-03-01,27.131,0.807,Kolar,India,13.66N,78.44E
1893-04-01,29.16,0.44799999999999995,Kolar,India,13.66N,78.44E
1893-05-01,29.395,0.547,Kolar,India,13.66N,78.44E
1893-06-01,27.245,0.428,Kolar,India,13.66N,78.44E
1893-07-01,25.863000000000003,0.664,Kolar,India,13.66N,78.44E
1893-08-01,26.158,0.449,Kolar,India,13.66N,78.44E
1893-09-01,25.913,0.501,Kolar,India,13.66N,78.44E
1893-10-01,25.007,0.522,Kolar,India,13.66N,78.44E
1893-11-01,23.111,0.525,Kolar,India,13.66N,78.44E
1893-12-01,21.081999999999997,0.912,Kolar,India,13.66N,78.44E
1894-01-01,22.481,0.664,Kolar,India,13.66N,78.44E
1894-02-01,24.789,0.5870000000000001,Kolar,India,13.66N,78.44E
1894-03-01,28.374000000000002,0.8009999999999999,Kolar,India,13.66N,78.44E
1894-04-01,29.465,0.31,Kolar,India,13.66N,78.44E
1894-05-01,30.314,0.965,Kolar,India,13.66N,78.44E
1894-06-01,28.304000000000002,0.601,Kolar,India,13.66N,78.44E
1894-07-01,26.868000000000002,0.23600000000000002,Kolar,India,13.66N,78.44E
1894-08-01,26.171000000000006,0.5429999999999999,Kolar,India,13.66N,78.44E
1894-09-01,25.723000000000003,0.385,Kolar,India,13.66N,78.44E
1894-10-01,25.352,0.444,Kolar,India,13.66N,78.44E
1894-11-01,22.714000000000002,0.736,Kolar,India,13.66N,78.44E
1894-12-01,22.112,0.675,Kolar,India,13.66N,78.44E
1895-01-01,22.545,0.6459999999999999,Kolar,India,13.66N,78.44E
1895-02-01,24.63,0.565,Kolar,India,13.66N,78.44E
1895-03-01,27.506,0.281,Kolar,India,13.66N,78.44E
1895-04-01,29.079,0.823,Kolar,India,13.66N,78.44E
1895-05-01,30.441,0.6809999999999999,Kolar,India,13.66N,78.44E
1895-06-01,28.618000000000002,0.42200000000000004,Kolar,India,13.66N,78.44E
1895-07-01,25.99,0.375,Kolar,India,13.66N,78.44E
1895-08-01,26.068,0.428,Kolar,India,13.66N,78.44E
1895-09-01,26.351999999999997,0.348,Kolar,India,13.66N,78.44E
1895-10-01,24.801,0.321,Kolar,India,13.66N,78.44E
1895-11-01,23.611,0.615,Kolar,India,13.66N,78.44E
1895-12-01,21.331999999999997,0.555,Kolar,India,13.66N,78.44E
1896-01-01,21.891,0.391,Kolar,India,13.66N,78.44E
1896-02-01,24.891,0.605,Kolar,India,13.66N,78.44E
1896-03-01,28.145,0.486,Kolar,India,13.66N,78.44E
1896-04-01,30.678,0.732,Kolar,India,13.66N,78.44E
1896-05-01,30.961,0.392,Kolar,India,13.66N,78.44E
1896-06-01,28.233,0.41100000000000003,Kolar,India,13.66N,78.44E
1896-07-01,27.121,0.349,Kolar,India,13.66N,78.44E
1896-08-01,25.933000000000003,0.54,Kolar,India,13.66N,78.44E
1896-09-01,26.779,0.43200000000000005,Kolar,India,13.66N,78.44E
1896-10-01,25.693,0.49,Kolar,India,13.66N,78.44E
1896-11-01,24.093000000000004,0.49700000000000005,Kolar,India,13.66N,78.44E
1896-12-01,22.665,0.659,Kolar,India,13.66N,78.44E
1897-01-01,23.344,0.9129999999999999,Kolar,India,13.66N,78.44E
1897-02-01,26.554000000000002,0.64,Kolar,India,13.66N,78.44E
1897-03-01,28.750999999999998,0.5710000000000001,Kolar,India,13.66N,78.44E
1897-04-01,29.993000000000002,0.541,Kolar,India,13.66N,78.44E
1897-05-01,31.026,0.534,Kolar,India,13.66N,78.44E
1897-06-01,28.714000000000002,0.575,Kolar,India,13.66N,78.44E
1897-07-01,27.382,0.217,Kolar,India,13.66N,78.44E
1897-08-01,27.002,0.312,Kolar,India,13.66N,78.44E
1897-09-01,25.893,0.41600000000000004,Kolar,India,13.66N,78.44E
1897-10-01,25.772,0.6509999999999999,Kolar,India,13.66N,78.44E
1897-11-01,23.778000000000002,0.758,Kolar,India,13.66N,78.44E
1897-12-01,21.345,0.461,Kolar,India,13.66N,78.44E
1898-01-01,21.788,0.8140000000000001,Kolar,India,13.66N,78.44E
1898-02-01,24.309,0.68,Kolar,India,13.66N,78.44E
1898-03-01,27.607,0.561,Kolar,India,13.66N,78.44E
1898-04-01,30.033,0.46299999999999997,Kolar,India,13.66N,78.44E
1898-05-01,30.649,0.43799999999999994,Kolar,India,13.66N,78.44E
1898-06-01,28.176,0.43799999999999994,Kolar,India,13.66N,78.44E
1898-07-01,26.94,0.425,Kolar,India,13.66N,78.44E
1898-08-01,27.003,0.551,Kolar,India,13.66N,78.44E
1898-09-01,25.875999999999998,0.17800000000000002,Kolar,India,13.66N,78.44E
1898-10-01,25.154,0.613,Kolar,India,13.66N,78.44E
1898-11-01,22.959,0.621,Kolar,India,13.66N,78.44E
1898-12-01,22.291999999999998,0.8190000000000001,Kolar,India,13.66N,78.44E
1899-01-01,21.825,0.596,Kolar,India,13.66N,78.44E
1899-02-01,24.891,0.585,Kolar,India,13.66N,78.44E
1899-03-01,27.85,0.552,Kolar,India,13.66N,78.44E
1899-04-01,28.838,0.62,Kolar,India,13.66N,78.44E
1899-05-01,29.704,0.6629999999999999,Kolar,India,13.66N,78.44E
1899-06-01,28.312,0.5870000000000001,Kolar,India,13.66N,78.44E
1899-07-01,27.955,0.327,Kolar,India,13.66N,78.44E
1899-08-01,27.388,0.46299999999999997,Kolar,India,13.66N,78.44E
1899-09-01,26.49,0.43700000000000006,Kolar,India,13.66N,78.44E
1899-10-01,25.447,0.41600000000000004,Kolar,India,13.66N,78.44E
1899-11-01,23.196,0.56,Kolar,India,13.66N,78.44E
1899-12-01,21.513,0.6729999999999999,Kolar,India,13.66N,78.44E
1900-01-01,23.338,1.47,Kolar,India,13.66N,78.44E
1900-02-01,25.861,1.354,Kolar,India,13.66N,78.44E
1900-03-01,28.769000000000002,0.636,Kolar,India,13.66N,78.44E
1900-04-01,30.043000000000003,0.862,Kolar,India,13.66N,78.44E
1900-05-01,30.914,0.968,Kolar,India,13.66N,78.44E
1900-06-01,28.896,0.914,Kolar,India,13.66N,78.44E
1900-07-01,26.941999999999997,0.74,Kolar,India,13.66N,78.44E
1900-08-01,27.139000000000006,0.831,Kolar,India,13.66N,78.44E
1900-09-01,26.33,0.4,Kolar,India,13.66N,78.44E
1900-10-01,25.438000000000002,0.532,Kolar,India,13.66N,78.44E
1900-11-01,23.658,0.41700000000000004,Kolar,India,13.66N,78.44E
1900-12-01,22.896,0.597,Kolar,India,13.66N,78.44E
1901-01-01,23.639,0.688,Kolar,India,13.66N,78.44E
1901-02-01,25.494,0.652,Kolar,India,13.66N,78.44E
1901-03-01,27.667,0.619,Kolar,India,13.66N,78.44E
1901-04-01,29.99,0.6859999999999999,Kolar,India,13.66N,78.44E
1901-05-01,29.937,0.721,Kolar,India,13.66N,78.44E
1901-06-01,28.389,0.7070000000000001,Kolar,India,13.66N,78.44E
1901-07-01,26.761999999999997,0.5539999999999999,Kolar,India,13.66N,78.44E
1901-08-01,26.425,0.32,Kolar,India,13.66N,78.44E
1901-09-01,26.918000000000003,0.5489999999999999,Kolar,India,13.66N,78.44E
1901-10-01,25.581,0.424,Kolar,India,13.66N,78.44E
1901-11-01,23.652,0.54,Kolar,India,13.66N,78.44E
1901-12-01,21.648000000000003,0.6409999999999999,Kolar,India,13.66N,78.44E
1902-01-01,22.587,0.691,Kolar,India,13.66N,78.44E
1902-02-01,24.58,0.556,Kolar,India,13.66N,78.44E
1902-03-01,28.284000000000002,0.40700000000000003,Kolar,India,13.66N,78.44E
1902-04-01,29.951,0.531,Kolar,India,13.66N,78.44E
1902-05-01,30.913,0.73,Kolar,India,13.66N,78.44E
1902-06-01,28.846,0.57,Kolar,India,13.66N,78.44E
1902-07-01,27.16,0.53,Kolar,India,13.66N,78.44E
1902-08-01,27.162000000000006,0.644,Kolar,India,13.66N,78.44E
1902-09-01,26.127,0.32899999999999996,Kolar,India,13.66N,78.44E
1902-10-01,25.143,0.44,Kolar,India,13.66N,78.44E
1902-11-01,23.381,0.322,Kolar,India,13.66N,78.44E
1902-12-01,22.455,0.6970000000000001,Kolar,India,13.66N,78.44E
1903-01-01,23.019000000000002,0.555,Kolar,India,13.66N,78.44E
1903-02-01,25.365,0.561,Kolar,India,13.66N,78.44E
1903-03-01,28.249000000000002,1.133,Kolar,India,13.66N,78.44E
1903-04-01,29.901999999999997,0.445,Kolar,India,13.66N,78.44E
1903-05-01,29.448,0.35700000000000004,Kolar,India,13.66N,78.44E
1903-06-01,28.337,0.389,Kolar,India,13.66N,78.44E
1903-07-01,26.394000000000002,0.48100000000000004,Kolar,India,13.66N,78.44E
1903-08-01,26.214,0.376,Kolar,India,13.66N,78.44E
1903-09-01,25.929,0.46,Kolar,India,13.66N,78.44E
1903-10-01,24.988000000000003,0.445,Kolar,India,13.66N,78.44E
1903-11-01,22.696,0.579,Kolar,India,13.66N,78.44E
1903-12-01,21.309,0.49,Kolar,India,13.66N,78.44E
1904-01-01,22.008000000000003,0.963,Kolar,India,13.66N,78.44E
1904-02-01,23.928,0.629,Kolar,India,13.66N,78.44E
1904-03-01,27.365,0.586,Kolar,India,13.66N,78.44E
1904-04-01,30.013,0.42700000000000005,Kolar,India,13.66N,78.44E
1904-05-01,29.485,0.622,Kolar,India,13.66N,78.44E
1904-06-01,27.633000000000003,0.843,Kolar,India,13.66N,78.44E
1904-07-01,26.425,0.386,Kolar,India,13.66N,78.44E
1904-08-01,26.733,0.47200000000000003,Kolar,India,13.66N,78.44E
1904-09-01,26.622,0.49700000000000005,Kolar,India,13.66N,78.44E
1904-10-01,25.296,0.20600000000000002,Kolar,India,13.66N,78.44E
1904-11-01,23.208000000000002,0.171,Kolar,India,13.66N,78.44E
1904-12-01,21.523000000000003,0.4,Kolar,India,13.66N,78.44E
1905-01-01,21.98,0.835,Kolar,India,13.66N,78.44E
1905-02-01,24.894000000000002,1.01,Kolar,India,13.66N,78.44E
1905-03-01,28.151,0.667,Kolar,India,13.66N,78.44E
1905-04-01,29.049,0.6559999999999999,Kolar,India,13.66N,78.44E
1905-05-01,29.993000000000002,0.424,Kolar,India,13.66N,78.44E
1905-06-01,28.926,0.588,Kolar,India,13.66N,78.44E
1905-07-01,27.723000000000003,0.5,Kolar,India,13.66N,78.44E
1905-08-01,26.631999999999998,0.191,Kolar,India,13.66N,78.44E
1905-09-01,26.745,0.506,Kolar,India,13.66N,78.44E
1905-10-01,25.278000000000002,0.499,Kolar,India,13.66N,78.44E
1905-11-01,23.935,0.449,Kolar,India,13.66N,78.44E
1905-12-01,21.621,0.748,Kolar,India,13.66N,78.44E
1906-01-01,23.124000000000002,0.799,Kolar,India,13.66N,78.44E
1906-02-01,25.794,1.33,Kolar,India,13.66N,78.44E
1906-03-01,27.41,0.33,Kolar,India,13.66N,78.44E
1906-04-01,30.723000000000003,0.731,Kolar,India,13.66N,78.44E
1906-05-01,31.316999999999997,0.528,Kolar,India,13.66N,78.44E
1906-06-01,28.175,0.44,Kolar,India,13.66N,78.44E
1906-07-01,26.93,0.379,Kolar,India,13.66N,78.44E
1906-08-01,25.999,0.245,Kolar,India,13.66N,78.44E
1906-09-01,25.954,0.706,Kolar,India,13.66N,78.44E
1906-10-01,25.301,0.23199999999999998,Kolar,India,13.66N,78.44E
1906-11-01,23.688000000000002,0.381,Kolar,India,13.66N,78.44E
