.123,1.07,Nova Iguaçu,Brazil,23.31S,42.82W
1829-04-01,5.994,1.9380000000000002,Novara,Italy,45.81N,8.08E
1829-05-01,10.582,4.4830000000000005,Novara,Italy,45.81N,8.08E
1829-06-01,13.261,2.915,Novara,Italy,45.81N,8.08E
1829-07-01,16.2,1.5090000000000001,Novara,Italy,45.81N,8.08E
1829-08-01,13.859000000000002,2.201,Novara,Italy,45.81N,8.08E
1829-09-01,10.964,2.591,Novara,Italy,45.81N,8.08E
1829-10-01,5.885,2.2230000000000003,Novara,Italy,45.81N,8.08E
1829-11-01,0.02200000000000024,3.4339999999999997,Novara,Italy,45.81N,8.08E
1829-12-01,-5.154,5.492000000000001,Novara,Italy,45.81N,8.08E
1830-01-01,-7.907,3.338,Novara,Italy,45.81N,8.08E
1830-02-01,-4.482,1.859,Novara,Italy,45.81N,8.08E
1830-03-01,3.944,1.354,Novara,Italy,45.81N,8.08E
1830-04-01,8.105,2.073,Novara,Italy,45.81N,8.08E
1830-05-01,11.339,1.311,Novara,Italy,45.81N,8.08E
1830-06-01,13.54,3.67,Novara,Italy,45.81N,8.08E
1830-07-01,17.634,2.291,Novara,Italy,45.81N,8.08E
1830-08-01,16.248,2.707,Novara,Italy,45.81N,8.08E
1830-09-01,10.597000000000001,3.205,Novara,Italy,45.81N,8.08E
1830-10-01,6.558999999999998,3.782,Novara,Italy,45.81N,8.08E
1830-11-01,3.0980000000000003,1.848,Novara,Italy,45.81N,8.08E
1830-12-01,-1.939,2.44,Novara,Italy,45.81N,8.08E
1831-01-01,-3.5780000000000003,2.94,Novara,Italy,45.81N,8.08E
1831-02-01,-1.041,6.004,Novara,Italy,45.81N,8.08E
1831-03-01,3.193,4.599,Novara,Italy,45.81N,8.08E
1831-04-01,6.433999999999998,1.47,Novara,Italy,45.81N,8.08E
1831-05-01,10.111,3.9219999999999997,Novara,Italy,45.81N,8.08E
1831-06-01,13.616,2.7560000000000002,Novara,Italy,45.81N,8.08E
1831-07-01,16.096999999999998,1.6669999999999998,Novara,Italy,45.81N,8.08E
1831-08-01,14.796,2.298,Novara,Italy,45.81N,8.08E
1831-09-01,10.839,2.146,Novara,Italy,45.81N,8.08E
1831-10-01,9.699,1.84,Novara,Italy,45.81N,8.08E
1831-11-01,2.355,6.069,Novara,Italy,45.81N,8.08E
1831-12-01,-0.5740000000000001,4.562,Novara,Italy,45.81N,8.08E
1832-01-01,-2.6830000000000003,2.44,Novara,Italy,45.81N,8.08E
1832-02-01,-0.657,2.594,Novara,Italy,45.81N,8.08E
1832-03-01,2.032,2.173,Novara,Italy,45.81N,8.08E
1832-04-01,5.2860000000000005,3.741,Novara,Italy,45.81N,8.08E
1832-05-01,9.306,2.7769999999999997,Novara,Italy,45.81N,8.08E
1832-06-01,12.905999999999999,2.5469999999999997,Novara,Italy,45.81N,8.08E
1832-07-01,16.822,3.522,Novara,Italy,45.81N,8.08E
1832-08-01,17.048,2.698,Novara,Italy,45.81N,8.08E
1832-09-01,11.747,3.432,Novara,Italy,45.81N,8.08E
1832-10-01,7.08,2.35,Novara,Italy,45.81N,8.08E
1832-11-01,1.695,0.977,Novara,Italy,45.81N,8.08E
1832-12-01,-2.42,5.17,Novara,Italy,45.81N,8.08E
1833-01-01,-3.795,3.4019999999999997,Novara,Italy,45.81N,8.08E
1833-02-01,1.06,1.9580000000000002,Novara,Italy,45.81N,8.08E
1833-03-01,1.3350000000000002,3.167,Novara,Italy,45.81N,8.08E
1833-04-01,4.509,2.181,Novara,Italy,45.81N,8.08E
1833-05-01,13.722999999999999,1.6130000000000002,Novara,Italy,45.81N,8.08E
1833-06-01,15.352,2.4219999999999997,Novara,Italy,45.81N,8.08E
1833-07-01,14.19,1.7819999999999998,Novara,Italy,45.81N,8.08E
1833-08-01,13.880999999999998,2.191,Novara,Italy,45.81N,8.08E
1833-09-01,10.124,1.14,Novara,Italy,45.81N,8.08E
1833-10-01,7.002000000000001,1.494,Novara,Italy,45.81N,8.08E
1833-11-01,2.7150000000000003,1.5219999999999998,Novara,Italy,45.81N,8.08E
1833-12-01,1.1649999999999998,2.603,Novara,Italy,45.81N,8.08E
1834-01-01,0.1299999999999999,2.4859999999999998,Novara,Italy,45.81N,8.08E
1834-02-01,-0.938,2.8939999999999997,Novara,Italy,45.81N,8.08E
1834-03-01,2.682,2.481,Novara,Italy,45.81N,8.08E
1834-04-01,4.2639999999999985,2.8,Novara,Italy,45.81N,8.08E
1834-05-01,12.674000000000001,1.296,Novara,Italy,45.81N,8.08E
1834-06-01,15.014,2.679,Novara,Italy,45.81N,8.08E
1834-07-01,17.709,1.716,Novara,Italy,45.81N,8.08E
1834-08-01,16.211,1.548,Novara,Italy,45.81N,8.08E
1834-09-01,15.186,3.267,Novara,Italy,45.81N,8.08E
1834-10-01,7.412000000000001,1.285,Novara,Italy,45.81N,8.08E
1834-11-01,2.958,2.525,Novara,Italy,45.81N,8.08E
1834-12-01,-2.252,1.454,Novara,Italy,45.81N,8.08E
1835-01-01,-1.5500000000000005,2.2359999999999998,Novara,Italy,45.81N,8.08E
1835-02-01,0.28400000000000003,2.112,Novara,Italy,45.81N,8.08E
1835-03-01,2.011,1.959,Novara,Italy,45.81N,8.08E
1835-04-01,5.021,2.311,Novara,Italy,45.81N,8.08E
1835-05-01,10.523,1.196,Novara,Italy,45.81N,8.08E
1835-06-01,13.686,2.278,Novara,Italy,45.81N,8.08E
1835-07-01,17.573999999999998,2.17,Novara,Italy,45.81N,8.08E
1835-08-01,14.873,1.077,Novara,Italy,45.81N,8.08E
1835-09-01,11.399000000000001,1.6230000000000002,Novara,Italy,45.81N,8.08E
1835-10-01,5.6629999999999985,1.288,Novara,Italy,45.81N,8.08E
1835-11-01,-1.0309999999999997,1.578,Novara,Italy,45.81N,8.08E
1835-12-01,-4.316,2.012,Novara,Italy,45.81N,8.08E
1836-01-01,-4.7589999999999995,0.995,Novara,Italy,45.81N,8.08E
1836-02-01,-2.609,1.806,Novara,Italy,45.81N,8.08E
1836-03-01,3.707,1.5290000000000001,Novara,Italy,45.81N,8.08E
1836-04-01,4.893,0.9670000000000001,Novara,Italy,45.81N,8.08E
1836-05-01,7.692,1.78,Novara,Italy,45.81N,8.08E
1836-06-01,14.519,1.901,Novara,Italy,45.81N,8.08E
1836-07-01,16.942,1.614,Novara,Italy,45.81N,8.08E
1836-08-01,15.879000000000001,1.689,Novara,Italy,45.81N,8.08E
1836-09-01,10.651,2.512,Novara,Italy,45.81N,8.08E
1836-10-01,7.0219999999999985,5.648,Novara,Italy,45.81N,8.08E
1836-11-01,0.983,1.581,Novara,Italy,45.81N,8.08E
1836-12-01,-1.137,3.053,Novara,Italy,45.81N,8.08E
1837-01-01,-3.614,2.207,Novara,Italy,45.81N,8.08E
1837-02-01,-1.765,1.865,Novara,Italy,45.81N,8.08E
1837-03-01,-1.5119999999999998,2.148,Novara,Italy,45.81N,8.08E
1837-04-01,3.519,1.662,Novara,Italy,45.81N,8.08E
1837-05-01,7.291,2.037,Novara,Italy,45.81N,8.08E
1837-06-01,15.823,2.421,Novara,Italy,45.81N,8.08E
1837-07-01,15.611,1.4980000000000002,Novara,Italy,45.81N,8.08E
1837-08-01,17.49,1.22,Novara,Italy,45.81N,8.08E
1837-09-01,10.691,1.609,Novara,Italy,45.81N,8.08E
1837-10-01,6.787000000000001,2.68,Novara,Italy,45.81N,8.08E
1837-11-01,0.456,2.013,Novara,Italy,45.81N,8.08E
1837-12-01,-1.074,4.7139999999999995,Novara,Italy,45.81N,8.08E
1838-01-01,-5.7040000000000015,3.0860000000000003,Novara,Italy,45.81N,8.08E
1838-02-01,-3.511,1.308,Novara,Italy,45.81N,8.08E
1838-03-01,1.733,1.548,Novara,Italy,45.81N,8.08E
1838-04-01,3.071,1.146,Novara,Italy,45.81N,8.08E
1838-05-01,10.46,0.9359999999999999,Novara,Italy,45.81N,8.08E
1838-06-01,13.889,1.35,Novara,Italy,45.81N,8.08E
1838-07-01,15.811,3.512,Novara,Italy,45.81N,8.08E
1838-08-01,14.517000000000001,3.4530000000000003,Novara,Italy,45.81N,8.08E
1838-09-01,11.601,1.6540000000000001,Novara,Italy,45.81N,8.08E
1838-10-01,6.677999999999999,4.166,Novara,Italy,45.81N,8.08E
1838-11-01,2.639,2.9010000000000002,Novara,Italy,45.81N,8.08E
1838-12-01,-2.516,2.862,Novara,Italy,45.81N,8.08E
1839-01-01,-2.951,1.726,Novara,Italy,45.81N,8.08E
1839-02-01,-1.5659999999999998,2.133,Novara,Italy,45.81N,8.08E
1839-03-01,0.748,1.455,Novara,Italy,45.81N,8.08E
1839-04-01,3.5610000000000004,1.6030000000000002,Novara,Italy,45.81N,8.08E
1839-05-01,9.225,0.6940000000000001,Novara,Italy,45.81N,8.08E
1839-06-01,16.080000000000002,1.2009999999999998,Novara,Italy,45.81N,8.08E
1839-07-01,17.165,2.905,Novara,Italy,45.81N,8.08E
1839-08-01,14.384,2.237,Novara,Italy,45.81N,8.08E
1839-09-01,11.965,1.196,Novara,Italy,45.81N,8.08E
1839-10-01,8.575,1.649,Novara,Italy,45.81N,8.08E
1839-11-01,3.838,1.607,Novara,Italy,45.81N,8.08E
1839-12-01,1.1529999999999998,1.038,Novara,Italy,45.81N,8.08E
1840-01-01,-1.7310000000000003,2.0140000000000002,Novara,Italy,45.81N,8.08E
1840-02-01,-1.768,2.396,Novara,Italy,45.81N,8.08E
1840-03-01,-1.605,1.085,Novara,Italy,45.81N,8.08E
1840-04-01,5.948,2.55,Novara,Italy,45.81N,8.08E
1840-05-01,10.166,1.3730000000000002,Novara,Italy,45.81N,8.08E
1840-06-01,14.869000000000002,1.281,Novara,Italy,45.81N,8.08E
1840-07-01,14.795,1.3559999999999999,Novara,Italy,45.81N,8.08E
1840-08-01,16.269000000000002,1.3719999999999999,Novara,Italy,45.81N,8.08E
1840-09-01,11.719000000000001,1.331,Novara,Italy,45.81N,8.08E
1840-10-01,5.784999999999998,1.8980000000000001,Novara,Italy,45.81N,8.08E
1840-11-01,3.6910000000000003,3.137,Novara,Italy,45.81N,8.08E
1840-12-01,-3.835,2.008,Novara,Italy,45.81N,8.08E
1841-01-01,-4.77,1.8619999999999999,Novara,Italy,45.81N,8.08E
1841-02-01,-2.014,1.022,Novara,Italy,45.81N,8.08E
1841-03-01,3.89,3.755,Novara,Italy,45.81N,8.08E
1841-04-01,6.015,2.275,Novara,Italy,45.81N,8.08E
1841-05-01,13.135,1.145,Novara,Italy,45.81N,8.08E
1841-06-01,12.817,1.04,Novara,Italy,45.81N,8.08E
1841-07-01,15.282,1.4480000000000002,Novara,Italy,45.81N,8.08E
1841-08-01,14.772,1.4240000000000002,Novara,Italy,45.81N,8.08E
1841-09-01,13.009,0.784,Novara,Italy,45.81N,8.08E
1841-10-01,8.133,1.171,Novara,Italy,45.81N,8.08E
1841-11-01,2.189,1.493,Novara,Italy,45.81N,8.08E
1841-12-01,-0.05200000000000005,2.434,Novara,Italy,45.81N,8.08E
1842-01-01,-5.5950000000000015,2.483,Novara,Italy,45.81N,8.08E
1842-02-01,-2.785,2.096,Novara,Italy,45.81N,8.08E
1842-03-01,2.5989999999999998,2.333,Novara,Italy,45.81N,8.08E
1842-04-01,4.593,1.954,Novara,Italy,45.81N,8.08E
1842-05-01,10.218,1.375,Novara,Italy,45.81N,8.08E
1842-06-01,15.732999999999999,0.899,Novara,Italy,45.81N,8.08E
1842-07-01,16.227999999999998,1.599,Novara,Italy,45.81N,8.08E
1842-08-01,16.842,1.526,Novara,Italy,45.81N,8.08E
1842-09-01,11.261,1.495,Novara,Italy,45.81N,8.08E
1842-10-01,4.994,1.185,Novara,Italy,45.81N,8.08E
1842-11-01,0.49200000000000005,1.777,Novara,Italy,45.81N,8.08E
1842-12-01,-0.3450000000000001,2.033,Novara,Italy,45.81N,8.08E
1843-01-01,-1.7190000000000003,1.89,Novara,Italy,45.81N,8.08E
1843-02-01,0.3779999999999999,1.435,Novara,Italy,45.81N,8.08E
1843-03-01,2.0660000000000003,1.4509999999999998,Novara,Italy,45.81N,8.08E
1843-04-01,5.954,1.419,Novara,Italy,45.81N,8.08E
1843-05-01,9.105,1.109,Novara,Italy,45.81N,8.08E
1843-06-01,11.827,1.5430000000000001,Novara,Italy,45.81N,8.08E
1843-07-01,14.092,1.047,Novara,Italy,45.81N,8.08E
1843-08-01,15.277999999999999,1.89,Novara,Italy,45.81N,8.08E
1843-09-01,12.450999999999999,0.991,Novara,Italy,45.81N,8.08E
