075000000000006,1.085,Pontianak,Indonesia,0.80S,110.09E
1909-01-01,26.171,0.615,Pontianak,Indonesia,0.80S,110.09E
1909-02-01,26.061,0.47700000000000004,Pontianak,Indonesia,0.80S,110.09E
1909-03-01,26.199,0.46799999999999997,Pontianak,Indonesia,0.80S,110.09E
1909-04-01,26.208000000000002,0.642,Pontianak,Indonesia,0.80S,110.09E
1909-05-01,26.816999999999997,0.46799999999999997,Pontianak,Indonesia,0.80S,110.09E
1909-06-01,25.986,0.32299999999999995,Pontianak,Indonesia,0.80S,110.09E
1909-07-01,26.256999999999998,0.361,Pontianak,Indonesia,0.80S,110.09E
1909-08-01,26.289,0.618,Pontianak,Indonesia,0.80S,110.09E
1909-09-01,26.421999999999997,0.43,Pontianak,Indonesia,0.80S,110.09E
1909-10-01,25.969,0.48100000000000004,Pontianak,Indonesia,0.80S,110.09E
1909-11-01,25.499000000000002,0.439,Pontianak,Indonesia,0.80S,110.09E
1909-12-01,25.073,0.9129999999999999,Pontianak,Indonesia,0.80S,110.09E
1910-01-01,26.058000000000003,0.625,Pontianak,Indonesia,0.80S,110.09E
1910-02-01,25.68,0.6409999999999999,Pontianak,Indonesia,0.80S,110.09E
1910-03-01,26.018,0.5539999999999999,Pontianak,Indonesia,0.80S,110.09E
1910-04-01,25.945999999999998,0.426,Pontianak,Indonesia,0.80S,110.09E
1910-05-01,26.491999999999997,0.353,Pontianak,Indonesia,0.80S,110.09E
1910-06-01,26.149,0.505,Pontianak,Indonesia,0.80S,110.09E
1910-07-01,26.638,0.514,Pontianak,Indonesia,0.80S,110.09E
1910-08-01,26.389,0.544,Pontianak,Indonesia,0.80S,110.09E
1910-09-01,26.361,0.348,Pontianak,Indonesia,0.80S,110.09E
1910-10-01,25.995,0.501,Pontianak,Indonesia,0.80S,110.09E
1910-11-01,25.717,0.628,Pontianak,Indonesia,0.80S,110.09E
1910-12-01,25.59,0.508,Pontianak,Indonesia,0.80S,110.09E
1911-01-01,25.868000000000002,0.47700000000000004,Pontianak,Indonesia,0.80S,110.09E
1911-02-01,25.811,0.865,Pontianak,Indonesia,0.80S,110.09E
1911-03-01,26.234,0.583,Pontianak,Indonesia,0.80S,110.09E
1911-04-01,26.239,0.447,Pontianak,Indonesia,0.80S,110.09E
1911-05-01,26.756,0.446,Pontianak,Indonesia,0.80S,110.09E
1911-06-01,26.573,0.435,Pontianak,Indonesia,0.80S,110.09E
1911-07-01,26.495,0.41200000000000003,Pontianak,Indonesia,0.80S,110.09E
1911-08-01,26.17,0.682,Pontianak,Indonesia,0.80S,110.09E
1911-09-01,26.535,0.65,Pontianak,Indonesia,0.80S,110.09E
1911-10-01,25.896,0.52,Pontianak,Indonesia,0.80S,110.09E
1911-11-01,25.914,0.725,Pontianak,Indonesia,0.80S,110.09E
1911-12-01,25.816999999999997,0.518,Pontianak,Indonesia,0.80S,110.09E
1912-01-01,26.453000000000003,0.655,Pontianak,Indonesia,0.80S,110.09E
1912-02-01,26.701,0.4,Pontianak,Indonesia,0.80S,110.09E
1912-03-01,26.67,0.7140000000000001,Pontianak,Indonesia,0.80S,110.09E
1912-04-01,26.679000000000002,0.413,Pontianak,Indonesia,0.80S,110.09E
1912-05-01,26.896,0.7509999999999999,Pontianak,Indonesia,0.80S,110.09E
1912-06-01,26.623,0.6459999999999999,Pontianak,Indonesia,0.80S,110.09E
1912-07-01,26.249,0.287,Pontianak,Indonesia,0.80S,110.09E
1912-08-01,26.230999999999998,0.345,Pontianak,Indonesia,0.80S,110.09E
1912-09-01,26.529000000000003,0.24100000000000002,Pontianak,Indonesia,0.80S,110.09E
1912-10-01,25.845,0.419,Pontianak,Indonesia,0.80S,110.09E
1912-11-01,25.418000000000003,0.341,Pontianak,Indonesia,0.80S,110.09E
1912-12-01,25.628,0.509,Pontianak,Indonesia,0.80S,110.09E
1913-01-01,26.002,0.748,Pontianak,Indonesia,0.80S,110.09E
1913-02-01,26.133000000000003,0.624,Pontianak,Indonesia,0.80S,110.09E
1913-03-01,25.863000000000003,0.909,Pontianak,Indonesia,0.80S,110.09E
1913-04-01,25.627,0.41700000000000004,Pontianak,Indonesia,0.80S,110.09E
1913-05-01,25.961,0.624,Pontianak,Indonesia,0.80S,110.09E
1913-06-01,25.828000000000003,0.772,Pontianak,Indonesia,0.80S,110.09E
1913-07-01,25.869,0.21600000000000003,Pontianak,Indonesia,0.80S,110.09E
1913-08-01,26.339,0.25,Pontianak,Indonesia,0.80S,110.09E
1913-09-01,26.075000000000006,0.44,Pontianak,Indonesia,0.80S,110.09E
1913-10-01,25.629,0.581,Pontianak,Indonesia,0.80S,110.09E
1913-11-01,25.419,0.5379999999999999,Pontianak,Indonesia,0.80S,110.09E
1913-12-01,25.661,0.585,Pontianak,Indonesia,0.80S,110.09E
1914-01-01,26.084,0.589,Pontianak,Indonesia,0.80S,110.09E
1914-02-01,26.448,0.597,Pontianak,Indonesia,0.80S,110.09E
1914-03-01,26.101,0.62,Pontianak,Indonesia,0.80S,110.09E
1914-04-01,26.163,0.51,Pontianak,Indonesia,0.80S,110.09E
1914-05-01,26.773000000000003,0.35200000000000004,Pontianak,Indonesia,0.80S,110.09E
1914-06-01,26.253,0.242,Pontianak,Indonesia,0.80S,110.09E
1914-07-01,25.932,0.47100000000000003,Pontianak,Indonesia,0.80S,110.09E
1914-08-01,25.858,0.36,Pontianak,Indonesia,0.80S,110.09E
1914-09-01,26.362,0.408,Pontianak,Indonesia,0.80S,110.09E
1914-10-01,26.06,0.446,Pontianak,Indonesia,0.80S,110.09E
1914-11-01,26.305999999999997,0.539,Pontianak,Indonesia,0.80S,110.09E
1914-12-01,26.3,0.5920000000000001,Pontianak,Indonesia,0.80S,110.09E
1915-01-01,26.841,0.659,Pontianak,Indonesia,0.80S,110.09E
1915-02-01,27.035,0.8140000000000001,Pontianak,Indonesia,0.80S,110.09E
1915-03-01,26.732,0.56,Pontianak,Indonesia,0.80S,110.09E
1915-04-01,26.311999999999998,0.385,Pontianak,Indonesia,0.80S,110.09E
1915-05-01,27.085,0.485,Pontianak,Indonesia,0.80S,110.09E
1915-06-01,27.096,0.594,Pontianak,Indonesia,0.80S,110.09E
1915-07-01,26.53,0.5820000000000001,Pontianak,Indonesia,0.80S,110.09E
1915-08-01,26.756,0.48,Pontianak,Indonesia,0.80S,110.09E
1915-09-01,26.186,0.628,Pontianak,Indonesia,0.80S,110.09E
1915-10-01,26.36,0.7929999999999999,Pontianak,Indonesia,0.80S,110.09E
1915-11-01,25.81,0.8959999999999999,Pontianak,Indonesia,0.80S,110.09E
1915-12-01,24.904,0.653,Pontianak,Indonesia,0.80S,110.09E
1916-01-01,25.853,0.561,Pontianak,Indonesia,0.80S,110.09E
1916-02-01,26.096999999999998,0.784,Pontianak,Indonesia,0.80S,110.09E
1916-03-01,26.064,0.221,Pontianak,Indonesia,0.80S,110.09E
1916-04-01,26.011,0.48700000000000004,Pontianak,Indonesia,0.80S,110.09E
1916-05-01,25.951999999999998,0.20199999999999999,Pontianak,Indonesia,0.80S,110.09E
1916-06-01,25.924,0.38799999999999996,Pontianak,Indonesia,0.80S,110.09E
1916-07-01,25.743,0.623,Pontianak,Indonesia,0.80S,110.09E
1916-08-01,25.976,0.5720000000000001,Pontianak,Indonesia,0.80S,110.09E
1916-09-01,26.173,0.423,Pontianak,Indonesia,0.80S,110.09E
1916-10-01,25.608,0.644,Pontianak,Indonesia,0.80S,110.09E
1916-11-01,25.314,0.429,Pontianak,Indonesia,0.80S,110.09E
1916-12-01,25.345,0.41200000000000003,Pontianak,Indonesia,0.80S,110.09E
1917-01-01,25.411,0.475,Pontianak,Indonesia,0.80S,110.09E
1917-02-01,25.403000000000002,0.647,Pontianak,Indonesia,0.80S,110.09E
1917-03-01,26.083000000000002,0.313,Pontianak,Indonesia,0.80S,110.09E
1917-04-01,25.884,0.23600000000000002,Pontianak,Indonesia,0.80S,110.09E
1917-05-01,26.021,0.16699999999999998,Pontianak,Indonesia,0.80S,110.09E
1917-06-01,26.186999999999998,0.26899999999999996,Pontianak,Indonesia,0.80S,110.09E
1917-07-01,26.326,0.6990000000000001,Pontianak,Indonesia,0.80S,110.09E
1917-08-01,26.174,0.799,Pontianak,Indonesia,0.80S,110.09E
1917-09-01,25.965999999999998,0.782,Pontianak,Indonesia,0.80S,110.09E
1917-10-01,25.516,0.35100000000000003,Pontianak,Indonesia,0.80S,110.09E
1917-11-01,25.378,0.524,Pontianak,Indonesia,0.80S,110.09E
1917-12-01,24.985,0.586,Pontianak,Indonesia,0.80S,110.09E
1918-01-01,24.827,0.309,Pontianak,Indonesia,0.80S,110.09E
1918-02-01,25.171,0.47600000000000003,Pontianak,Indonesia,0.80S,110.09E
1918-03-01,25.591,0.397,Pontianak,Indonesia,0.80S,110.09E
1918-04-01,25.553,0.273,Pontianak,Indonesia,0.80S,110.09E
1918-05-01,26.145,0.27399999999999997,Pontianak,Indonesia,0.80S,110.09E
1918-06-01,25.636,0.374,Pontianak,Indonesia,0.80S,110.09E
1918-07-01,26.289,0.204,Pontianak,Indonesia,0.80S,110.09E
1918-08-01,26.465999999999998,0.29,Pontianak,Indonesia,0.80S,110.09E
1918-09-01,26.205,0.28300000000000003,Pontianak,Indonesia,0.80S,110.09E
1918-10-01,25.78,0.716,Pontianak,Indonesia,0.80S,110.09E
1918-11-01,25.839000000000002,0.289,Pontianak,Indonesia,0.80S,110.09E
1918-12-01,25.743000000000002,0.321,Pontianak,Indonesia,0.80S,110.09E
1919-01-01,26.23,0.546,Pontianak,Indonesia,0.80S,110.09E
1919-02-01,26.712,0.638,Pontianak,Indonesia,0.80S,110.09E
1919-03-01,26.554000000000002,0.33899999999999997,Pontianak,Indonesia,0.80S,110.09E
1919-04-01,26.396,0.613,Pontianak,Indonesia,0.80S,110.09E
1919-05-01,26.561999999999998,0.165,Pontianak,Indonesia,0.80S,110.09E
1919-06-01,26.711,0.665,Pontianak,Indonesia,0.80S,110.09E
1919-07-01,25.842,0.205,Pontianak,Indonesia,0.80S,110.09E
1919-08-01,26.721999999999998,0.263,Pontianak,Indonesia,0.80S,110.09E
1919-09-01,26.314,0.621,Pontianak,Indonesia,0.80S,110.09E
1919-10-01,25.965,0.345,Pontianak,Indonesia,0.80S,110.09E
1919-11-01,25.459,0.516,Pontianak,Indonesia,0.80S,110.09E
1919-12-01,25.723000000000003,0.42200000000000004,Pontianak,Indonesia,0.80S,110.09E
1920-01-01,25.57,0.494,Pontianak,Indonesia,0.80S,110.09E
1920-02-01,26.28,0.608,Pontianak,Indonesia,0.80S,110.09E
1920-03-01,25.945,0.56,Pontianak,Indonesia,0.80S,110.09E
1920-04-01,26.09,0.58,Pontianak,Indonesia,0.80S,110.09E
1920-05-01,26.261000000000006,0.46399999999999997,Pontianak,Indonesia,0.80S,110.09E
1920-06-01,26.511,0.424,Pontianak,Indonesia,0.80S,110.09E
1920-07-01,26.65,0.413,Pontianak,Indonesia,0.80S,110.09E
1920-08-01,26.415,0.5,Pontianak,Indonesia,0.80S,110.09E
1920-09-01,26.627,0.664,Pontianak,Indonesia,0.80S,110.09E
1920-10-01,25.314,0.772,Pontianak,Indonesia,0.80S,110.09E
1920-11-01,26.0,0.51,Pontianak,Indonesia,0.80S,110.09E
1920-12-01,26.206,0.998,Pontianak,Indonesia,0.80S,110.09E
1921-01-01,26.012,0.701,Pontianak,Indonesia,0.80S,110.09E
1921-02-01,26.084,0.512,Pontianak,Indonesia,0.80S,110.09E
1921-03-01,26.066999999999997,0.589,Pontianak,Indonesia,0.80S,110.09E
1921-04-01,26.005,0.664,Pontianak,Indonesia,0.80S,110.09E
1921-05-01,26.072000000000006,0.581,Pontianak,Indonesia,0.80S,110.09E
1921-06-01,26.087,0.222,Pontianak,Indonesia,0.80S,110.09E
1921-07-01,26.155,0.46799999999999997,Pontianak,Indonesia,0.80S,110.09E
1921-08-01,26.471,0.374,Pontianak,Indonesia,0.80S,110.09E
1921-09-01,26.131999999999998,0.565,Pontianak,Indonesia,0.80S,110.09E
1921-10-01,25.84,0.47,Pontianak,Indonesia,0.80S,110.09E
1921-11-01,25.502,0.37,Pontianak,Indonesia,0.80S,110.09E
1921-12-01,25.57,0.546,Pontianak,Indonesia,0.80S,110.09E
1922-01-01,25.931,0.873,Pontianak,Indonesia,0.80S,110.09E
1922-02-01,26.039,0.456,Pontianak,Indonesia,0.80S,110.09E
1922-03-01,25.859,0.284,Pontianak,Indonesia,0.80S,110.09E
1922-04-01,26.019000000000002,0.397,Pontianak,Indonesia,0.80S,110.09E
1922-05-01,26.124,0.361,Pontianak,Indonesia,0.80S,110.09E
1922-06-01,26.264,0.27899999999999997,Pontianak,Indonesia,0.80S,110.09E
1922-07-01,26.103,0.516,Pontianak,Indonesia,0.80S,110.09E
1922-08-01,26.096,0.7340000000000001,Pontianak,Indonesia,0.80S,110.09E
1922-09-01,26.224,0.423,Pontianak,Indonesia,0.80S,110.09E
1922-10-01,25.787,0.402,Pontianak,Indonesia,0.80S,110.09E
1922-11-01,25.914,0.726,Pontianak,Indonesia,0.80S,110.09E
1922-12-01,25.806,0.624,Pontianak,Indonesia,0.80S,110.09E
1923-01-01,25.757,0.469,Pontianak,Indonesia,0.80S,110.09E
1923-02-01,26.022,0.611,Pontianak,Indonesia,0.80S,110.09E
1923-03-01,25.971,0.48200000000000004,Pontianak,Indonesia,0.80S,110.09E
1923-04-01,26.247,0.314,Pontianak,Indonesia,0.80S,110.09E
1923-05-01,26.381999999999998,0.228,Pontianak,Indonesia,0.80S,110.09E
1923-06-01,26.656,0.331,Pontianak,Indonesia,0.80S,110.09E
1923-07-01,25.859,0.446,Pontianak,Indonesia,0.80S,110.09E
1923-08-01,25.904,0.36200000000000004,Pontianak,Indonesia,0.80S,110.09E
1923-09-01,26.040000000000006,0.451,Pontianak,Indonesia,0.80S,110.09E
1923-10-01,25.772,0.8859999999999999,Pontianak,Indonesia,0.80S,110.09E
1923-11-01,26.002,0.397,Pontianak,Indonesia,0.80S,110.09E
1923-12-01,25.891,0.502,Pontianak,Indonesia,0.80S,110.09E
1924-01-01,26.342,0.278,Pontianak,Indonesia,0.80S,110.09E
1924-02-01,26.74,0.31,Pontianak,Indonesia,0.80S,110.09E
1924-03-01,26.322,0.353,Pontianak,Indonesia,0.80S,110.09E
1924-04-01,26.226999999999997,0.284,Pontianak,Indonesia,0.80S,110.09E
1924-05-01,26.386999999999997,0.298,Pontianak,Indonesia,0.80S,110.09E
1924-06-01,26.482,0.172,Pontianak,Indonesia,0.80S,110.09E
1924-07-01,26.344,0.193,Pontianak,Indonesia,0.80S,110.09E
1924-08-01,26.649,0.395,Pontianak,Indonesia,0.80S,110.09E
1924-09-01,26.461,0.314,Pontianak,Indonesia,0.80S,110.09E
1924-10-01,25.838,0.28,Pontianak,Indonesia,0.80S,110.09E
1924-11-01,25.308000000000003,0.316,Pontianak,Indonesia,0.80S,110.09E
1924-12-01,25.171,0.423,Pontianak,Indonesia,0.80S,110.09E
1925-01-01,26.053,0.6990000000000001,Pontianak,Indonesia,0.80S,110.09E
1925-02-01,25.921,0.433,Pontianak,Indonesia,0.80S,110.09E
1925-03-01,25.652,0.636,Pontianak,Indonesia,0.80S,110.09E
1925-04-01,25.974,0.24,Pontianak,Indonesia,0.80S,110.09E
1925-05-01,26.355,0.586,Pontianak,Indonesia,0.80S,110.09E
1925-06-01,26.176,0.452,Pontianak,Indonesia,0.80S,110.09E
1925-07-01,25.93,0.446,Pontianak,Indonesia,0.80S,110.09E
1925-08-01,25.979,0.5489999999999999,Pontianak,Indonesia,0.80S,110.09E
1925-09-01,26.35,0.35700000000000004,Pontianak,Indonesia,0.80S,110.09E
1925-10-01,26.129,0.368,Pontianak,Indonesia,0.80S,110.09E
1925-11-01,26.298,0.466,Pontianak,Indonesia,0.80S,110.09E
1925-12-01,25.914,0.40700000000000003,Pontianak,Indonesia,0.80S,110.09E
1926-01-01,25.684,0.395,Pontianak,Indonesia,0.80S,110.09E
1926-02-01,26.689,0.273,Pontianak,Indonesia,0.80S,110.09E
1926-03-01,26.641,0.243,Pontianak,Indonesia,0.80S,110.09E
1926-04-01,27.011,0.38299999999999995,Pontianak,Indonesia,0.80S,110.09E
1926-05-01,27.261999999999997,0.408,Pontianak,Indonesia,0.80S,110.09E
1926-06-01,26.715999999999998,0.581,Pontianak,Indonesia,0.80S,110.09E
1926-07-01,26.429,0.415,Pontianak,Indonesia,0.80S,110.09E
1926-08-01,26.9,0.562,Pontianak,Indonesia,0.80S,110.09E
1926-09-01,26.180000000000003,0.685,Pontianak,Indonesia,0.80S,110.09E
1926-10-01,26.219,0.508,Pontianak,Indonesia,0.80S,110.09E
1926-11-01,26.362,0.39899999999999997,Pontianak,Indonesia,0.80S,110.09E
1926-12-01,25.889,0.48200000000000004,Pontianak,Indonesia,0.80S,110.09E
1927-01-01,26.038,0.499,Pontianak,Indonesia,0.80S,110.09E
1927-02-01,26.15,0.35100000000000003,Pontianak,Indonesia,0.80S,110.09E
1927-03-01,26.183000000000003,1.058,Pontianak,Indonesia,0.80S,110.09E
1927-04-01,25.85,1.42,Pontianak,Indonesia,0.80S,110.09E
1927-05-01,26.245,0.5760000000000001,Pontianak,Indonesia,0.80S,110.09E
1927-06-01,26.273000000000003,0.474,Pontianak,Indonesia,0.80S,110.09E
1927-07-01,26.695999999999998,0.273,Pontianak,Indonesia,0.80S,110.09E
1927-08-01,26.704,0.34,Pontianak,Indonesia,0.80S,110.09E
1927-09-01,26.265,0.8390000000000001,Pontianak,Indonesia,0.80S,110.09E
1927-10-01,26.133000000000003,0.306,Pontianak,Indonesia,0.80S,110.09E
1927-11-01,26.119,0.43,Pontianak,Indonesia,0.80S,110.09E
1927-12-01,26.149,0.304,Pontianak,Indonesia,0.80S,110.09E
1928-01-01,26.124000000000002,0.514,Pontianak,Indonesia,0.80S,110.09E
1928-02-01,26.719,0.35600000000000004,Pontianak,Indonesia,0.80S,110.09E
1928-03-01,26.624000000000002,0.48,Pontianak,Indonesia,0.80S,110.09E
1928-04-01,26.355999999999998,0.544,Pontianak,Indonesia,0.80S,110.09E
1928-05-01,26.988000000000003,0.722,Pontianak,Indonesia,0.80S,110.09E
1928-06-01,26.616999999999997,0.29100000000000004,Pontianak,Indonesia,0.80S,110.09E
1928-07-01,26.255000000000006,0.278,Pontianak,Indonesia,0.80S,110.09E
1928-08-01,26.651,0.363,Pontianak,Indonesia,0.80S,110.09E
1928-09-01,27.128,1.364,Pontianak,Indonesia,0.80S,110.09E
1928-10-01,26.291,0.319,Pontianak,Indonesia,0.80S,110.09E
1928-11-01,26.079,0.304,Pontianak,Indonesia,0.80S,110.09E
1928-12-01,25.941,0.488,Pontianak,Indonesia,0.80S,110.09E
1929-01-01,26.025,0.659,Pontianak,Indonesia,0.80S,110.09E
1929-02-01,26.304000000000002,0.314,Pontianak,Indonesia,0.80S,110.09E
1929-03-01,26.235,0.863,Pontianak,Indonesia,0.80S,110.09E
1929-04-01,26.355,0.366,Pontianak,Indonesia,0.80S,110.09E
1929-05-01,26.646,0.359,Pontianak,Indonesia,0.80S,110.09E
1929-06-01,26.288,0.19,Pontianak,Indonesia,0.80S,110.09E
1929-07-01,26.480999999999998,0.369,Pontianak,Indonesia,0.80S,110.09E
1929-08-01,26.761,0.24100000000000002,Pontianak,Indonesia,0.80S,110.09E
1929-09-01,26.544,0.361,Pontianak,Indonesia,0.80S,110.09E
1929-10-01,26.092,0.18899999999999997,Pontianak,Indonesia,0.80S,110.09E
1929-11-01,26.05,0.3,Pontianak,Indonesia,0.80S,110.09E
1929-12-01,26.003,0.385,Pontianak,Indonesia,0.80S,110.09E
1930-01-01,26.466,0.302,Pontianak,Indonesia,0.80S,110.09E
1930-02-01,26.558000000000003,0.359,Pontianak,Indonesia,0.80S,110.09E
1930-03-01,26.718000000000004,0.27,Pontianak,Indonesia,0.80S,110.09E
1930-04-01,26.16,0.695,Pontianak,Indonesia,0.80S,110.09E
1930-05-01,26.774,0.353,Pontianak,Indonesia,0.80S,110.09E
1930-06-01,26.160999999999998,0.23199999999999998,Pontianak,Indonesia,0.80S,110.09E
1930-07-01,26.930999999999997,0.322,Pontianak,Indonesia,0.80S,110.09E
1930-08-01,26.842,0.461,Pontianak,Indonesia,0.80S,110.09E
1930-09-01,26.706000000000003,0.424,Pontianak,Indonesia,0.80S,110.09E
1930-10-01,26.151,0.231,Pontianak,Indonesia,0.80S,110.09E
1930-11-01,26.315,0.44799999999999995,Pontianak,Indonesia,0.80S,110.09E
1930-12-01,26.332,0.305,Pontianak,Indonesia,0.80S,110.09E
1931-01-01,26.825,0.373,Pontianak,Indonesia,0.80S,110.09E
1931-02-01,27.125999999999998,0.40299999999999997,Pontianak,Indonesia,0.80S,110.09E
1931-03-01,26.92,0.598,Pontianak,Indonesia,0.80S,110.09E
1931-04-01,26.753,0.256,Pontianak,Indonesia,0.80S,110.09E
1931-05-01,27.099,0.249,Pontianak,Indonesia,0.80S,110.09E
1931-06-01,26.989,0.292,Pontianak,Indonesia,0.80S,110.09E
1931-07-01,26.362,0.457,Pontianak,Indonesia,0.80S,110.09E
1931-08-01,27.285,0.423,Pontianak,Indonesia,0.80S,110.09E
1931-09-01,26.71,0.465,Pontianak,Indonesia,0.80S,110.09E
1931-10-01,26.39,0.179,Pontianak,Indonesia,0.80S,110.09E
1931-11-01,25.924,0.179,Pontianak,Indonesia,0.80S,110.09E
1931-12-01,25.999000000000002,0.331,Pontianak,Indonesia,0.80S,110.09E
1932-01-01,25.969,0.42700000000000005,Pontianak,Indonesia,0.80S,110.09E
1932-02-01,26.559,0.738,Pontianak,Indonesia,0.80S,110.09E
1932-03-01,26.419,1.041,Pontianak,Indonesia,0.80S,110.09E
1932-04-01,26.383000000000003,0.355,Pontianak,Indonesia,0.80S,110.09E
1932-05-01,26.483,0.134,Pontianak,Indonesia,0.80S,110.09E
1932-06-01,26.679000000000002,0.212,Pontianak,Indonesia,0.80S,110.09E
1932-07-01,26.424,0.217,Pontianak,Indonesia,0.80S,110.09E
1932-08-01,26.595,0.996,Pontianak,Indonesia,0.80S,110.09E
1932-09-01,26.741000000000003,0.425,Pontianak,Indonesia,0.80S,110.09E
1932-10-01,26.115,0.276,Pontianak,Indonesia,0.80S,110.09E
1932-11-01,26.079,0.424,Pontianak,Indonesia,0.80S,110.09E
1932-12-01,26.062,0.27699999999999997,Pontianak,Indonesia,0.80S,110.09E
1933-01-01,26.554000000000002,0.488,Pontianak,Indonesia,0.80S,110.09E
1933-02-01,26.116,0.552,Pontianak,Indonesia,0.80S,110.09E
1933-03-01,26.369,0.5329999999999999,Pontianak,Indonesia,0.80S,110.09E
1933-04-01,26.217,0.54,Pontianak,Indonesia,0.80S,110.09E
1933-05-01,26.845,0.198,Pontianak,Indonesia,0.80S,110.09E
1933-06-01,26.747,0.33399999999999996,Pontianak,Indonesia,0.80S,110.09E
1933-07-01,26.351000000000006,0.391,Pontianak,Indonesia,0.80S,110.09E
1933-08-01,26.787,0.527,Pontianak,Indonesia,0.80S,110.09E
1933-09-01,26.384,0.201,Pontianak,Indonesia,0.80S,110.09E
1933-10-01,25.893,0.2,Pontianak,Indonesia,0.80S,110.09E
1933-11-01,25.774,0.349,Pontianak,Indonesia,0.80S,110.09E
1933-12-01,25.526,0.4,Pontianak,Indonesia,0.80S,110.09E
1934-01-01,25.53,0.45399999999999996,Pontianak,Indonesia,0.80S,110.09E
1934-02-01,25.654,0.684,Pontianak,Indonesia,0.80S,110.09E
1934-03-01,25.734,0.395,Pontianak,Indonesia,0.80S,110.09E
1934-04-01,26.105999999999998,0.243,Pontianak,Indonesia,0.80S,110.09E
1934-05-01,26.449,0.18899999999999997,Pontianak,Indonesia,0.80S,110.09E
1934-06-01,26.293000000000003,0.49700000000000005,Pontianak,Indonesia,0.80S,110.09E
1934-07-01,26.916,0.491,Pontianak,Indonesia,0.80S,110.09E
1934-08-01,26.51,0.25,Pontianak,Indonesia,0.80S,110.09E
1934-09-01,26.838,0.6729999999999999,Pontianak,Indonesia,0.80S,110.09E
1934-10-01,26.256999999999998,0.358,Pontianak,Indonesia,0.80S,110.09E
1934-11-01,25.498,0.585,Pontianak,Indonesia,0.80S,110.09E
1934-12-01,25.955,0.184,Pontianak,Indonesia,0.80S,110.09E
1935-01-01,26.62,0.462,Pontianak,Indonesia,0.80S,110.09E
1935-02-01,26.507,0.47100000000000003,Pontianak,Indonesia,0.80S,110.09E
1935-03-01,26.39,0.248,Pontianak,Indonesia,0.80S,110.09E
1935-04-01,26.184,0.172,Pontianak,Indonesia,0.80S,110.09E
1935-05-01,26.535999999999998,0.16699999999999998,Pontianak,Indonesia,0.80S,110.09E
1935-06-01,26.294,0.302,Pontianak,Indonesia,0.80S,110.09E
1935-07-01,26.381999999999998,0.5,Pontianak,Indonesia,0.80S,110.09E
1935-08-01,26.541999999999998,0.261,Pontianak,Indonesia,0.80S,110.09E
1935-09-01,26.605999999999998,0.18100000000000002,Pontianak,Indonesia,0.80S,110.09E
1935-10-01,26.013,0.377,Pontianak,Indonesia,0.80S,110.09E
1935-11-01,26.019,0.226,Pontianak,Indonesia,0.80S,110.09E
1935-12-01,26.316999999999997,0.233,Pontianak,Indonesia,0.80S,110.09E
1936-01-01,25.95,0.764,Pontianak,Indonesia,0.80S,110.09E
1936-02-01,26.759,0.196,Pontianak,Indonesia,0.80S,110.09E
1936-03-01,26.262,0.441,Pontianak,Indonesia,0.80S,110.09E
1936-04-01,26.339000000000002,0.303,Pontianak,Indonesia,0.80S,110.09E
1936-05-01,26.823,0.475,Pontianak,Indonesia,0.80S,110.09E
1936-06-01,26.574,0.41200000000000003,Pontianak,Indonesia,0.80S,110.09E
1936-07-01,26.545,0.552,Pontianak,Indonesia,0.80S,110.09E
1936-08-01,26.566999999999997,0.402,Pontianak,Indonesia,0.80S,110.09E
1936-09-01,26.715000000000003,0.33899999999999997,Pontianak,Indonesia,0.80S,110.09E
1936-10-01,26.151999999999997,0.20800000000000002,Pontianak,Indonesia,0.80S,110.09E
1936-11-01,25.733,0.272,Pontianak,Indonesia,0.80S,110.09E
1936-12-01,26.322,0.28800000000000003,Pontianak,Indonesia,0.80S,110.09E
1937-01-01,26.59,0.27699999999999997,Pontianak,Indonesia,0.80S,110.09E
1937-02-01,26.703000000000003,0.344,Pontianak,Indonesia,0.80S,110.09E
1937-03-01,26.878,0.307,Pontianak,Indonesia,0.80S,110.09E
1937-04-01,26.346,0.203,Pontianak,Indonesia,0.80S,110.09E
1937-05-01,26.513,0.436,Pontianak,Indonesia,0.80S,110.09E
1937-06-01,26.647,0.309,Pontianak,Indonesia,0.80S,110.09E
1937-07-01,26.372,0.14,Pontianak,Indonesia,0.80S,110.09E
1937-08-01,27.000999999999998,0.188,Pontianak,Indonesia,0.80S,110.09E
1937-09-01,26.443,0.612,Pontianak,Indonesia,0.80S,110.09E
