9999999999998,0.426,Amol,Iran,36.17N,51.71E
1885-05-01,29.593,0.446,Amroha,India,28.13N,79.09E
1885-06-01,32.455,0.39799999999999996,Amroha,India,28.13N,79.09E
1885-07-01,29.229000000000006,0.433,Amroha,India,28.13N,79.09E
1885-08-01,28.08,0.45799999999999996,Amroha,India,28.13N,79.09E
1885-09-01,28.581999999999997,0.619,Amroha,India,28.13N,79.09E
1885-10-01,25.472,0.573,Amroha,India,28.13N,79.09E
1885-11-01,20.01,0.723,Amroha,India,28.13N,79.09E
1885-12-01,15.073,1.0290000000000001,Amroha,India,28.13N,79.09E
1886-01-01,14.678,0.94,Amroha,India,28.13N,79.09E
1886-02-01,16.02,1.209,Amroha,India,28.13N,79.09E
1886-03-01,22.656,1.089,Amroha,India,28.13N,79.09E
1886-04-01,28.228,0.956,Amroha,India,28.13N,79.09E
1886-05-01,31.174,0.85,Amroha,India,28.13N,79.09E
1886-06-01,31.730999999999998,0.466,Amroha,India,28.13N,79.09E
1886-07-01,29.234,0.34700000000000003,Amroha,India,28.13N,79.09E
1886-08-01,28.834,0.332,Amroha,India,28.13N,79.09E
1886-09-01,28.513,0.635,Amroha,India,28.13N,79.09E
1886-10-01,25.658,0.74,Amroha,India,28.13N,79.09E
1886-11-01,20.304,0.585,Amroha,India,28.13N,79.09E
1886-12-01,15.957,1.003,Amroha,India,28.13N,79.09E
1887-01-01,14.027000000000001,0.895,Amroha,India,28.13N,79.09E
1887-02-01,16.819999999999997,1.0859999999999999,Amroha,India,28.13N,79.09E
1887-03-01,23.437,0.9420000000000001,Amroha,India,28.13N,79.09E
1887-04-01,28.98,0.84,Amroha,India,28.13N,79.09E
1887-05-01,34.053999999999995,1.006,Amroha,India,28.13N,79.09E
1887-06-01,32.410000000000004,1.182,Amroha,India,28.13N,79.09E
1887-07-01,29.021,0.752,Amroha,India,28.13N,79.09E
1887-08-01,27.851999999999997,0.536,Amroha,India,28.13N,79.09E
1887-09-01,27.473000000000003,0.675,Amroha,India,28.13N,79.09E
1887-10-01,24.094,0.8340000000000001,Amroha,India,28.13N,79.09E
1887-11-01,19.185,0.8340000000000001,Amroha,India,28.13N,79.09E
1887-12-01,15.841,0.7170000000000001,Amroha,India,28.13N,79.09E
1888-01-01,12.964,1.136,Amroha,India,28.13N,79.09E
1888-02-01,16.808,0.97,Amroha,India,28.13N,79.09E
1888-03-01,24.39,0.8220000000000001,Amroha,India,28.13N,79.09E
1888-04-01,29.603,1.021,Amroha,India,28.13N,79.09E
1888-05-01,32.614999999999995,0.591,Amroha,India,28.13N,79.09E
1888-06-01,33.759,0.7120000000000001,Amroha,India,28.13N,79.09E
1888-07-01,29.15,0.431,Amroha,India,28.13N,79.09E
1888-08-01,28.409000000000002,0.5760000000000001,Amroha,India,28.13N,79.09E
1888-09-01,27.685,0.7340000000000001,Amroha,India,28.13N,79.09E
1888-10-01,24.521,0.655,Amroha,India,28.13N,79.09E
1888-11-01,19.84,0.49200000000000005,Amroha,India,28.13N,79.09E
1888-12-01,14.862,0.866,Amroha,India,28.13N,79.09E
1889-01-01,15.601,0.701,Amroha,India,28.13N,79.09E
1889-02-01,17.044999999999998,0.614,Amroha,India,28.13N,79.09E
1889-03-01,24.577,0.725,Amroha,India,28.13N,79.09E
1889-04-01,29.744,0.737,Amroha,India,28.13N,79.09E
1889-05-01,32.315999999999995,0.512,Amroha,India,28.13N,79.09E
1889-06-01,32.385,0.6779999999999999,Amroha,India,28.13N,79.09E
1889-07-01,29.688,0.324,Amroha,India,28.13N,79.09E
1889-08-01,28.875999999999998,0.363,Amroha,India,28.13N,79.09E
1889-09-01,28.769,0.6629999999999999,Amroha,India,28.13N,79.09E
1889-10-01,24.679000000000002,0.311,Amroha,India,28.13N,79.09E
1889-11-01,19.792,0.841,Amroha,India,28.13N,79.09E
1889-12-01,16.03,1.041,Amroha,India,28.13N,79.09E
1890-01-01,15.606,0.645,Amroha,India,28.13N,79.09E
1890-02-01,18.184,1.038,Amroha,India,28.13N,79.09E
1890-03-01,23.048000000000002,0.8370000000000001,Amroha,India,28.13N,79.09E
1890-04-01,29.427,0.8590000000000001,Amroha,India,28.13N,79.09E
1890-05-01,33.003,1.1179999999999999,Amroha,India,28.13N,79.09E
1890-06-01,32.101,0.48100000000000004,Amroha,India,28.13N,79.09E
1890-07-01,28.298,0.413,Amroha,India,28.13N,79.09E
1890-08-01,28.203000000000003,0.44799999999999995,Amroha,India,28.13N,79.09E
1890-09-01,28.163,0.6779999999999999,Amroha,India,28.13N,79.09E
1890-10-01,24.44,0.34299999999999997,Amroha,India,28.13N,79.09E
1890-11-01,19.368,0.586,Amroha,India,28.13N,79.09E
1890-12-01,15.856,0.718,Amroha,India,28.13N,79.09E
1891-01-01,14.513,0.81,Amroha,India,28.13N,79.09E
1891-02-01,15.497999999999998,0.534,Amroha,India,28.13N,79.09E
1891-03-01,20.435,0.252,Amroha,India,28.13N,79.09E
1891-04-01,28.557,0.39899999999999997,Amroha,India,28.13N,79.09E
1891-05-01,31.671,0.441,Amroha,India,28.13N,79.09E
1891-06-01,33.438,0.565,Amroha,India,28.13N,79.09E
1891-07-01,31.76,0.29,Amroha,India,28.13N,79.09E
1891-08-01,28.439,0.579,Amroha,India,28.13N,79.09E
1891-09-01,28.058000000000003,0.9440000000000001,Amroha,India,28.13N,79.09E
1891-10-01,24.266,0.47600000000000003,Amroha,India,28.13N,79.09E
1891-11-01,20.06,0.625,Amroha,India,28.13N,79.09E
1891-12-01,15.379,0.434,Amroha,India,28.13N,79.09E
1892-01-01,15.648,0.728,Amroha,India,28.13N,79.09E
1892-02-01,18.043,0.772,Amroha,India,28.13N,79.09E
1892-03-01,24.793000000000003,1.031,Amroha,India,28.13N,79.09E
1892-04-01,31.820999999999998,0.519,Amroha,India,28.13N,79.09E
1892-05-01,33.607,0.7,Amroha,India,28.13N,79.09E
1892-06-01,32.683,0.382,Amroha,India,28.13N,79.09E
1892-07-01,29.858,0.6559999999999999,Amroha,India,28.13N,79.09E
1892-08-01,28.031,0.753,Amroha,India,28.13N,79.09E
1892-09-01,28.241,0.439,Amroha,India,28.13N,79.09E
1892-10-01,24.458000000000002,0.409,Amroha,India,28.13N,79.09E
1892-11-01,19.015,0.797,Amroha,India,28.13N,79.09E
1892-12-01,14.772,0.8190000000000001,Amroha,India,28.13N,79.09E
1893-01-01,13.235999999999999,0.813,Amroha,India,28.13N,79.09E
1893-02-01,13.2,0.375,Amroha,India,28.13N,79.09E
1893-03-01,20.111,0.9209999999999999,Amroha,India,28.13N,79.09E
1893-04-01,28.491,0.823,Amroha,India,28.13N,79.09E
1893-05-01,30.989999999999995,0.56,Amroha,India,28.13N,79.09E
1893-06-01,30.544,0.9009999999999999,Amroha,India,28.13N,79.09E
1893-07-01,28.46,0.584,Amroha,India,28.13N,79.09E
1893-08-01,29.371,0.312,Amroha,India,28.13N,79.09E
1893-09-01,27.636,0.182,Amroha,India,28.13N,79.09E
1893-10-01,24.487,0.336,Amroha,India,28.13N,79.09E
1893-11-01,19.835,1.2770000000000001,Amroha,India,28.13N,79.09E
1893-12-01,15.729,0.591,Amroha,India,28.13N,79.09E
1894-01-01,14.565,0.698,Amroha,India,28.13N,79.09E
1894-02-01,17.561,0.674,Amroha,India,28.13N,79.09E
1894-03-01,22.005,0.8590000000000001,Amroha,India,28.13N,79.09E
1894-04-01,28.862,0.607,Amroha,India,28.13N,79.09E
1894-05-01,33.498000000000005,0.32799999999999996,Amroha,India,28.13N,79.09E
1894-06-01,32.128,0.574,Amroha,India,28.13N,79.09E
1894-07-01,29.311,0.775,Amroha,India,28.13N,79.09E
1894-08-01,28.096,0.836,Amroha,India,28.13N,79.09E
1894-09-01,28.348000000000003,0.606,Amroha,India,28.13N,79.09E
1894-10-01,25.175,0.44,Amroha,India,28.13N,79.09E
1894-11-01,19.298,0.5720000000000001,Amroha,India,28.13N,79.09E
1894-12-01,15.128,0.542,Amroha,India,28.13N,79.09E
1895-01-01,13.972000000000001,0.595,Amroha,India,28.13N,79.09E
1895-02-01,17.165,0.524,Amroha,India,28.13N,79.09E
1895-03-01,23.185,0.44799999999999995,Amroha,India,28.13N,79.09E
1895-04-01,27.794,0.425,Amroha,India,28.13N,79.09E
1895-05-01,33.814,0.532,Amroha,India,28.13N,79.09E
1895-06-01,31.104,0.82,Amroha,India,28.13N,79.09E
1895-07-01,30.003,0.428,Amroha,India,28.13N,79.09E
1895-08-01,28.824,0.45299999999999996,Amroha,India,28.13N,79.09E
1895-09-01,29.127,0.42,Amroha,India,28.13N,79.09E
1895-10-01,24.84,0.332,Amroha,India,28.13N,79.09E
1895-11-01,21.285999999999998,0.44299999999999995,Amroha,India,28.13N,79.09E
1895-12-01,15.181,0.561,Amroha,India,28.13N,79.09E
1896-01-01,15.114,0.44799999999999995,Amroha,India,28.13N,79.09E
1896-02-01,18.257,0.494,Amroha,India,28.13N,79.09E
1896-03-01,24.499000000000002,0.39799999999999996,Amroha,India,28.13N,79.09E
1896-04-01,30.471,0.618,Amroha,India,28.13N,79.09E
1896-05-01,34.004999999999995,0.518,Amroha,India,28.13N,79.09E
1896-06-01,32.330999999999996,0.579,Amroha,India,28.13N,79.09E
1896-07-01,30.576999999999998,0.466,Amroha,India,28.13N,79.09E
1896-08-01,29.741,0.713,Amroha,India,28.13N,79.09E
1896-09-01,29.726,0.508,Amroha,India,28.13N,79.09E
1896-10-01,26.199,0.431,Amroha,India,28.13N,79.09E
1896-11-01,20.545,0.6459999999999999,Amroha,India,28.13N,79.09E
1896-12-01,15.171,0.424,Amroha,India,28.13N,79.09E
1897-01-01,15.140999999999998,0.6729999999999999,Amroha,India,28.13N,79.09E
1897-02-01,17.595999999999997,0.542,Amroha,India,28.13N,79.09E
1897-03-01,22.919,0.439,Amroha,India,28.13N,79.09E
1897-04-01,29.195999999999998,0.6659999999999999,Amroha,India,28.13N,79.09E
1897-05-01,34.13999999999999,0.45399999999999996,Amroha,India,28.13N,79.09E
1897-06-01,33.245,0.674,Amroha,India,28.13N,79.09E
1897-07-01,30.785999999999998,0.518,Amroha,India,28.13N,79.09E
1897-08-01,28.971,0.58,Amroha,India,28.13N,79.09E
1897-09-01,28.995,0.515,Amroha,India,28.13N,79.09E
1897-10-01,25.432,0.652,Amroha,India,28.13N,79.09E
1897-11-01,20.574,0.662,Amroha,India,28.13N,79.09E
1897-12-01,15.606,0.607,Amroha,India,28.13N,79.09E
1898-01-01,15.735999999999999,1.4609999999999999,Amroha,India,28.13N,79.09E
1898-02-01,16.529,0.715,Amroha,India,28.13N,79.09E
1898-03-01,23.52,1.33,Amroha,India,28.13N,79.09E
1898-04-01,30.908,1.043,Amroha,India,28.13N,79.09E
1898-05-01,32.468999999999994,0.589,Amroha,India,28.13N,79.09E
1898-06-01,32.963,0.8370000000000001,Amroha,India,28.13N,79.09E
1898-07-01,29.768,0.513,Amroha,India,28.13N,79.09E
1898-08-01,29.088,0.48100000000000004,Amroha,India,28.13N,79.09E
1898-09-01,28.521,0.23199999999999998,Amroha,India,28.13N,79.09E
1898-10-01,25.549,0.496,Amroha,India,28.13N,79.09E
1898-11-01,19.936,0.7140000000000001,Amroha,India,28.13N,79.09E
1898-12-01,15.729,0.725,Amroha,India,28.13N,79.09E
1899-01-01,12.67,0.627,Amroha,India,28.13N,79.09E
1899-02-01,18.173,0.596,Amroha,India,28.13N,79.09E
1899-03-01,25.19,0.8,Amroha,India,28.13N,79.09E
1899-04-01,28.416,0.516,Amroha,India,28.13N,79.09E
1899-05-01,33.236999999999995,0.426,Amroha,India,28.13N,79.09E
1899-06-01,31.866999999999997,0.647,Amroha,India,28.13N,79.09E
1899-07-01,29.114,0.58,Amroha,India,28.13N,79.09E
1899-08-01,30.729,0.667,Amroha,India,28.13N,79.09E
1899-09-01,30.08,0.7120000000000001,Amroha,India,28.13N,79.09E
1899-10-01,26.251,0.49200000000000005,Amroha,India,28.13N,79.09E
1899-11-01,20.772,0.4,Amroha,India,28.13N,79.09E
1899-12-01,16.7,0.691,Amroha,India,28.13N,79.09E
1900-01-01,14.678,0.828,Amroha,India,28.13N,79.09E
1900-02-01,17.72,0.725,Amroha,India,28.13N,79.09E
1900-03-01,25.194000000000003,0.684,Amroha,India,28.13N,79.09E
1900-04-01,28.113000000000003,0.6940000000000001,Amroha,India,28.13N,79.09E
1900-05-01,32.31999999999999,0.544,Amroha,India,28.13N,79.09E
1900-06-01,33.861,0.6890000000000001,Amroha,India,28.13N,79.09E
1900-07-01,30.914,0.9740000000000001,Amroha,India,28.13N,79.09E
1900-08-01,29.702,0.504,Amroha,India,28.13N,79.09E
1900-09-01,28.005,0.452,Amroha,India,28.13N,79.09E
1900-10-01,24.704,0.556,Amroha,India,28.13N,79.09E
1900-11-01,21.114,0.467,Amroha,India,28.13N,79.09E
1900-12-01,15.802,0.815,Amroha,India,28.13N,79.09E
1901-01-01,12.849,0.8290000000000001,Amroha,India,28.13N,79.09E
1901-02-01,16.365,0.5660000000000001,Amroha,India,28.13N,79.09E
1901-03-01,22.824,0.586,Amroha,India,28.13N,79.09E
1901-04-01,28.541,0.677,Amroha,India,28.13N,79.09E
1901-05-01,32.654,0.484,Amroha,India,28.13N,79.09E
1901-06-01,34.746,0.5529999999999999,Amroha,India,28.13N,79.09E
1901-07-01,31.631999999999998,0.435,Amroha,India,28.13N,79.09E
1901-08-01,29.258000000000003,0.483,Amroha,India,28.13N,79.09E
1901-09-01,28.938000000000002,0.475,Amroha,India,28.13N,79.09E
1901-10-01,26.859,0.67,Amroha,India,28.13N,79.09E
1901-11-01,20.703000000000003,0.47200000000000003,Amroha,India,28.13N,79.09E
1901-12-01,15.802999999999999,0.415,Amroha,India,28.13N,79.09E
1902-01-01,15.815,0.871,Amroha,India,28.13N,79.09E
1902-02-01,18.572,0.89,Amroha,India,28.13N,79.09E
1902-03-01,25.043000000000003,0.43700000000000006,Amroha,India,28.13N,79.09E
1902-04-01,29.163,0.389,Amroha,India,28.13N,79.09E
1902-05-01,32.980999999999995,0.58,Amroha,India,28.13N,79.09E
1902-06-01,32.991,0.45899999999999996,Amroha,India,28.13N,79.09E
1902-07-01,29.822000000000006,0.39899999999999997,Amroha,India,28.13N,79.09E
1902-08-01,29.833000000000002,0.48100000000000004,Amroha,India,28.13N,79.09E
1902-09-01,28.56,0.46299999999999997,Amroha,India,28.13N,79.09E
1902-10-01,25.129,0.39799999999999996,Amroha,India,28.13N,79.09E
1902-11-01,19.834,0.312,Amroha,India,28.13N,79.09E
1902-12-01,14.970999999999998,0.8,Amroha,India,28.13N,79.09E
1903-01-01,14.597000000000001,0.66,Amroha,India,28.13N,79.09E
1903-02-01,16.583,0.5760000000000001,Amroha,India,28.13N,79.09E
1903-03-01,22.066999999999997,0.894,Amroha,India,28.13N,79.09E
1903-04-01,28.269,0.524,Amroha,India,28.13N,79.09E
1903-05-01,32.568000000000005,0.42100000000000004,Amroha,India,28.13N,79.09E
1903-06-01,34.28,0.46399999999999997,Amroha,India,28.13N,79.09E
1903-07-01,32.306000000000004,0.447,Amroha,India,28.13N,79.09E
1903-08-01,29.171,0.526,Amroha,India,28.13N,79.09E
1903-09-01,29.116,0.642,Amroha,India,28.13N,79.09E
1903-10-01,25.131,0.324,Amroha,India,28.13N,79.09E
1903-11-01,19.523,0.586,Amroha,India,28.13N,79.09E
1903-12-01,15.019,0.982,Amroha,India,28.13N,79.09E
1904-01-01,14.657,0.7020000000000001,Amroha,India,28.13N,79.09E
1904-02-01,18.045,0.965,Amroha,India,28.13N,79.09E
1904-03-01,22.762,0.318,Amroha,India,28.13N,79.09E
1904-04-01,29.813,0.43700000000000006,Amroha,India,28.13N,79.09E
1904-05-01,31.84,0.32,Amroha,India,28.13N,79.09E
1904-06-01,33.101,0.326,Amroha,India,28.13N,79.09E
1904-07-01,29.206000000000003,0.502,Amroha,India,28.13N,79.09E
1904-08-01,28.544,0.42,Amroha,India,28.13N,79.09E
1904-09-01,28.355999999999998,0.38299999999999995,Amroha,India,28.13N,79.09E
1904-10-01,25.39,0.44299999999999995,Amroha,India,28.13N,79.09E
1904-11-01,19.362,0.966,Amroha,India,28.13N,79.09E
1904-12-01,15.38,0.43799999999999994,Amroha,India,28.13N,79.09E
1905-01-01,12.647,0.89,Amroha,India,28.13N,79.09E
1905-02-01,12.153999999999998,0.574,Amroha,India,28.13N,79.09E
1905-03-01,19.62,1.1340000000000001,Amroha,India,28.13N,79.09E
1905-04-01,25.526,1.307,Amroha,India,28.13N,79.09E
1905-05-01,32.834999999999994,0.473,Amroha,India,28.13N,79.09E
1905-06-01,34.465,0.664,Amroha,India,28.13N,79.09E
1905-07-01,30.643,0.33299999999999996,Amroha,India,28.13N,79.09E
1905-08-01,29.811,0.7170000000000001,Amroha,India,28.13N,79.09E
1905-09-01,29.496,0.24600000000000002,Amroha,India,28.13N,79.09E
1905-10-01,25.914,0.368,Amroha,India,28.13N,79.09E
1905-11-01,20.843000000000004,0.317,Amroha,India,28.13N,79.09E
1905-12-01,15.315,0.456,Amroha,India,28.13N,79.09E
1906-01-01,13.678,0.452,Amroha,India,28.13N,79.09E
1906-02-01,15.519999999999998,0.767,Amroha,India,28.13N,79.09E
1906-03-01,21.228,0.511,Amroha,India,28.13N,79.09E
1906-04-01,29.638,1.165,Amroha,India,28.13N,79.09E
1906-05-01,34.753,0.684,Amroha,India,28.13N,79.09E
1906-06-01,32.729,0.508,Amroha,India,28.13N,79.09E
1906-07-01,30.320999999999998,0.541,Amroha,India,28.13N,79.09E
1906-08-01,29.178,0.455,Amroha,India,28.13N,79.09E
1906-09-01,28.574,0.466,Amroha,India,28.13N,79.09E
1906-10-01,25.576,0.54,Amroha,India,28.13N,79.09E
1906-11-01,20.877,0.562,Amroha,India,28.13N,79.09E
1906-12-01,16.239,0.742,Amroha,India,28.13N,79.09E
1907-01-01,16.108999999999998,0.594,Amroha,India,28.13N,79.09E
1907-02-01,15.518999999999998,0.846,Amroha,India,28.13N,79.09E
1907-03-01,19.929000000000002,0.84,Amroha,India,28.13N,79.09E
1907-04-01,26.680999999999997,0.235,Amroha,India,28.13N,79.09E
1907-05-01,31.28,0.44799999999999995,Amroha,India,28.13N,79.09E
1907-06-01,33.533,0.23199999999999998,Amroha,India,28.13N,79.09E
1907-07-01,32.370000000000005,0.54,Amroha,India,28.13N,79.09E
1907-08-01,29.2,0.359,Amroha,India,28.13N,79.09E
1907-09-01,29.842,0.451,Amroha,India,28.13N,79.09E
1907-10-01,26.584,0.245,Amroha,India,28.13N,79.09E
1907-11-01,20.855,0.428,Amroha,India,28.13N,79.09E
1907-12-01,14.717,0.451,Amroha,India,28.13N,79.09E
1908-01-01,14.095,1.133,Amroha,India,28.13N,79.09E
1908-02-01,17.668999999999997,0.835,Amroha,India,28.13N,79.09E
1908-03-01,22.96,0.361,Amroha,India,28.13N,79.09E
1908-04-01,30.805999999999997,0.226,Amroha,India,28.13N,79.09E
1908-05-01,33.13399999999999,0.395,Amroha,India,28.13N,79.09E
1908-06-01,34.334,0.408,Amroha,India,28.13N,79.09E
1908-07-01,29.574,0.315,Amroha,India,28.13N,79.09E
1908-08-01,28.607,0.361,Amroha,India,28.13N,79.09E
1908-09-01,28.9,0.29100000000000004,Amroha,India,28.13N,79.09E
1908-10-01,25.44,0.298,Amroha,India,28.13N,79.09E
1908-11-01,19.590999999999998,0.633,Amroha,India,28.13N,79.09E
1908-12-01,15.035,0.8270000000000001,Amroha,India,28.13N,79.09E
1909-01-01,14.399000000000001,0.778,Amroha,India,28.13N,79.09E
1909-02-01,16.878,0.43200000000000005,Amroha,India,28.13N,79.09E
1909-03-01,23.98,0.503,Amroha,India,28.13N,79.09E
1909-04-01,27.057,0.379,Amroha,India,28.13N,79.09E
1909-05-01,32.385,0.259,Amroha,India,28.13N,79.09E
1909-06-01,31.116999999999997,0.6859999999999999,Amroha,India,28.13N,79.09E
1909-07-01,29.24,0.8270000000000001,Amroha,India,28.13N,79.09E
1909-08-01,29.109,0.78,Amroha,India,28.13N,79.09E
1909-09-01,28.941999999999997,0.7709999999999999,Amroha,India,28.13N,79.09E
1909-10-01,26.004,1.023,Amroha,India,28.13N,79.09E
1909-11-01,21.394,1.01,Amroha,India,28.13N,79.09E
1909-12-01,15.277,0.882,Amroha,India,28.13N,79.09E
1910-01-01,14.454,1.4809999999999999,Amroha,India,28.13N,79.09E
1910-02-01,17.311,0.591,Amroha,India,28.13N,79.09E
1910-03-01,23.27,0.374,Amroha,India,28.13N,79.09E
1910-04-01,28.389,0.428,Amroha,India,28.13N,79.09E
1910-05-01,32.732,0.31,Amroha,India,28.13N,79.09E
1910-06-01,31.736,0.29600000000000004,Amroha,India,28.13N,79.09E
1910-07-01,29.73,0.37,Amroha,India,28.13N,79.09E
1910-08-01,28.956999999999997,0.386,Amroha,India,28.13N,79.09E
1910-09-01,28.725,0.382,Amroha,India,28.13N,79.09E
1910-10-01,24.606,0.441,Amroha,India,28.13N,79.09E
1910-11-01,19.299,0.33799999999999997,Amroha,India,28.13N,79.09E
1910-12-01,15.110999999999999,0.47700000000000004,Amroha,India,28.13N,79.09E
1911-01-01,15.758,0.602,Amroha,India,28.13N,79.09E
1911-02-01,17.63,1.1,Amroha,India,28.13N,79.09E
1911-03-01,20.688000000000002,0.575,Amroha,India,28.13N,79.09E
1911-04-01,28.410999999999998,0.39,Amroha,India,28.13N,79.09E
1911-05-01,33.861,0.546,Amroha,India,28.13N,79.09E
1911-06-01,32.647,0.607,Amroha,India,28.13N,79.09E
1911-07-01,32.641,0.858,Amroha,India,28.13N,79.09E
1911-08-01,29.997,0.569,Amroha,India,28.13N,79.09E
1911-09-01,27.89,0.35100000000000003,Amroha,India,28.13N,79.09E
1911-10-01,25.836,0.742,Amroha,India,28.13N,79.09E
1911-11-01,18.160999999999998,1.016,Amroha,India,28.13N,79.09E
1911-12-01,14.855,0.9009999999999999,Amroha,India,28.13N,79.09E
1912-01-01,15.09,0.6559999999999999,Amroha,India,28.13N,79.09E
1912-02-01,18.378,0.486,Amroha,India,28.13N,79.09E
1912-03-01,22.325,0.444,Amroha,India,28.13N,79.09E
1912-04-01,28.354,0.625,Amroha,India,28.13N,79.09E
1912-05-01,32.625,0.369,Amroha,India,28.13N,79.09E
1912-06-01,33.944,0.41700000000000004,Amroha,India,28.13N,79.09E
1912-07-01,30.548,0.465,Amroha,India,28.13N,79.09E
1912-08-01,29.094,0.47100000000000003,Amroha,India,28.13N,79.09E
1912-09-01,27.678,0.297,Amroha,India,28.13N,79.09E
1912-10-01,25.416,0.35,Amroha,India,28.13N,79.09E
1912-11-01,18.983,0.769,Amroha,India,28.13N,79.09E
1912-12-01,15.115,0.325,Amroha,India,28.13N,79.09E
1913-01-01,14.9,0.711,Amroha,India,28.13N,79.09E
1913-02-01,17.008,0.871,Amroha,India,28.13N,79.09E
1913-03-01,20.566999999999997,0.265,Amroha,India,28.13N,79.09E
1913-04-01,29.499,0.429,Amroha,India,28.13N,79.09E
1913-05-01,30.823,0.348,Amroha,India,28.13N,79.09E
1913-06-01,30.594,0.324,Amroha,India,28.13N,79.09E
1913-07-01,30.033,0.5760000000000001,Amroha,India,28.13N,79.09E
1913-08-01,30.168000000000003,0.905,Amroha,India,28.13N,79.09E
1913-09-01,29.858,0.6890000000000001,Amroha,India,28.13N,79.09E
1913-10-01,26.481,0.773,Amroha,India,28.13N,79.09E
1913-11-01,19.527,0.635,Amroha,India,28.13N,79.09E
1913-12-01,14.987,0.606,Amroha,India,28.13N,79.09E
1914-01-01,16.389,0.9059999999999999,Amroha,India,28.13N,79.09E
1914-02-01,17.404999999999998,0.762,Amroha,India,28.13N,79.09E
1914-03-01,22.243000000000002,0.602,Amroha,India,28.13N,79.09E
1914-04-01,28.291999999999998,0.429,Amroha,India,28.13N,79.09E
1914-05-01,32.297,0.578,Amroha,India,28.13N,79.09E
1914-06-01,32.821999999999996,0.9,Amroha,India,28.13N,79.09E
1914-07-01,29.953000000000007,0.377,Amroha,India,28.13N,79.09E
1914-08-01,29.151999999999997,0.32,Amroha,India,28.13N,79.09E
1914-09-01,28.215,1.037,Amroha,India,28.13N,79.09E
1914-10-01,24.451,0.45299999999999996,Amroha,India,28.13N,79.09E
1914-11-01,20.513,0.809,Amroha,India,28.13N,79.09E
1914-12-01,14.998,0.528,Amroha,India,28.13N,79.09E
1915-01-01,15.015,0.608,Amroha,India,28.13N,79.09E
1915-02-01,15.989999999999998,0.324,Amroha,India,28.13N,79.09E
1915-03-01,22.341,0.54,Amroha,India,28.13N,79.09E
1915-04-01,28.541999999999998,0.414,Amroha,India,28.13N,79.09E
1915-05-01,33.98,0.24,Amroha,India,28.13N,79.09E
1915-06-01,33.047,0.418,Amroha,India,28.13N,79.09E
1915-07-01,30.969,0.8170000000000001,Amroha,India,28.13N,79.09E
1915-08-01,29.375999999999998,0.6579999999999999,Amroha,India,28.13N,79.09E
1915-09-01,29.145,0.511,Amroha,India,28.13N,79.09E
1915-10-01,27.41,0.773,Amroha,India,28.13N,79.09E
1915-11-01,20.64,0.44,Amroha,India,28.13N,79.09E
1915-12-01,15.790999999999999,0.504,Amroha,India,28.13N,79.09E
1916-01-01,15.133,0.732,Amroha,India,28.13N,79.09E
1916-02-01,16.921,0.594,Amroha,India,28.13N,79.09E
1916-03-01,25.436,1.172,Amroha,India,28.13N,79.09E
1916-04-01,30.12,0.366,Amroha,India,28.13N,79.09E
